province,year,co2_actual,log_Population,log_pGDP,Industry,Urbanization,EnergyIntensity,model,split,log_co2_pred,co2_pred,abs_pct_err,CoalShare,OilShare,GasShare,NonFossilShare,log_Energy
Henan,2023,489.879,9.191667106710561,1.7958671698143611,37.09943087795015,59.27673694915049,0.26501753677809337,structure_drivers,valid,6.2763128757789595,531.8241426566649,0.0856234757086237,25.32870087171865,27.81465224414117,10.945590481285212,40.59565484906698,
Hubei,1990,69.342,8.60135049942296,-1.886718910768865,42.34216633889509,17.859721214891394,2.1099746965270225,structure_drivers,train,4.214602325979225,67.6672510118318,0.02415201448138508,67.4070485468495,17.602298952846297,0.0142295196838429,14.089769412155746,
Hubei,1991,71.918,8.614682812693495,-1.797530808394277,43.10014512753925,19.20501988997878,2.17509383074693,structure_drivers,train,4.268856040992577,71.43986458020272,0.006648341441604092,67.40204025140861,17.799435265084117,0.0195503363231121,14.083567658308182,
Hubei,1992,76.484,8.626944055375356,-1.6344892363070769,43.80590223349205,20.60308033488843,2.075632074687239,structure_drivers,train,4.349932497465619,77.47323310916836,0.012933856874226862,67.33777721425743,18.009801236070846,0.0266480508450855,14.09670484552802,
Hubei,1993,87.371,8.63994165667529,-1.4501453083244265,44.45853472460547,22.05080685754563,1.9289993406642139,structure_drivers,train,4.439563606879531,84.73795454354499,0.030136377704902177,67.21407931368724,18.233717647694835,0.0360347622055604,14.129226215960704,
Hubei,1994,89.085,8.651549243915316,-1.1132405311443068,45.05730362305052,23.544612748040617,1.534411155077069,structure_drivers,train,4.583891167038856,97.8945782036218,0.09888957965563015,67.03060264209394,18.471523847881038,0.0483415002945132,14.181243749417671,
Hubei,1995,117.52,8.660773919893762,-1.0066225843608965,45.60161281629679,25.0804557388764,1.5334839026306561,structure_drivers,train,4.643459720386555,103.90320248438836,0.11586791623222972,66.78684391919536,18.723577765687956,0.0643365099136158,14.252936500919567,
Hubei,1996,125.234,8.669914278433902,-0.6735297088370565,45.3,26.65388362216088,1.2166821148004467,structure_drivers,train,4.779890611882048,119.09132215668363,0.04904960189178948,66.4821472048576,18.99025588037125,0.0849434229051355,14.344551133784927,
Hubei,1997,132.425,8.67812085552252,-0.5319217826992704,46.6,28.2600889346234,1.4194182821484884,structure_drivers,train,4.8382044446770305,126.24247276024946,0.04668700955069326,65.69041806966592,20.526003487616347,0.1792403882834602,13.604338054434264,
Hubei,1998,132.645,8.683893367307235,-0.4666680776839294,47.3,29.89397125687142,1.3254366470043544,structure_drivers,train,4.9077984503103815,135.34112596666665,0.020325877090479415,66.69560048032747,19.344474392645488,0.222131893826729,13.737793233200328,
Hubei,1999,136.386,8.689127655323706,-0.43122605387797897,48.93559,31.55020537421161,1.3324061094507766,structure_drivers,train,4.94368091324701,140.28567976811797,0.028592962387033693,66.06494769615031,19.988671792663705,0.2380355130863232,13.708344998099657,
Hubei,2000,159.919,8.638702608813434,-0.27785450317299143,49.66186,33.223313331950905,1.208036160109627,structure_drivers,train,4.987538209056454,146.5751416217385,0.08344135705114152,64.76266444996183,20.08692663038151,0.2342841470116307,14.91612477264503,
Hubei,2001,136.592,8.640825751861513,-0.3770987306346978,49.6,34.907738299525846,1.281054291862194,structure_drivers,train,5.003792840294528,148.9771353725236,0.09067247988552471,65.81081980444176,17.893388529651865,0.203332430606004,16.09245923530037,
Hubei,2002,146.525,8.643297068211963,-0.29740953204480325,49.2,36.59791814169891,1.3971321259868688,structure_drivers,train,5.023481656606576,151.9393847250019,0.036951951714737384,64.27928363005152,19.6879495372243,0.2056281890349874,15.827138643689208,
Hubei,2003,164.921,8.645586406184636,-0.1781193167910518,47.77339,38.28835667843395,1.2478059283860052,structure_drivers,train,5.049250821502662,155.905619585209,0.05466484204431817,62.37354151114939,21.63995174580563,0.2105999274762039,15.775906815568774,
Hubei,2004,181.271,8.647870515057853,-0.011430470999387366,47.45971,39.97369078895725,1.1262019157713858,structure_drivers,train,5.12433029438113,168.06155218933844,0.07287126904282287,61.84198315262157,21.83037122384861,0.1970629493396206,16.130582674190187,
Hubei,2005,195.635,8.649974302650056,0.14336315599384955,43.1,43.2,1.1073115515637642,structure_drivers,train,5.155645593832693,173.40772158483384,0.11361606264301456,57.63169712489209,23.996870535218328,1.113589391117492,17.25784294877207,
Hubei,2006,218.589,8.646992628951082,0.2912069436010599,44.4,43.8,1.0667540679516951,structure_drivers,train,5.216209236160022,184.23446931752662,0.15716495652788284,55.40743405740909,23.639711827482408,1.0409591726737868,19.91189494243473,
Hubei,2007,236.49,8.648045999835,0.49330864348586445,43.0,44.3,0.966798426704095,structure_drivers,train,5.25561455692497,191.6392228841373,0.18965189697603582,54.25470272960125,25.91891072222166,1.2454678926956069,18.580918655481486,
Hubei,2008,243.254,8.650149418664864,0.6849646086601693,43.8,45.2,0.8789211186238405,structure_drivers,train,5.331194006623919,206.68460967780115,0.1503341787686897,52.00810927191698,26.32989944568582,2.062341244119093,19.599650038278103,
Hubei,2009,258.829,8.651724084373843,0.8179837584738221,46.6,46.0,0.8374575462267863,structure_drivers,train,5.4103973530279,223.72046602591536,0.13564374152079037,53.3153310009436,26.368273715419917,1.9764295872378572,18.33996569639863,
Hubei,2010,308.944,8.653121708640482,1.0251958657648013,48.6,49.7,0.7549185254023613,structure_drivers,train,5.64139812210783,281.8565129467413,0.08767766020139155,61.32332171873195,20.770794778425657,2.1371807910577028,15.768702711784702,
Hubei,2011,347.659,8.658692753689937,1.2262366568568406,50.0,51.78,0.6999329147943232,structure_drivers,train,5.766732521141339,319.4920916178152,0.08101878099570203,62.56433915943696,19.798021997035377,2.2319488108505765,15.40569003267709,
Hubei,2012,341.044,8.662331957082475,1.3477855550264946,50.30505,53.23,0.6535653348467781,structure_drivers,train,5.829154591657089,340.07105860038274,0.0028528324779712915,62.365938129478295,20.065468927915443,2.5130783372968097,15.055514605309476,
Hubei,2013,338.825,8.6652683094816,1.4530011329118124,49.3,54.51,0.49131312198413746,structure_drivers,train,5.735912999588681,309.79568501356226,0.08567642584354085,49.43988311960326,27.929844652499845,2.870617171617686,19.759655056279215,
Hubei,2014,283.207,8.668368019213355,1.5491715912758883,46.9,55.73,0.46822910410689617,structure_drivers,train,5.755572204268891,315.946281621947,0.11560195059425434,47.58670849097659,29.0950514063812,3.75005083807501,19.568189264567216,
Hubei,2015,279.555,8.674196940225903,1.6196484494239451,45.69703,57.18,0.4292737174633773,structure_drivers,train,5.785184810125271,325.4421795652448,0.16414365532809222,46.52714505618663,29.50293105007245,3.7011083282587247,20.26881556548218,
Hubei,2016,281.839,8.680162019694377,1.7139090607594023,44.86211,58.57,0.38716632793116434,structure_drivers,train,5.841758536602542,344.3844210908302,0.22191897179180378,46.57862615791632,28.880582916461584,3.72911593504247,20.81167499057964,
Hubei,2017,295.164,8.683385366280309,1.7932852355487174,43.52475,59.88,0.3682659062413179,structure_drivers,train,5.882580713993583,358.7338375715475,0.21537124300913224,45.75753932524245,28.56885416083491,4.21253563177639,21.461070882146256,
Hubei,2018,290.069,8.685584842676693,1.8950869072460808,43.41,61.0,0.323982936818187,structure_drivers,train,5.887973815881949,360.67375208473345,0.24340674834171672,39.65195237069443,30.949104820579198,5.610278530197914,23.788664278528465,
Hubei,2019,310.388,8.687273461787838,2.045383839626296,41.7,61.83,0.28811045928161,structure_drivers,train,5.916199117337104,370.99890730631637,0.1952746475582703,37.05015035022026,32.34271736172634,5.8705435900732965,24.736588697980103,
Hubei,2020,284.809,8.656085190282855,2.023130411245142,39.2,62.89,0.2851500203759093,structure_drivers,train,5.9014136122991125,365.55385421859893,0.2835052762328399,37.764134305808135,31.359205378722184,5.681639348913003,25.19502096655668,
Hubei,2021,321.708,8.670772279344538,2.1492639717894684,37.896,64.09,0.274043044178602,structure_drivers,valid,5.942752357868168,380.9820868456158,0.1842480971738837,36.20127661718052,32.45703426461935,5.836956430872854,25.504732687327262,
Hubei,2022,333.748,8.67317077287059,2.218647203418471,39.5,64.67,0.26261299266584665,structure_drivers,valid,6.024009396290461,413.2320899634067,0.23815600382146618,37.98330539841375,29.536280061099347,5.271373712404706,27.209040828082188,
Hubei,2023,348.203,8.67214355141406,2.2574501110032985,38.317045034067576,66.138334573395,0.24278900886068858,structure_drivers,valid,5.974319353759698,393.20037962954854,0.12922743235856257,33.09202705136622,33.50356480305627,7.170088769912336,27.266095843881164,
Hunan,1990,74.885,8.720623711420426,-2.107991453544664,29.00343850495977,22.009349413283694,1.1058192705391536,structure_drivers,train,3.9100605086732787,49.90197138413912,0.33361859672645905,72.36913112107351,24.57460490853485,0.0003126207737173,7.744791004693753,
Hunan,1991,79.427,8.733755131364893,-2.008361409976732,30.32495222640293,22.826164764704146,1.1794652900144054,structure_drivers,train,4.002165795883048,54.71652662520379,0.31110923709565025,71.96455360669391,23.179060910517915,0.0005841546558355,8.546312220309025,
Hunan,1992,85.082,8.743053050224676,-1.8484032744210186,31.60989776870093,23.67209036750385,1.1818771757993325,structure_drivers,train,4.10918734709913,60.8972091620909,0.2842527307527925,71.52463146180989,21.93640755958159,0.0010684746041197,9.387377673656028,
Hunan,1993,93.873,8.75004942158424,-1.6233915715451472,32.85222376372529,24.54759206401704,1.105676629186526,structure_drivers,train,4.234099910858656,68.99954503353631,0.26496921336767437,71.04851503605616,20.835414203829533,0.0019130498115367,10.264064644133065,
Hunan,1994,97.013,8.756997183623554,-1.3219014052577833,34.04640295332238,25.453074864788267,0.9526037998261631,structure_drivers,train,4.382576427958258,80.0439955558725,0.1749147479629277,70.53531549600392,19.865460463673905,0.0033528416606336,11.17174105013433,
Hunan,1995,116.308,8.76280248744611,-1.0979257284095563,35.187449155856505,26.38887505006492,0.8826290689946042,structure_drivers,train,4.499218943110033,89.94685025022665,0.22664949745308458,69.98411131530031,19.0167132701156,0.0057520535436535,12.10512608848716,
Hunan,1996,119.632,8.768418726857403,-0.8871760806693909,38.1,27.35525200861862,0.8239326330328568,structure_drivers,train,4.619167435487677,101.40956696640968,0.15232072550480072,69.3939558522469,18.28023627959323,0.0096594749828725,13.058369237450767,
Hunan,1997,103.94,8.774158291205957,-0.7701267833532589,39.0,28.35237988327017,1.2361461805546277,structure_drivers,train,4.757060353122759,116.40323803991643,0.11990800500208229,72.57108715213138,13.737781297652203,0.0158782034000737,13.691131550216404,
Hunan,1998,108.728,8.779865100863852,-0.7054028427482664,40.3,29.380339106037457,1.1826362275643023,structure_drivers,train,4.807044861537774,122.36946396430797,0.12546413034644227,72.61741113557673,13.496325764203156,0.0255482691417164,13.886263100220106,
Hunan,1999,88.806,8.784468454090355,-0.6747173236665038,39.00924,30.439107919613832,0.8996737493950555,structure_drivers,train,4.746549559886301,115.18615513115635,0.29705374784537486,64.58754632555033,17.632650475105088,0.040237137084251,17.779803199344563,
Hunan,2000,85.022,8.789050713521046,-0.5751596211350876,39.59663,31.52855399584804,0.7743587706534341,structure_drivers,train,4.7385820951862145,114.27205985273838,0.34402930832888395,58.56363781010878,20.945351247051622,0.0620281841831493,20.491010942839598,
Hunan,2001,85.582,8.794218683679489,-0.5431026409626486,39.5,32.648426275448195,0.8551164566925026,structure_drivers,train,4.83704769976041,126.09652684899156,0.47340009405005223,64.35199089646537,16.81529757861541,0.0935913780016604,18.832711524919205,
Hunan,2002,95.597,8.79920924224139,-0.4679746135140624,40.0,33.79834716577623,0.8698215634680143,structure_drivers,train,4.854700488491802,128.34224547802856,0.3425342372462375,62.38458650720171,18.54113596659647,0.1382143248546909,19.074277526201808,
Hunan,2003,110.934,8.804325112562537,-0.35755653136789484,38.67891,34.97780524512671,0.8152911597235188,structure_drivers,train,4.907540724332146,135.30624953705546,0.21970044834816618,62.27820240531257,18.08034722199283,0.1997670222391536,19.641450372694607,
Hunan,2004,124.225,8.80956425335415,-0.17158099637551885,39.45665,36.18614863124623,0.8006098597291004,structure_drivers,train,4.972302617612508,144.35890833040983,0.16207613870323878,58.87093177809969,18.807873514977267,0.2825719821149061,22.321194706923052,
Hunan,2005,180.792,8.752423403865594,0.04181044040242979,39.9,37.0,1.093789570837313,structure_drivers,train,5.0973124757527755,163.58168626427945,0.09519400048520149,68.30517079729536,16.1969400183025,0.1843446897204809,15.313544494681658,
Hunan,2006,203.617,8.754949455098293,0.19255364055792934,41.6,38.71,1.0048513150909064,structure_drivers,train,5.176427623740587,177.049193571429,0.1304793137536208,66.3991442528275,16.42279211014475,0.7316233278610931,16.44644030916667,
Hunan,2007,223.825,8.756997183623554,0.3956717017368801,42.6,40.45,0.876811606805373,structure_drivers,train,5.274713986457084,195.33460018118618,0.12728872922512594,65.52837158549744,16.432898316030688,0.9143322232360936,17.124397875235807,
Hunan,2008,228.629,8.760923376338836,0.5939501463696455,44.2,42.15,0.7746853355603635,structure_drivers,train,5.391122599210579,219.4496012764642,0.040149756695501436,61.860579291166594,14.195591678228167,1.2005153485741862,22.743313682031044,
Hunan,2009,237.84,8.764990330169104,0.7122953357792948,43.5,43.2,0.7295698909698469,structure_drivers,train,5.421963750209821,226.32312849198328,0.04842276954261991,58.70497821622877,15.08944834595061,1.4238100104923006,24.78176342732831,
Hunan,2010,258.786,8.790269111478656,0.8924445798086394,45.8,43.3,0.6368394943870668,structure_drivers,train,5.48934975815535,242.09973228871272,0.06447902016062416,53.04981996573892,15.421074681843946,1.4597488396831382,30.069356512734004,
Hunan,2011,288.167,8.791941988456118,1.0948855535868092,47.6,44.97,0.5708975707336614,structure_drivers,train,5.598113730837833,269.91679122095684,0.06333205668602976,51.77622641545627,14.709561971535845,1.732778804716529,31.78143280829135,
