province,year,CO2,GDP,Population,Energy,Industry,S,Urbanization,A,B,C,CO2_source
Guizhou,1995,65.815,636.21,3508.0,1450.5107254860357,42.49453258114473,0.42494532581144734,24.64533170195292,0.18135974914481187,5.3652182942319,0.0453736734541875,MEIC_1990_2022
Hainan,1995,4.607,363.25075,724.0,828.1842613537143,23.177578762072567,0.23177578762072568,28.708883483123707,0.5017275552486188,9.83676707345612,0.005562771734480436,MEIC_1990_2022
Hebei,1995,213.87,2849.52,6437.0,6496.6902791326265,51.6233339986925,0.516233339986925,27.527660253238448,0.4426782662731086,4.416461044824532,0.0329198393044764,MEIC_1990_2022
Heilongjiang,1995,115.975,1991.4,3701.0,4540.241522033435,61.611013793937715,0.6161101379393772,30.436174429186558,0.5380707916779249,3.700514397827111,0.025543795288682867,MEIC_1990_2022
Henan,1995,163.745,2988.37,9100.0,6813.257787083989,47.010288361130925,0.47010288361130925,25.964562661415073,0.3283923076923077,4.849841418920121,0.024033289964518038,MEIC_1990_2022
Hubei,1995,117.52,2109.3842,5772.0,4809.236582686191,52.190339168565465,0.5219033916856547,28.863344353991188,0.3654511781011781,4.368479822919266,0.024436310832177736,MEIC_1990_2022
Hunan,1995,116.308,2132.13,6392.0,4861.09528792465,41.77617550812518,0.4177617550812518,27.321565997630252,0.3335622653316646,5.457475243631344,0.023926295024275374,MEIC_1990_2022
InnerMongolia,1995,82.533,857.06,2284.0,1954.0320371969344,40.470435479074,0.40470435479073996,30.37439907878455,0.3752451838879159,5.633555480940625,0.04223728087815483,MEIC_1990_2022
Jiangsu,1995,191.59,5155.25,7066.0,11753.580449162831,56.76390661628792,0.5676390661628792,31.703371254387196,0.7295853382394566,4.016503746832864,0.016300564821815324,MEIC_1990_2022
Jiangxi,1995,60.757,1169.73,4063.0,2666.8960106297927,37.77509477400618,0.3777509477400618,27.55647548230401,0.28789810484863404,6.035522742515461,0.022781915664440218,MEIC_1990_2022
Jilin,1995,94.94,1137.23,2592.0,2592.7984664568057,39.99587615136813,0.3999587615136813,29.815842044242114,0.43874614197530865,5.700398779772508,0.03661680660037587,MEIC_1990_2022
Liaoning,1995,202.371,2793.4,4092.0,6368.7409197791485,51.47890633238871,0.5147890633238871,32.39509124070665,0.6826490713587487,4.428851734671498,0.031775668463998014,MEIC_1990_2022
Ningxia,1995,17.491,175.19,513.0,399.41996195894217,45.7535865389962,0.45753586538996205,28.821000137373836,0.3415009746588694,4.9830507476145325,0.04379100111625859,MEIC_1990_2022
Qinghai,1995,11.45,167.79826,481.2,382.56735330770414,39.12452865419026,0.39124528654190255,27.58311475697406,0.34870793848711557,5.827353106905051,0.029929370347476066,MEIC_1990_2022
Shaanxi,1995,71.257,1036.85,3514.0,2363.939651561899,42.63186895117131,0.42631868951171314,28.039012960938695,0.29506260671599316,5.347934519838289,0.030143324493465462,MEIC_1990_2022
Shandong,1995,204.96,4953.3514,8705.0,11293.266897410085,50.57957969043647,0.5057957969043647,29.03623891950307,0.5690237105112004,4.507598619928821,0.01814886709593342,MEIC_1990_2022
Shanghai,1995,90.711,2499.43,1415.0,5698.511533301209,58.97468297058324,0.5897468297058324,39.35197423142015,1.766381625441696,3.8659375875392943,0.015918367361353773,MEIC_1990_2022
Shanxi,1995,154.772,1076.03,3077.0,2453.2670909679805,57.60333280546762,0.5760333280546762,28.568822265510097,0.34970100747481314,3.95797313289398,0.06308811648344899,MEIC_1990_2022
Sichuan,1995,126.308,2443.21,8161.2,5570.334181504121,43.202563690396744,0.43202563690396745,26.383622092768555,0.2993689653482331,5.277289682229446,0.02267512071706511,MEIC_1990_2022
Tianjin,1995,53.169,931.97,942.0,2124.82117670458,53.23426391255151,0.5323426391255152,36.913034533865726,0.9893524416135882,4.282813865590719,0.025022811605473864,MEIC_1990_2022
Tibet,1995,0.812,56.11,240.0,127.92656010911722,24.319121757273876,0.24319121757273876,21.10622955011813,0.23379166666666668,9.375027843717197,0.006347391810640342,MEIC_1990_2022
Xinjiang,1995,57.81,814.85,1661.0,1857.7964267494951,42.242353121328385,0.42242353121328385,26.780757268571985,0.4905779650812764,5.39724770905522,0.03111751059891294,MEIC_1990_2022
Yunnan,1995,54.451,1222.15,3989.6,2786.4096495697313,50.75481243650273,0.5075481243650273,24.864450459330513,0.3063339683176259,4.492035979729475,0.019541634880717612,MEIC_1990_2022
Zhejiang,1995,93.09,3557.55,4319.0,8110.945177618784,59.48263233597272,0.5948263233597272,31.957735496583965,0.8236976151887011,3.832924580765578,0.01147708410813466,MEIC_1990_2022
Anhui,1996,113.619,2339.25,6070.0,4614.489960115949,46.9,0.469,21.71,0.38537891268533775,4.2060479994712905,0.024622222820297367,MEIC_1990_2022
Beijing,1996,72.64,1615.73,1259.0,3187.247991133116,42.3,0.423,40.365985342096906,1.2833439237490072,4.663443290193936,0.022790821486775917,MEIC_1990_2022
Chongqing,1996,51.746,1187.47,122389.0,2342.4466786101893,39.76711996014649,0.39767119960146485,31.661100880508624,0.009702424237472322,4.960471147342219,0.022090577545484075,MEIC_1990_2022
Fujian,1996,44.537,2583.83,3261.0,5096.957398160262,41.8,0.418,32.300438747392725,0.7923428396197485,4.719226104669942,0.008737958064172864,MEIC_1990_2022
Gansu,1996,52.29,714.18,2467.0,1408.8175439630684,44.1,0.441,26.465970212099982,0.28949331171463316,4.473098666104388,0.03711623284652307,MEIC_1990_2022
Guangdong,1996,167.064,6519.14,6961.0,12859.893589223164,50.2,0.502,34.717662573849715,0.9365234880045971,3.9295548042869224,0.012991087277736327,MEIC_1990_2022
Guangxi,1996,58.647,1869.62,4589.0,3688.0806751018404,38.0,0.38,27.543164959737204,0.4074133798213118,5.1911487151369355,0.015901767115867268,MEIC_1990_2022
Guizhou,1996,70.475,713.7,3555.0,1407.8706784374278,35.8,0.358,25.86695886096226,0.20075949367088608,5.510157854055965,0.05005786474523286,MEIC_1990_2022
Hainan,1996,5.029,389.53,734.0,768.4011004227702,20.9,0.209,30.131933989887205,0.5306948228882833,9.438452209339882,0.006544758977092915,MEIC_1990_2022
Hebei,1996,221.053,3452.97,6484.0,6811.454695984425,48.2,0.48200000000000004,28.892159534320278,0.5325370141887723,4.092606870854844,0.032453126368192385,MEIC_1990_2022
Heilongjiang,1996,118.36,2402.58,3728.0,4739.417030405205,53.3,0.5329999999999999,31.944843809201174,0.6444688841201717,3.7010065886529753,0.024973535614332847,MEIC_1990_2022
Henan,1996,166.678,3661.18,9172.0,7222.177344096316,46.7,0.467,27.251581854444275,0.3991692106410815,4.224061053002217,0.023078635715896533,MEIC_1990_2022
Hubei,1996,125.234,2970.2,5825.0,5859.124967205895,45.3,0.45299999999999996,30.29405122331202,0.5099055793991416,4.354605986207583,0.021374181418035484,MEIC_1990_2022
Hunan,1996,119.632,2647.16,6428.0,5221.884468449518,38.1,0.381,28.675849537126147,0.41181705040448036,5.177523652892481,0.02290973703512846,MEIC_1990_2022
InnerMongolia,1996,89.746,984.78,2307.0,1942.6129840431695,39.3,0.39299999999999996,31.880006359789054,0.4268660598179454,5.019431327613322,0.046198599894669304,MEIC_1990_2022
Jiangsu,1996,192.364,6004.21,7110.0,11844.12387022669,51.2,0.512,33.2748534249212,0.8444739803094233,3.852805687015694,0.016241302616190747,MEIC_1990_2022
Jiangxi,1996,58.386,1517.26,4105.0,2993.002473820893,38.8,0.38799999999999996,28.922403085262182,0.36961266747868454,5.0841147210104,0.019507501417285474,MEIC_1990_2022
Jilin,1996,101.615,1337.16,2610.0,2637.7306380543514,40.6,0.406,31.293762603416102,0.5123218390804598,4.858710620078904,0.03852364549056209,MEIC_1990_2022
Liaoning,1996,197.458,3157.69,4116.0,6228.974586794285,48.7,0.48700000000000004,34.0008607940171,0.7671744412050535,4.050588319819374,0.03169992062876932,MEIC_1990_2022
Ningxia,1996,18.045,193.62,521.0,381.94188140542906,41.2,0.41200000000000003,30.249608075924645,0.37163147792706336,4.78795269842727,0.04724540794950251,MEIC_1990_2022
Qinghai,1996,11.673,183.57,488.3,362.1168844623211,39.0,0.39,28.95036282345152,0.37593692402211754,5.058042337825731,0.03223544800274177,MEIC_1990_2022
Shaanxi,1996,74.866,1215.84,3543.0,2398.4103764485944,40.4,0.40399999999999997,29.428859125686532,0.34316680779000847,4.882763642950582,0.031214841603069015,MEIC_1990_2022
Shandong,1996,211.088,5960.42,8738.0,11757.742117377067,47.2,0.47200000000000003,30.475515878260264,0.6821263447013046,4.1793146435424475,0.017953106803391072,MEIC_1990_2022
Shanghai,1996,96.021,2902.2,1419.0,5724.985684406756,54.5,0.545,41.302584637606294,2.045243128964059,3.619516535324835,0.016772269013970477,MEIC_1990_2022
Shanxi,1996,160.757,1308.01,3109.0,2580.2282837367798,51.3,0.513,29.98493017602738,0.4207172724348665,3.8452953445458777,0.062303401994797884,MEIC_1990_2022
Sichuan,1996,131.823,2985.15,8215.4,5888.615883056588,42.1,0.42100000000000004,27.691413348790114,0.36336027460622733,4.68559741508797,0.022386075542691876,MEIC_1990_2022
Tianjin,1996,49.141,1102.4,948.0,2174.634490555444,53.0,0.53,38.74275084904305,1.1628691983122363,3.72195568255101,0.022597360712074622,MEIC_1990_2022
Tibet,1996,0.902,64.98,244.0,128.18192053364726,17.6,0.17600000000000002,22.1524294371607,0.2663114754098361,11.208161998591109,0.007036873813754636,MEIC_1990_2022
Xinjiang,1996,65.394,912.15,1689.0,1799.340394194619,36.9,0.369,28.10823383954189,0.5400532859680284,5.345898405832074,0.03634331792416089,MEIC_1990_2022
Yunnan,1996,59.883,1491.62,4041.5,2942.4240736595707,45.1,0.451,26.096938962317612,0.36907583817889394,4.37391687749897,0.02035158716109943,MEIC_1990_2022
Zhejiang,1996,101.875,4146.06,4343.0,8178.669335914645,53.1,0.531,33.54182606980884,0.9546534653465347,3.714946349815509,0.012456182762230112,MEIC_1990_2022
Anhui,1997,116.086,2669.95,6127.0,3567.2584321585423,47.2,0.47200000000000003,22.02,0.43576791251836133,2.8306713292721333,0.03254207739856867,MEIC_1990_2022
Beijing,1997,69.295,1810.09,1240.0,6499.014407973887,40.8,0.408,42.25992511352322,1.4597499999999999,8.800091090657888,0.010662385963474607,MEIC_1990_2022
Chongqing,1997,58.176,1350.1,3042.0,1691.6857722261734,41.7,0.41700000000000004,33.14661443001191,0.44381985535831686,3.004814764100738,0.03438936530360678,MEIC_1990_2022
Fujian,1997,42.971,3000.36,3282.0,1559.0407332987756,43.1,0.431,33.81594951864617,0.9141864716636198,1.2056099542600716,0.02756246137910561,MEIC_1990_2022
Gansu,1997,49.912,781.34,2494.0,2889.2955928447896,43.9,0.439,27.707732382632354,0.3132878909382518,8.423399462289304,0.017274798786114102,MEIC_1990_2022
Guangdong,1997,168.817,7315.51,7051.0,5537.194428510487,49.9,0.499,36.34658755517551,1.0375138278258402,1.5168569274135502,0.030487822340277113,MEIC_1990_2022
Guangxi,1997,55.391,2015.2,4633.0,1345.2232671737063,37.7,0.377,28.83546824692588,0.43496654435570903,1.77065873258949,0.041176064488072414,MEIC_1990_2022
Guizhou,1997,77.419,792.98,3606.0,2121.428755217211,37.0,0.37,27.080615897634008,0.2199057127010538,7.230436114803382,0.036493801552187004,MEIC_1990_2022
Hainan,1997,5.949,409.86,743.0,130.75527746440144,20.2,0.20199999999999999,31.54570025100519,0.551628532974428,1.579327950481056,0.04549720757251756,MEIC_1990_2022
Hebei,1997,227.842,3953.78,6525.0,8706.567638578928,48.9,0.489,30.247756568820925,0.6059432950191571,4.503245450350025,0.026168980642891786,MEIC_1990_2022
Heilongjiang,1997,126.931,2708.46,3751.0,7489.636098447567,53.5,0.535,33.44367035014905,0.7220634497467342,5.168737884326284,0.01694755236857368,MEIC_1990_2022
Henan,1997,169.75,4079.26,9243.0,6565.742321810834,47.1,0.47100000000000003,28.530204295368208,0.4413350643730391,3.4172876770626726,0.025853893083209345,MEIC_1990_2022
Hubei,1997,132.425,3450.24,5873.0,6335.715317592276,46.6,0.466,31.71542389545688,0.5874748850672569,3.940582573140073,0.020901349470721593,MEIC_1990_2022
Hunan,1997,103.94,2993.0,6465.0,4631.8864246781395,39.0,0.39,30.02129747943516,0.462954369682908,3.9681362706812817,0.022440101174808616,MEIC_1990_2022
InnerMongolia,1997,98.057,1094.52,2326.0,4899.084974505464,40.7,0.40700000000000003,33.37579077942913,0.47055889939810835,10.997573200511406,0.020015370321250312,MEIC_1990_2022
Jiangsu,1997,187.375,6680.34,7148.0,8237.29558577776,51.1,0.511,34.83608295408412,0.9345747062115277,2.4130436808092197,0.02274715020831782,MEIC_1990_2022
Jiangxi,1997,56.297,1715.18,4150.0,1543.6731681343447,38.4,0.384,30.27941912300213,0.4132963855421687,2.3437669566361485,0.036469507381565444,MEIC_1990_2022
Jilin,1997,101.105,1446.91,2628.0,6260.006359178711,39.8,0.39799999999999996,32.76204093453796,0.5505745814307459,10.870516613967945,0.01615094205962829,MEIC_1990_2022
Liaoning,1997,196.879,3490.06,4138.0,16224.949316508173,50.0,0.5,35.59615400870698,0.8434171097148381,9.297805376703078,0.01213433682653691,MEIC_1990_2022
Ningxia,1997,17.765,210.92,530.0,526.5262119770904,41.6,0.41600000000000004,31.668895511113412,0.3979622641509434,6.000796555852045,0.03374001065073845,MEIC_1990_2022
Qinghai,1997,12.858,202.05,495.6,332.3610176998785,39.0,0.39,30.30869070976166,0.40768765133171914,4.217806175164544,0.0386868474798412,MEIC_1990_2022
Shaanxi,1997,70.038,1326.04,3570.0,2438.559418155913,41.9,0.419,30.80963767607939,0.37143977591036414,4.388970829427266,0.028721055340519084,MEIC_1990_2022
Shandong,1997,205.062,6650.02,8785.0,9817.011432112287,47.9,0.479,31.905402726987262,0.7569743881616392,3.0819162438522203,0.02088843447092509,MEIC_1990_2022
Shanghai,1997,99.206,3360.21,1457.0,4434.17247042586,52.2,0.522,43.2404688994401,2.306252573781743,2.527991785238986,0.0223730584819747,MEIC_1990_2022
Shanxi,1997,158.033,1480.13,3141.0,5614.668411656817,53.3,0.5329999999999999,31.391799135685705,0.4712289079910857,7.11700126088871,0.028146452900388908,MEIC_1990_2022
Sichuan,1997,143.459,3320.11,8430.0,3713.181696019005,41.7,0.41700000000000004,28.99067233191183,0.3938446026097272,2.68199320518815,0.038635060641876474,MEIC_1990_2022
Tianjin,1997,49.95,1240.4,953.0,3412.3665973944885,51.9,0.519,40.56052975535752,1.3015739769150054,5.300618728551248,0.014637934868469088,MEIC_1990_2022
Tibet,1997,0.953,76.98,248.0,0.0,22.0,0.22,23.191803721949906,0.31040322580645163,0.0,inf,MEIC_1990_2022
Xinjiang,1997,65.713,1050.14,1718.0,2522.30765883285,39.4,0.39399999999999996,29.427049706963345,0.6112572759022119,6.096135837515235,0.026052729836457556,MEIC_1990_2022
Yunnan,1997,64.55,1644.23,4094.0,1788.0636068389756,45.6,0.456,27.321386481542984,0.40161944308744507,2.3848197151620583,0.03610050545915119,MEIC_1990_2022
Zhejiang,1997,105.083,4638.24,4435.0,5074.327606806669,54.1,0.541,35.115581742103174,1.045826381059752,2.022218226987729,0.020708753581271017,MEIC_1990_2022
Anhui,1998,117.278,2805.45,6184.0,3456.2713119810337,44.7,0.447,22.33,0.4536626778783958,2.756117765808453,0.033931942667076005,MEIC_1990_2022
Beijing,1998,69.831,2011.31,1246.0,5960.243743438668,39.1,0.391,44.16726792135902,1.6142134831460673,7.578936184214162,0.01171613158889239,MEIC_1990_2022
Chongqing,1998,64.34,1429.26,3060.0,1894.507336258134,41.0,0.41,34.64264066449661,0.467078431372549,3.2329664306211576,0.033961335893836535,MEIC_1990_2022
Fujian,1998,45.573,3330.18,3299.0,1473.5973850226248,43.4,0.434,35.34218525927432,1.009451348893604,1.0195802268272687,0.03092635781197474,MEIC_1990_2022
Gansu,1998,50.736,869.75,2519.0,2807.7910535867477,43.9,0.439,28.95828225794535,0.34527590313616513,7.353698641145272,0.018069720656452862,MEIC_1990_2022
Guangdong,1998,173.213,7919.12,7143.0,5991.145311232688,50.4,0.504,37.987040115763556,1.1086546269074617,1.5010750030107682,0.028911500389624357,MEIC_1990_2022
Guangxi,1998,55.594,1903.04,4675.0,1233.3180703787496,35.6,0.35600000000000004,30.136916908361204,0.40706737967914436,1.820443396979306,0.04507677405790965,MEIC_1990_2022
Guizhou,1998,82.465,841.88,3658.0,2082.5754353004695,38.7,0.387,28.302861744624103,0.2301476216511755,6.392041471660355,0.03959760525462173,MEIC_1990_2022
Hainan,1998,8.328,438.92,753.0,4379.674103799587,20.6,0.20600000000000002,32.969471455764015,0.5828950863213812,48.43833478068837,0.0019015113459640847,MEIC_1990_2022
Hebei,1998,228.724,4256.01,6569.0,8202.28341602962,49.0,0.49,31.612946894873986,0.6478931344192419,3.9331096285639675,0.027885405611930883,MEIC_1990_2022
Heilongjiang,1998,122.047,2832.84,3773.0,7142.341877879956,53.2,0.532,34.953103789480345,0.750818976941426,4.739220943529846,0.017087812665196433,MEIC_1990_2022
Henan,1998,170.756,4356.6,9315.0,5696.6664917188655,46.2,0.462,29.81787529390112,0.4676972624798712,2.8302912711225345,0.02997472298022444,MEIC_1990_2022
Hubei,1998,132.645,3704.21,5907.0,5880.196478079414,47.3,0.473,33.14685534030593,0.6270882004401558,3.3561015783802857,0.022557919704636203,MEIC_1990_2022
Hunan,1998,108.728,3211.4,6502.0,4397.5056778724565,40.3,0.40299999999999997,31.37626689018256,0.4939095662872962,3.3978715697168607,0.024724925438323334,MEIC_1990_2022
InnerMongolia,1998,94.848,1192.29,2345.0,3851.740328485327,40.2,0.402,34.88216056896304,0.5084392324093816,8.03616872002393,0.0246247129637886,MEIC_1990_2022
Jiangsu,1998,190.697,7199.95,7182.0,7790.134543443667,50.6,0.506,36.408360995210636,1.0024993038150933,2.138281906559042,0.024479294797352943,MEIC_1990_2022
Jiangxi,1998,55.747,1851.98,4191.0,1286.486186002838,40.0,0.4,31.646038494299187,0.44189453591028394,1.7366361758804603,0.043332762222039925,MEIC_1990_2022
Jilin,1998,86.441,1557.78,2644.0,5710.8480938494395,38.3,0.38299999999999995,34.240709980416526,0.5891754916792739,9.571846173557221,0.015136280737898914,MEIC_1990_2022
Liaoning,1998,184.436,3881.73,4157.0,14996.22200665803,47.8,0.478,37.20273679731199,0.9337815732499398,8.08218227087249,0.012298830993440483,MEIC_1990_2022
Ningxia,1998,18.61,227.46,538.0,561.3737066411456,41.3,0.413,33.09822696219771,0.42278810408921935,5.97581275648972,0.03315082231290949,MEIC_1990_2022
Qinghai,1998,13.028,220.16,502.8,305.0734790449095,40.2,0.402,31.676631213321254,0.43786793953858394,3.446989695473729,0.04270446595615794,MEIC_1990_2022
Shaanxi,1998,68.107,1381.53,3596.0,2242.3662791854736,41.1,0.41100000000000003,32.200187722622005,0.3841852057842047,3.9491571118847753,0.030372825631653482,MEIC_1990_2022
Shandong,1998,227.356,7162.2,8838.0,10740.635489015925,48.3,0.483,33.34540860155873,0.810386965376782,3.1048198258871285,0.021167835016141185,MEIC_1990_2022
Shanghai,1998,99.913,3688.2,1464.0,4042.7765365796376,50.1,0.501,45.192067184132824,2.519262295081967,2.1879003971232405,0.024713955643101332,MEIC_1990_2022
Shanxi,1998,157.559,1601.11,3172.0,5718.062088630206,53.5,0.535,32.8086242281494,0.5047635561160151,6.6753480527909534,0.027554615105227748,MEIC_1990_2022
Sichuan,1998,136.333,3580.26,8493.0,3368.4370578155363,42.7,0.42700000000000005,30.299125913361788,0.421554221123278,2.203362710143168,0.04047366706279299,MEIC_1990_2022
Tianjin,1998,50.219,1336.38,957.0,4239.617174152038,49.4,0.494,42.39117272273313,1.3964263322884014,6.421991499654117,0.011845173263796926,MEIC_1990_2022
Tibet,1998,0.916,91.18,252.0,0.0,22.2,0.222,24.238533452562837,0.36182539682539683,0.0,inf,MEIC_1990_2022
Xinjiang,1998,67.384,1116.67,1747.0,3358.621670159101,38.6,0.386,30.75519857290732,0.6391929021179165,7.791999793796379,0.02006299208949246,MEIC_1990_2022
Yunnan,1998,64.447,1793.9,4143.8,1581.515079781121,46.2,0.462,28.5544991731932,0.4329118200685361,1.9082406005792125,0.04075016471478689,MEIC_1990_2022
Zhejiang,1998,104.033,4987.5,4456.0,5791.972587976591,54.3,0.5429999999999999,36.700474571393535,1.1192773788150807,2.138669911602798,0.017961583626269133,MEIC_1990_2022
Anhui,1999,120.639,2908.59273,6237.0,3365.5690351044987,43.97006,0.43970059999999994,26.0,0.466344834054834,2.6315918382866865,0.03584505286971605,MEIC_1990_2022
Beijing,1999,70.962,2174.46,1257.0,5871.970482107627,38.7,0.387,46.060477799943726,1.7298806682577565,6.977847530588456,0.012084870013605656,MEIC_1990_2022
Chongqing,1999,69.99,1479.71,3075.0,2044.043556049192,40.84517,0.40845170000000003,36.12758172182129,0.4812065040650407,3.3819939711046008,0.034240953326493406,MEIC_1990_2022
Fujian,1999,51.43,3550.24,3316.0,1880.5773434152504,42.456,0.42456000000000005,36.857111977919544,1.070639324487334,1.2476547148641524,0.027347984479383223,MEIC_1990_2022
Gansu,1999,52.126,931.98,2543.0,3666.448383512509,45.47201,0.45472009999999996,30.199565874020543,0.3664883995281164,8.651568106488991,0.014217028183023965,MEIC_1990_2022
Guangdong,1999,182.683,8464.30999,7270.0,5836.293488493913,50.38001,0.5038001,39.615337336533656,1.1642792283356258,1.3686339646708512,0.03130120175761454,MEIC_1990_2022
Guangxi,1999,56.551,1953.27,4713.0,1256.971120292815,35.62385,0.35623849999999996,31.42872216338818,0.4144430299172501,1.8064342808492702,0.044989896018316065,MEIC_1990_2022
Guizhou,1999,83.934,911.86,3710.0,1968.6636946604424,38.22846,0.3822846,29.516051058089133,0.2457843665768194,5.647504216951959,0.042635011875137484,MEIC_1990_2022
Hainan,1999,6.635,471.23,762.0,133.90944612739582,20.1494,0.201494,34.38269287491329,0.6184120734908136,1.4103151266734415,0.049548408957555835,MEIC_1990_2022
