province,year,base_year,delta_CO2,delta_P,delta_A,delta_S,delta_B,delta_C,lmdi_residual,resid_ratio,lmdi_residual_abs_ratio
Guizhou,2005,2004,19.35899999999998,-6.314877033507809,31.01986523881331,-9.888793424071533,-6.7683117464412295,11.311116965207175,6.750155989720952e-14,3.486830926040063e-15,3.486830926040063e-15
Guizhou,2006,2005,24.09700000000001,-1.7267604214625465,26.368509914474544,4.533004790142475,-7.185414701022554,2.107660417868118,-2.4868995751603507e-14,1.032037006747873e-15,1.032037006747873e-15
Guizhou,2007,2006,8.567000000000007,-2.800327391027696,39.83073031396762,-4.580477495102541,5.333469196242199,-29.216394624079587,1.0658141036401503e-14,1.2440925687406903e-15,1.2440925687406903e-15
Guizhou,2008,2007,-11.093000000000018,-1.7478977568183895,38.768551626631215,1.6671675321972872,-41.590333183911675,-8.190488218098402,-5.684341886080802e-14,5.12426024166663e-15,5.12426024166663e-15
Guizhou,2009,2008,18.305000000000007,-2.960845404290058,19.78891703234655,-20.605027588322695,-2.715783612631639,24.797739572897928,-7.815970093361102e-14,4.269855281814313e-15,4.269855281814313e-15
Guizhou,2010,2009,4.156000000000006,-3.14733949730263,34.04263580934292,6.940810917456504,-122.06076295731857,88.38065572782183,-4.263256414560601e-14,1.025807606968382e-14,1.025807606968382e-14
Guizhou,2011,2010,15.01400000000001,2.908470441242456,39.91288463504534,-3.0905875968496317,-10.809058997009172,-13.907708482429028,4.796163466380676e-14,3.1944608141605653e-15,3.1944608141605653e-15
Guizhou,2012,2011,18.274999999999977,3.4673903505694863,36.31453463462414,3.212488931320997,-12.489104228017593,-12.230309688497076,2.4868995751603507e-14,1.360820560963258e-15,1.360820560963258e-15
Guizhou,2013,2012,17.40300000000002,2.9213762672659875,35.899224480196324,8.389489220088894,-57.10725017695007,27.300160209398864,2.4868995751603507e-14,1.4290062490147376e-15,1.4290062490147376e-15
Guizhou,2014,2013,-11.563000000000017,2.9221069032028884,29.38770330399148,6.359333164617569,-26.591643592762995,-23.640499779048845,-1.1013412404281553e-13,9.524701551743956e-15,9.524701551743956e-15
Guizhou,2015,2014,-7.619,1.9119725134065724,26.60671301377728,-11.834200205227107,-12.025473489302618,-12.278011832654123,-1.7763568394002505e-15,2.3314829234811007e-16,2.3314829234811007e-16
Guizhou,2016,2015,23.834000000000003,3.1565856988267598,23.828839724912992,0.9348207839093216,-31.591828012195347,27.505581804546097,1.8118839761882555e-13,7.602097743510344e-15,7.602097743510344e-15
Guizhou,2017,2016,8.844000000000023,3.001794979136596,32.19858102335736,2.762462184816023,-45.2432785148471,16.12444032753716,-2.4868995751603507e-14,2.8119624323386977e-15,2.8119624323386977e-15
Guizhou,2018,2017,0.9269999999999641,1.2812491325122872,21.690880817039858,-7.927332200613074,-56.15111285099155,42.03331510205248,-2.842170943040401e-14,3.0659880723198605e-14,3.0659880723198605e-14
Guizhou,2019,2018,11.0,1.7831774336942163,30.959713346169405,-19.444864214166355,-12.483624598995608,10.185598033298344,-3.552713678800501e-15,3.2297397080004555e-16,3.2297397080004555e-16
Guizhou,2020,2019,2.6620000000000346,0.7004540966861994,15.79956407427975,-9.898154634195658,-7.429433488486332,3.4895699517160463,2.6201263381153694e-14,9.842698490290516e-15,9.842698490290516e-15
Guizhou,2021,2020,2.3349999999999795,-0.4239437928872812,26.06778327480701,6.656751913130779,-26.493036703746824,-3.4725546913036487,-5.062616992290714e-14,2.168144322180196e-14,2.168144322180196e-14
Guizhou,2022,2021,0.036000000000001364,0.28393463846562567,7.675105830133276,-2.7831167409849646,5.094474645083233,-10.234398372697298,1.2967404927621828e-13,3.6020569243392603e-12,3.6020569243392603e-12
Hainan,1991,1990,0.2560000000000002,0.036588691605123576,0.32529760486591847,0.013141835998311386,-0.21165201001898287,0.09262387754962957,1.1102230246251565e-16,4.336808689942014e-16,4.336808689942014e-16
Hainan,1992,1991,0.5419999999999998,0.046159683308412844,1.0734798358232651,0.18749220196183985,-0.583918695810576,-0.1812130252829426,5.551115123125783e-16,1.0241909821265286e-15,1.0241909821265286e-15
Hainan,1993,1992,0.3770000000000002,0.06663539454334316,0.9880336098515848,0.41137534123451547,-1.0735327597881914,-0.015511585841250692,-1.1102230246251565e-15,2.944888659483172e-15,2.944888659483172e-15
Hainan,1994,1993,0.06000000000000005,0.04678419822040523,0.7449778299918325,-0.01234214875885005,-0.7323360199356072,0.012916140482219332,2.2898349882893854e-16,3.8163916471489725e-15,3.8163916471489725e-15
Hainan,1995,1994,1.274,0.0713106793631209,0.29520493188852565,0.08207900374537724,-0.7533805822777454,1.5787859672807227,-1.1102230246251565e-15,8.714466441327759e-16,8.714466441327759e-16
Hainan,1996,1995,0.4219999999999997,0.0660492968554949,0.27026078672577086,-0.49803694083593797,-0.19902513548839373,0.7827519927430654,2.220446049250313e-16,5.2617204958538265e-16,5.2617204958538265e-16
Hainan,1997,1996,0.9199999999999999,0.06673763456348913,0.21185892255337288,-0.18655274187239473,-9.790177350114531,10.618133534870065,-1.7763568394002505e-15,1.9308226515220117e-15,1.9308226515220117e-15
Hainan,1998,1997,2.3789999999999996,0.0945459818517134,0.389892297471547,0.13866981764223937,24.209296397074787,-22.45340449404029,1.7763568394002505e-15,7.466821519126738e-16,7.466821519126738e-16
Hainan,1999,1998,-1.6929999999999996,0.08850952805406125,0.44061946637129923,-0.164756558071569,-26.34486938464397,24.28749694829018,1.7763568394002505e-15,1.0492361721206443e-15,1.0492361721206443e-15
Hainan,2000,1999,0.47800000000000065,0.2309762591909644,0.42560512294233854,-0.13420206971363516,0.25018404544265316,-0.2945633578623182,-2.1649348980190553e-15,4.529152506316009e-15,4.529152506316009e-15
Hainan,2001,2000,0.4249999999999998,0.06936883881378146,0.47402021701561264,0.2335549290050841,-0.21349244261048278,-0.13845154222399372,-1.887379141862766e-15,4.440892098500628e-15,4.440892098500628e-15
Hainan,2004,2003,-0.9939999999999998,0.1043450675753663,1.6187030534668407,0.4856366122565716,1.9221810441489005,-5.124865777447679,0.0,0.0,0.0
Hainan,2005,2004,5.315999999999999,0.1718475178305702,1.4817821898840635,0.677489624842811,-9.34467470885913,12.329555376301679,6.217248937900877e-15,1.1695351651431297e-15,1.1695351651431297e-15
Hainan,2006,2005,2.5310000000000024,0.17503195674679464,2.5832436831107617,1.9622407258169723,3.4292477977679825,-5.618764163442503,-7.105427357601002e-15,2.807359682971551e-15,2.807359682971551e-15
Hainan,2007,2006,1.9609999999999985,0.21911640216820405,3.5162370806066665,1.718170290946774,-2.4730860471446046,-1.0194377265770347,-6.8833827526759706e-15,3.5101390885650057e-15,3.5101390885650057e-15
Hainan,2008,2007,2.2779999999999987,0.23921313471789918,3.848214344496478,0.0,-4.769469227955499,2.960041748741123,-2.6645352591003757e-15,1.169681852107277e-15,1.169681852107277e-15
Hainan,2009,2008,2.2550000000000026,0.2892634320658392,2.091632057363441,-2.636475910490593,1.7424337995286097,0.7681466215327031,2.6645352591003757e-15,1.1816120882928481e-15,1.1816120882928481e-15
Hainan,2010,2009,0.3119999999999976,0.15088149057296102,5.64251865440022,0.8636719380975386,-4.364850351225621,-1.9802217318451032,1.9984014443252818e-15,6.405132834375952e-15,6.405132834375952e-15
Hainan,2011,2010,7.358999999999998,0.712347582794759,5.26683160561297,0.6392897005261341,-2.877081923359744,3.617613034425887,-7.105427357601002e-15,9.65542513602528e-16,9.65542513602528e-16
Hainan,2012,2011,2.4350000000000023,0.7748392169280368,3.5467400919932883,-0.15774760996426165,-3.075311988973485,1.3464802900164177,6.661338147750939e-15,2.7356624836759478e-15,2.7356624836759478e-15
Hainan,2013,2012,5.024999999999999,0.4213805845150062,3.698423345398981,-0.6517896147199493,-5.289956084085454,6.846941768891421,-5.329070518200751e-15,1.0605115459105976e-15,1.0605115459105976e-15
Hainan,2014,2013,-0.23899999999999721,0.7069724085368775,3.2644125932947192,-4.205167163599053,8.889025794670907,-8.894243632903455,7.105427357601002e-15,2.9729821579920856e-14,2.9729821579920856e-14
Hainan,2015,2014,2.392000000000003,0.4025740446580466,1.9578915156179604,-2.329707263566113,4.619874831726415,-2.258633128436335,2.842170943040401e-14,1.1881985547827748e-14,1.1881985547827748e-14
Hainan,2016,2015,-4.688000000000002,0.515933876595795,3.181423785074278,-2.314404815963281,2.7764822562405147,-8.847435101947296,-1.3322676295501878e-14,2.8418678104739486e-15,2.8418678104739486e-15
Hainan,2017,2016,3.503,0.6269821210290165,3.2516982440568416,-0.04423159784989299,-2.929986617849094,2.5985378506131247,4.440892098500626e-15,1.2677396798460252e-15,1.2677396798460252e-15
Hainan,2018,2017,1.3939999999999984,0.43791800038035233,2.9656817268981936,0.6712036487293038,-2.379315171779884,-0.30148820422796707,-4.440892098500626e-16,3.1857188654954313e-16,3.1857188654954313e-16
Hainan,2019,2018,-0.9990000000000023,0.565295297047183,3.4802963688664907,-3.926539160978662,9.64884948050438,-10.766901985439405,1.2434497875801753e-14,1.2446944820622346e-14,1.2446944820622346e-14
Hainan,2020,2019,-1.9899999999999949,0.702768940815257,1.0075604910591647,-3.337118709185208,15.020471659331152,-15.38368238202036,0.0,0.0,0.0
Hainan,2021,2020,0.13700000000000045,0.3194068584839221,6.063799955990389,0.06675958726194034,-2.5228614809028924,-3.790104920833356,-2.220446049250313e-15,1.6207635395987633e-14,1.6207635395987633e-14
Hainan,2022,2021,-1.118000000000002,0.2740604768405128,1.7942654312388724,0.14330248462685258,0.5026500482520327,-3.832278440958277,4.440892098500626e-15,3.972175401163343e-15,3.972175401163343e-15
Hebei,1991,1990,7.774000000000001,1.4248675295650646,24.459758715926622,2.773498407990888,-15.680746867844114,-5.203377785638496,3.375077994860476e-14,4.341494719398605e-15,4.341494719398605e-15
Hebei,1992,1991,10.567000000000007,1.3532946100585477,25.716377803444473,6.685834511552391,-29.98372382778678,6.795216902731397,-2.4868995751603507e-14,2.3534584793795298e-15,2.3534584793795298e-15
Hebei,1993,1992,17.921999999999997,1.5709731869816528,45.35410306858286,11.542319725946873,-47.62362514753516,7.078229166023754,1.4210854715202004e-14,7.929279497378644e-16,7.929279497378644e-16
Hebei,1994,1993,4.994,1.5235920261214004,44.69581839677219,1.099938711940527,-41.56402235444298,-0.7613267803912217,9.14823772291129e-14,1.8318457594936505e-14,1.8318457594936505e-14
Hebei,1995,1994,31.88900000000001,1.509143184467282,50.70812761934487,2.9487440455813676,-36.63525674668241,13.358241897289023,-1.2434497875801753e-13,3.899306304933284e-15,3.899306304933284e-15
Hebei,1996,1995,7.182999999999993,1.5818909105743488,40.18522294849881,-14.919711561934447,-16.55961456463656,-3.104787732502344,1.8385293287792592e-13,2.5595563535838244e-14,2.5595563535838244e-14
Hebei,1997,1996,6.789000000000016,1.4146631267644147,28.981594351760187,3.2359215673239445,21.459181666336782,-48.30236071218516,-1.4921397450962104e-13,2.1978785463193504e-14,2.1978785463193504e-14
Hebei,1998,1997,0.8819999999999766,1.5342106784271865,15.28109836565302,0.46635913261916484,-30.902170348177304,14.502502171477934,-2.6645352591003757e-14,3.021015032993704e-14,3.021015032993704e-14
Hebei,1999,1998,14.167000000000002,1.6093736144021376,15.128828118360504,0.4929914102264382,-23.142719973167885,20.0785268301788,1.0658141036401503e-14,7.52321665589151e-16,7.52321665589151e-16
Hebei,2000,1999,19.53,2.280540599071894,24.92643641345487,6.105369469832824,-3.2543493813366644,-10.52799710102292,0.0,0.0,0.0
Hebei,2001,2000,17.87099999999998,1.0142029035233977,20.881026945135094,-3.824076068006436,30.213003692238978,-30.41315747289107,1.7763568394002505e-14,9.939884949920275e-16,9.939884949920275e-16
Hebei,2002,2001,27.42500000000001,1.5745880862483181,23.988410432433344,1.1822599073184041,0.16869653788681177,0.5110450361131753,-4.263256414560601e-14,1.554514645236317e-15,1.554514645236317e-15
Hebei,2003,2002,42.93299999999999,1.655269477450047,44.299494576782976,11.162680456799059,-5.156919005060653,-9.027525505971314,-1.2789769243681803e-13,2.9790066484247095e-15,2.9790066484247095e-15
Hebei,2004,2003,48.98000000000002,2.207144236561842,73.77382237676429,9.621296464763168,-43.697624744060626,7.075361665971482,-1.3500311979441904e-13,2.7562907267133317e-15,2.7562907267133317e-15
Hebei,2005,2004,70.22899999999998,2.667576883301508,69.50088813700182,-8.791762204075507,-11.67494999377857,18.52724717755046,2.7000623958883807e-13,3.844654481607856e-15,3.844654481607856e-15
Hebei,2006,2005,21.561000000000035,3.2855270569358876,61.94087865503498,5.534328600070841,-92.2039582627501,43.00422395070835,8.526512829121202e-14,3.954599892918319e-15,3.954599892918319e-15
Hebei,2007,2006,31.315999999999974,3.2961976746970025,83.42825014320587,3.854899123580126,-27.41977651470698,-31.843570426775766,-2.7355895326763857e-13,8.735437261069063e-15,8.735437261069063e-15
Hebei,2008,2007,30.697000000000003,3.552291479085343,83.98573824269388,14.077699569010607,-117.70299199046954,46.78426269967937,3.481659405224491e-13,1.1342018455303419e-14,1.1342018455303419e-14
Hebei,2009,2008,15.399999999999977,3.6011533442781802,37.714429976725626,-23.250315152020473,-9.371568107066086,6.706299938083289,-5.595524044110789e-13,3.633457171500518e-14,3.633457171500518e-14
Hebei,2010,2009,62.204000000000065,13.481527500221999,87.38708579042707,5.735901647268378,-18.69098136389039,-25.709533574027315,3.268496584496461e-13,5.254479751296472e-15,5.254479751296472e-15
Hebei,2011,2010,75.06700000000001,3.5185117068984257,119.4109811520906,12.601648058344209,-27.11444815696943,-33.34969276036373,-5.684341886080802e-14,7.57235787507267e-16,7.57235787507267e-16
Hebei,2012,2011,9.155999999999949,2.941933978495794,54.37741833950245,-10.78116570257228,-6.602265349950814,-30.77992126547539,1.8829382497642655e-13,2.056507481175487e-14,2.056507481175487e-14
Hebei,2013,2012,5.164999999999964,2.56547688595468,46.196654717457164,-6.768350279997877,72.45720896519823,-109.28599028861242,1.8474111129762605e-13,3.5767882148620976e-14,3.5767882148620976e-14
Hebei,2014,2013,-21.611999999999966,3.3994651432014953,20.59336561147257,-16.5022355343756,-60.98232634288788,31.87973112259001,-5.613287612504791e-13,2.5973013198708126e-14,2.5973013198708126e-14
Hebei,2015,2014,-14.859000000000037,2.0738836816773496,6.913481096689597,-38.06118854810547,49.17424922842372,-34.959425458685494,2.6290081223123707e-13,1.769303534768399e-14,1.769303534768399e-14
Hebei,2016,2015,6.147000000000048,2.8003690270318713,47.50457521552274,-9.96444620708555,-53.48778661260603,19.2942885771369,1.1723955140041653e-13,1.907264542059795e-14,1.907264542059795e-14
Hebei,2017,2016,-4.9389999999999645,3.162799202540218,37.3422104914632,-14.446255368441621,-19.099191698530948,-11.898562627030776,-4.085620730620576e-14,8.272161835635969e-15,8.272161835635969e-15
Hebei,2018,2017,73.96100000000001,1.6536149786402128,39.4463579215177,-32.37597787415654,266.63125186740405,-201.39424689340498,-4.263256414560601e-13,5.7641952036351595e-15,5.7641952036351595e-15
Hebei,2019,2018,-13.956999999999994,2.123928158857474,-21.28371676796998,-105.7094182163081,-82.10289094874372,193.01509777416402,3.126388037344441e-13,2.2400143564838018e-14,2.2400143564838018e-14
Hebei,2020,2019,5.538999999999987,1.7054323515189878,21.420279901045276,-21.567032667137674,26.843743069198105,-22.863422654624927,2.2026824808563106e-13,3.9766789688685966e-14,3.9766789688685966e-14
Hebei,2021,2020,-16.86200000000008,-1.5927947704219394,82.76808705447111,55.40815861987122,-118.34091905493308,-35.10453184898701,-3.694822225952521e-13,2.1912123270979146e-14,2.1912123270979146e-14
Hebei,2022,2021,-13.774999999999977,-2.737983454285443,37.511288163475506,-5.660464775006893,-57.808122203937295,14.920282269753619,5.275779813018744e-13,3.8299671963838497e-14,3.8299671963838497e-14
Heilongjiang,1991,1990,3.944999999999993,1.0572341677858481,15.350724056753984,0.3776300556779804,-10.875066103418996,-1.9655221767988453,2.2648549702353193e-14,5.741077237605382e-15,5.741077237605382e-15
Heilongjiang,1992,1991,7.070000000000007,1.130802646535056,17.885128000528873,2.6625620808911625,-21.31472270819162,6.706229980236544,-7.993605777301127e-15,1.1306373093778103e-15,1.1306373093778103e-15
Heilongjiang,1993,1992,5.286000000000001,1.1413936133530624,27.57052154415872,5.466316289331145,-33.24993616353983,4.357704716696878,2.3092638912203256e-14,4.3686414892552495e-15,4.3686414892552495e-15
Heilongjiang,1994,1993,3.829999999999984,1.1713761086113903,39.05661459036235,-1.1094251962294877,-29.063803822182408,-6.224761680561908,4.618527782440651e-14,1.2058819275302012e-14,1.2058819275302012e-14
Heilongjiang,1995,1994,-19.77799999999999,0.988078580794823,25.044450503130065,-0.19126407158555242,-21.23280245614001,-24.38646255619934,2.4868995751603507e-14,1.2574070053394437e-15,1.2574070053394437e-15
Heilongjiang,1996,1995,2.385000000000005,0.8516428033218224,21.140552780454303,-16.97749051776505,0.015582412721041826,-2.6452874787320457,-6.572520305780927e-14,2.7557737131156868e-14,2.7557737131156868e-14
Heilongjiang,1997,1996,8.570999999999998,0.7540331521517843,13.937457883211898,0.45915997061989405,40.94982577038588,-47.529476776369556,9.947598300641403e-14,1.1606111656331122e-14,1.1606111656331122e-14
Heilongjiang,1998,1997,-4.884,0.727914535185537,4.860866584311452,-0.6999439106577638,-10.798753812620733,1.0259166037815153,-7.993605777301127e-15,1.6366924195948252e-15,1.6366924195948252e-15
Heilongjiang,1999,1998,-3.7989999999999924,0.6034678369208265,2.10412991970553,3.5583332270755172,75.5437917025008,-85.60872268620265,-1.4210854715202004e-14,3.740682999526726e-15,3.740682999526726e-15
Heilongjiang,2000,1999,0.5719999999999885,0.46795864166060996,13.25355952567744,5.580328406291292,-57.838000323983266,39.10815375035398,-6.394884621840902e-14,1.11798682200018e-13,1.11798682200018e-13
Heilongjiang,2001,2000,-3.2449999999999903,0.12306644579494676,4.71578196364598,-2.767956354186779,-11.697245643362242,6.3813535881080385,6.661338147750939e-14,2.0528006618647023e-14,2.0528006618647023e-14
Heilongjiang,2002,2001,-5.373000000000005,0.059216783013362154,7.880525419499733,-1.0104560401528522,-10.009251282580845,-2.293034879779364,-3.907985046680551e-14,7.273376226838913e-15,7.273376226838913e-15
Heilongjiang,2003,2002,11.213999999999999,0.06068088969672283,12.59061165120455,3.214026880525167,-28.00082617094388,23.349506749517474,-3.552713678800501e-14,3.168105652577583e-15,3.168105652577583e-15
Heilongjiang,2004,2003,8.325000000000017,0.06579271409171245,19.73426598190595,5.025424378605379,5.704729216418165,-22.205212291021216,2.4868995751603507e-14,2.987266756949364e-15,2.987266756949364e-15
Heilongjiang,2005,2004,20.539999999999992,0.10980191671997333,20.709473805622167,-13.816644186530956,-5.952312653192412,19.489681117381107,1.1368683772161603e-13,5.5348995969628076e-15,5.5348995969628076e-15
Heilongjiang,2006,2005,21.995000000000005,0.12641231942310413,19.070535261170637,1.486882382913745,-12.15061502947319,13.461785065965776,-6.394884621840902e-14,2.907426515954035e-15,2.907426515954035e-15
Heilongjiang,2007,2006,5.322000000000003,0.04574957704688558,23.43026140052899,-6.886350622383282,-18.850724741052268,7.58306438585964,3.907985046680551e-14,7.343075999023955e-15,7.343075999023955e-15
Heilongjiang,2008,2007,16.226,0.048527336629480666,29.15029339437818,0.7083703175225743,-0.29876427159703534,-13.382426776933242,4.263256414560601e-14,2.6274229104897086e-15,2.6274229104897086e-15
Heilongjiang,2009,2008,1.8629999999999995,0.050909427788046184,6.232651364473393,-20.31340349592373,31.740824416865205,-15.847981713202923,7.105427357601002e-15,3.81397066967311e-15,3.81397066967311e-15
Heilongjiang,2010,2009,13.11699999999999,0.36955803563118744,37.74693762671982,12.03034440722607,-35.07026736350747,-1.9595727060696435,2.842170943040401e-14,2.1667842822599702e-15,2.1667842822599702e-15
Heilongjiang,2011,2010,25.83099999999999,-2.9665297109799873,45.8174076612733,0.4407334591414783,-26.033872062784557,8.573260653349708,4.973799150320701e-14,1.925515524106966e-15,1.925515524106966e-15
Heilongjiang,2012,2011,15.534999999999997,-3.7449537292485915,24.224302240753993,-31.89110250733376,30.00134547998833,-3.054591484159817,-1.580957587066223e-13,1.0176746617742022e-14,1.0176746617742022e-14
Heilongjiang,2013,2012,-3.829999999999984,-3.896833573547857,17.36517073029937,-17.47414925000995,46.87529928661437,-46.69948719335583,-8.526512829121202e-14,2.2262435585172944e-14,2.2262435585172944e-14
Heilongjiang,2014,2013,13.813000000000017,-4.0376590614542875,14.073340773596277,-27.29233490066112,22.69309050422826,8.376562684290683,2.0605739337042905e-13,1.4917642320309044e-14,1.4917642320309044e-14
Heilongjiang,2015,2014,4.888999999999953,-5.813493220233101,6.585667067066265,-38.97834163309149,32.376526673596686,10.718641112661766,-1.723066134218243e-13,3.524373356961054e-14,3.524373356961054e-14
Heilongjiang,2016,2015,11.807000000000016,-5.114446188617691,10.492175466585364,-28.798552125543242,37.41009981098257,-2.1822769634070998,1.1546319456101628e-13,9.779215258830873e-15,9.779215258830873e-15
Heilongjiang,2017,2016,-7.128999999999962,-5.09755851335693,14.1219672891347,-31.00343845960833,38.22811234178285,-23.37808265795221,-3.907985046680551e-14,5.481813784093943e-15,5.481813784093943e-15
Heilongjiang,2018,2017,-17.450000000000017,-5.585892146431916,13.008587380601396,-9.29904796112667,3.318986353241323,-18.892633626284226,7.460698725481052e-14,4.275472048986272e-15,4.275472048986272e-15
Heilongjiang,2019,2018,22.462999999999994,-5.76158285970209,-42.67663053518896,20.156205148073866,29.66273308646711,21.08227516034992,1.4921397450962104e-13,6.6426556786547245e-15,6.6426556786547245e-15
Heilongjiang,2020,2019,-5.367000000000019,-7.112579684529082,8.822253722177374,-12.557953065753312,28.238624836293848,-22.75734580818865,-1.9895196601282805e-13,3.70694924562749e-14,3.70694924562749e-14
Heilongjiang,2021,2020,11.098000000000013,-4.016708203742741,26.743023360415965,13.896442956270452,-18.851207612902662,-6.673550500041079,8.348877145181177e-14,7.522866413030427e-15,7.522866413030427e-15
Heilongjiang,2022,2021,-12.906000000000006,-2.2888850170371158,20.48471024524202,24.345355177237984,-45.69721865789139,-9.749961747551394,-1.0835776720341528e-13,8.39592183507014e-15,8.39592183507014e-15
Henan,1991,1990,7.634,1.544689774484593,11.702454966943403,4.441519793470167,-14.97291330983702,4.918248774938837,1.7763568394002505e-14,2.3269018069167546e-15,2.3269018069167546e-15
Henan,1992,1991,15.457999999999998,1.453668378189868,24.67802658020501,8.566197153021681,-28.177577671355387,8.937685559938798,3.019806626980426e-14,1.953555846151136e-15,1.953555846151136e-15
Henan,1993,1992,12.274000000000001,1.3521743727742788,35.95092461697138,13.412062390126382,-44.21934172251121,5.778180342639215,-3.907985046680551e-14,3.183953924295707e-15,3.183953924295707e-15
Henan,1994,1993,9.125,1.3887356890175928,43.6886731735512,3.2720640315314546,-38.00921587928391,-1.2152570148163806,3.552713678800501e-14,3.893384853480001e-15,3.893384853480001e-15
Henan,1995,1994,5.0660000000000025,1.298347339025648,46.291933038049635,4.93910470282128,-32.434378326484094,-15.029006753412473,5.329070518200751e-15,1.051928645519295e-15,1.051928645519295e-15
Henan,1996,1995,2.9329999999999927,1.301989617070336,32.244548823849414,-1.0940537565861668,-22.823205235694044,-6.696279448639414,-1.3322676295501878e-13,4.542337639107369e-14,4.542337639107369e-14
Henan,1997,1996,3.0720000000000027,1.2970862050336944,16.891404828220207,1.4346298025655908,-35.65193955852973,19.100818722710216,2.842170943040401e-14,9.251858538542963e-15,9.251858538542963e-15
Henan,1998,1997,1.0060000000000002,1.321073589741013,9.877512567167077,-3.284716122156648,-32.08706911490492,25.179199080153555,-7.815970093361102e-14,7.769353969543838e-14,7.769353969543838e-14
Henan,1999,1998,4.108000000000004,1.3305310148377363,7.163573940480099,-3.5740589600238373,-5.611178662889277,4.799132667595243,3.907985046680551e-14,9.513108682279813e-15,9.513108682279813e-15
Henan,2000,1999,13.801999999999992,1.9443301534454138,19.084967479418566,6.807398300914827,-11.670232437684602,-2.364463496094311,1.0125233984581428e-13,7.336062878265059e-15,7.336062878265059e-15
Henan,2001,2000,12.390000000000015,1.3707232158862834,13.070282309239932,0.4882614666801192,20.29548886404492,-22.834755855851135,-1.0658141036401503e-13,8.602212297337765e-15,8.602212297337765e-15
Henan,2002,2001,16.234999999999985,1.2652344716809216,16.907709518819583,3.084311276737554,2.6540285024950094,-7.6762837697329855,-9.947598300641403e-14,6.127254881824091e-15,6.127254881824091e-15
Henan,2003,2002,21.322000000000003,1.275981340170151,28.147980299306383,12.02958167504695,-6.079108711679351,-14.052434602844174,4.263256414560601e-14,1.9994636593943348e-15,1.9994636593943348e-15
Henan,2004,2003,62.278999999999996,1.3854239980416814,57.5734372988802,4.391133266281038,-36.197240897818624,35.126246334615686,1.4210854715202004e-14,2.2818052176820445e-16,2.2818052176820445e-16
Henan,2005,2004,60.47300000000001,-11.655339866968568,82.08567635289603,5.605935477244605,-39.90334964749408,24.340077684322168,-1.2789769243681803e-13,2.1149553095897012e-15,2.1149553095897012e-15
Henan,2006,2005,43.60699999999997,0.48935175587842217,58.847043303001946,12.289682464561189,-11.775797167154744,-16.24328035628697,1.2789769243681803e-13,2.9329624243084394e-15,2.9329624243084394e-15
Henan,2007,2006,45.85200000000003,-1.4590056537154417,84.47267721725648,10.981953246438552,-57.46681887051481,9.323194060535267,-1.4210854715202004e-14,3.0992878642593547e-16,3.0992878642593547e-16
Henan,2008,2007,-2.7309999999999945,3.3011528552851632,78.73382752782187,13.63310759913334,-106.02123477383186,7.622146791591593,-1.0302869668521453e-13,3.772563042300063e-14,3.772563042300063e-14
Henan,2009,2008,14.129999999999995,2.7909839740926423,32.71360373429899,-3.210746601180683,-36.52631489491744,18.362473787706623,-1.3855583347321954e-13,9.805791470150005e-15,9.805791470150005e-15
Henan,2010,2009,36.26400000000001,-4.167969762226135,85.83269123731121,6.75057545548625,-53.964848047550625,1.813551116979231,7.105427357601002e-14,1.9593611729541694e-15,1.9593611729541694e-15
Henan,2011,2010,55.43799999999993,3.1209950193278773,77.72265508245273,0.0,-65.50486843800202,40.099218336221256,8.526512829121202e-14,1.538026773895381e-15,1.538026773895381e-15
Henan,2012,2011,-34.6869999999999,4.010339929062397,46.663874241975016,-9.193202363212142,-42.57848876156706,-33.58952304625804,-7.105427357601002e-14,2.048441017557305e-15,2.048441017557305e-15
Henan,2013,2012,-3.72300000000007,2.2206100528782033,41.210465677162254,-8.579177798632804,-16.436579129176916,-22.13831880223102,2.1671553440683056e-13,5.820992060349891e-14,5.820992060349891e-14
Henan,2014,2013,13.476999999999975,3.9130337337109786,38.849687267433055,-43.216147329285505,44.63788747604001,-30.707461147898407,-1.4921397450962104e-13,1.1071749982163783e-14,1.1071749982163783e-14
Henan,2015,2014,-43.160999999999945,2.935798842090062,26.169190498361793,-26.299019454523943,-62.63744532749207,16.670475441564225,-1.4210854715202004e-14,3.292522118394389e-16,3.292522118394389e-16
Henan,2016,2015,13.927999999999997,3.8957735583780515,40.26995930318998,-8.154311238517037,16.78544380986185,-38.86886543291302,1.7763568394002505e-13,1.2753854389720353e-14,1.2753854389720353e-14
Henan,2017,2016,-18.52800000000002,2.551367026454427,44.56512322943235,-2.6420747967454337,-51.41999458816273,-11.58242087097855,-8.526512829121202e-14,4.601960723834841e-15,4.601960723834841e-15
Henan,2018,2017,-20.338000000000022,1.6741609654489895,33.97423288311629,-15.379681637423134,-26.344996225850725,-14.261715985291483,4.263256414560601e-14,2.0962023869409954e-15,2.0962023869409954e-15
Henan,2019,2018,-34.428999999999974,1.660296762247581,52.178994102779264,-23.332097588008885,8.241614601203809,-73.17780787822174,0.0,0.0,0.0
Henan,2020,2019,8.697999999999979,1.7369174437791504,4.08202590521223,-19.239787070398737,32.590030599010916,-10.471186877603428,-1.509903313490213e-13,1.7359201120834864e-14,1.7359201120834864e-14
Henan,2021,2020,8.263000000000034,-2.5704544451188895,32.594065169615874,-2.9780668035142113,9.234393290490376,-28.01693721147312,7.105427357601002e-15,8.599089141475218e-16,8.599089141475218e-16
