province,year,CO2,GDP,Population,Energy,CoalTCE,OilTCE,GasTCE,NonFossilTCE,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,HighwayMileage,PrivateCars,A,B,C,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_PrivateCars,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual
Hunan,2002,95.597,4151.54,6629.0,3611.0990136,2252.769188,669.538778,0.0,688.7910476,62.38458650720171,18.54113596659647,0.138214324858708,19.074277526201808,40.0,33.79834716571009,2800.0,57.67,0.6262694222356313,0.8698215634680143,0.0264731040716318,MEIC_1990_2023,0.6262694222356313,0.02302687677343829,4.560141438811831,8.33123462872733,8.79920924224139,8.191767440895998,4.0547371076273215,-0.4679746135140624,-3.7710931899154976,13,8.12771498501606,0.06405245587993669
Hunan,2003,110.934,4659.99,6663.0,3799.2486514,2366.103765,686.917348,0.0,746.2275384000001,62.27820240531257,18.08034722199283,0.1997670222420548,19.641450372694607,38.67891,34.977805245075,3000.0,65.0784,0.6993831607384061,0.8152911597235187,0.029198931204232,MEIC_1990_2023,0.6993831607384061,0.02380563048418559,4.708935429876271,8.446768581194641,8.804325112562537,8.242558602848856,4.175592696922619,-0.35755653136789484,-3.7378331513183713,13,8.209881955285498,0.032676647563357974
Hunan,2004,124.225,5641.94,6698.0,4516.992792,2659.1957450000004,849.5502910000001,0.0,1008.246756,58.87093177809969,18.807873514977267,0.2825719821210566,22.321194706923052,39.45665,36.1861486312016,2800.0,71.7785,0.8423320394147507,0.8006098597291004,0.0275017042798947,MEIC_1990_2023,0.8423320394147507,0.022018135605837708,4.822094437488384,8.63798325697863,8.80956425335415,8.41560173990394,4.273584988315267,-0.17158099637551885,-3.815888819490247,13,8.321551183558103,0.09405055634583626
Hunan,2005,180.792,6596.1,6326.0,7214.745388200001,4928.04416,1168.5679829999997,13.3,1104.8332452,68.30517079729536,16.1969400183025,0.1843446897204809,15.313544494681658,39.9,37.0,2900.0,78.3447,1.04269680682896,1.093789570837313,0.0250586805593572,MEIC_1990_2023,1.04269680682896,0.027408923454768724,5.197347199191503,8.794233844268025,8.752423403865594,8.883882181354522,4.361118321332115,0.04181044040242979,-3.5968866450765207,13,8.54365082657971,0.3402313547748115
Hunan,2006,203.617,7688.67,6342.0,7725.9701608,5129.978072,1268.820018,56.525000000000006,1270.6470708000002,66.3991442528275,16.42279211014475,0.7316233278610931,16.44644030916667,41.6,38.71,2900.0,91.7566,1.212341532639546,1.0048513150909064,0.0263548778680393,MEIC_1990_2023,1.212341532639546,0.02648273368475952,5.316240778243728,8.947503095656222,8.754949455098293,8.952342681039115,4.519139418952415,0.19255364055792934,-3.631262317412494,13,8.66373556097629,0.2886071200628244
Hunan,2007,223.825,9439.6,6355.0,8276.750843599999,5423.620048000001,1360.11005,75.677,1417.3437456,65.52837158549744,16.432898316030688,0.9143322232360936,17.124397875235807,42.6,40.45,2900.0,109.8288,1.485381589299764,0.876811606805373,0.027042616629335,MEIC_1990_2023,1.485381589299764,0.02371128013898894,5.41086449652022,9.152668885360434,8.756997183623554,9.021205760173041,4.698922789764056,0.3956717017368801,-3.741804388840215,13,8.796715727257595,0.22449003291544578
Hunan,2008,228.629,11555.0,6380.0,8951.4890524,5537.442983,1270.7168350000002,107.46399999999998,2035.8652344,61.860579291166594,14.195591678228167,1.2005153485741862,22.743313682031044,44.2,42.15,2900.0,134.0448,1.811128526645768,0.7746853355603635,0.0255408903101659,MEIC_1990_2023,1.811128526645768,0.019786153180441367,5.432100602457377,9.35487352270848,8.760923376338836,9.09957517200002,4.898174072433848,0.5939501463696455,-3.9227729202511044,13,8.898755599111718,0.20081957288830132
Hunan,2009,237.84,13059.69,6406.0,9527.9566094,5593.384852,1437.716091,135.66,2361.1956664,58.70497821622877,15.08944834595061,1.4238100104923006,24.78176342732831,43.5,43.2,3700.0,167.591,2.0386653137683424,0.7295698909698469,0.0249623303033678,MEIC_1990_2023,2.0386653137683424,0.018211764597781416,5.471598178689843,9.477285665948399,8.764990330169104,9.16198555701553,5.121526487322115,0.7122953357792948,-4.005687487258556,13,8.942003429882117,0.21998212713341303
Hunan,2010,258.786,16037.96,6570.0,10213.6063374,5418.299774000001,1575.0478610000002,149.09299999999996,3071.1657024,53.04981996573892,15.421074681843946,1.4597488396831382,30.069356512734004,45.8,43.3,3700.0,211.0567,2.441089802130898,0.6368394943870668,0.0253373775580503,MEIC_1990_2023,2.441089802130898,0.016135842713163023,5.55600146533662,9.682713691287296,8.790269111478656,9.231476064992359,5.352126817756359,0.8924445798086394,-4.126712225950675,13,9.060999149933627,0.17047691505873175
Hunan,2011,288.167,19669.56,6581.0,11229.3040214,5814.109875000001,1651.7814339999998,194.579,3568.8337124,51.77622641545627,14.709561971535845,1.732778804716529,31.78143280829135,47.6,44.97,3700.0,258.2181,2.98884060173226,0.5708975707336615,0.0256620534496912,MEIC_1990_2023,2.9888406017322597,0.014650403974466127,5.663540173192565,9.886827542042928,8.791941988456118,9.326282070869844,5.553804576652737,1.0948855535868092,-4.223287368850363,13,9.204905700136903,0.12137637073294094
Hunan,2012,281.002,22154.23,6590.0,11704.304734,5920.879003,1874.954929,238.469,3670.0018020000007,50.58719110243564,16.019361863959478,2.0374469515243234,31.356000082080577,47.42401,46.22,3800.0,308.1383,3.361795144157815,0.5283101572024845,0.0240084316314589,MEIC_1990_2023,3.361795144157815,0.012683898289401167,5.638361786746139,10.005783727895334,8.793308627496552,9.367711979100587,5.730548708165606,1.2124751003987821,-4.367421941149195,13,9.246901150995802,0.12081082810478527
Hunan,2013,290.132,24621.67,6600.0,10934.6119298,5047.250405000001,2192.661188,262.01000000000005,3432.6903368,46.15847766160566,20.052482905445963,2.39615270923284,31.39288672371553,47.0,47.63,4000.0,366.7351,3.73055606060606,0.4441052101583687,0.0265333604761322,MEIC_1990_2023,3.73055606060606,0.011783603630460486,5.670335991834773,10.111382228469706,8.794824928014517,9.299688443665396,5.9046397890675895,1.3165573004551887,-4.441046236634932,13,9.276747110074265,0.02294133359113104
Hunan,2014,270.792,27037.32,6611.0,11336.4732524,5259.817923999999,2233.9758260000003,312.68299999999994,3529.9965024000003,46.39730370189392,19.706091799996567,2.7582034821438235,31.13840101596569,46.2,48.98,4550.472,434.4753,4.089747390712449,0.4192898280007042,0.0238867938882731,MEIC_1990_2023,4.089747390712449,0.010015489700902307,5.601350998504254,10.204973412818903,8.796490207333578,9.33578052824081,6.0741390961390795,1.4084832054853258,-4.603622414314649,13,9.296552629489572,0.03922789875123911
Hunan,2015,284.579,28902.2139,6615.0,11373.910691200002,5762.591650000002,2490.178504,339.815,2781.3255371999994,50.66499822667432,21.89377577869195,2.9876707249241456,24.45355526970958,44.32471,50.79,4539.567,507.8752,4.3691933333333335,0.393530776934704,0.0250203300980883,MEIC_1990_2023,4.3691933333333335,0.009846269942663459,5.651010895160988,10.271673476702802,8.797095076549056,9.339077475822554,6.2302357481055,1.4745784001537454,-4.620662581541813,13,9.35089486828035,-0.011817392457794895
Hunan,2016,282.569,31551.37,6625.0,11955.11125185652,6184.259629979758,2644.9577688593545,363.5340449347685,2762.3598080826378,51.729001091641024,22.12407490937081,3.040825277793337,23.106098721194822,42.28396,52.7,4719.8,595.7991,4.7624709433962265,0.3789094182552618,0.0236358319088096,MEIC_1990_2023,4.7624709433962265,0.008955839318546231,5.643922768550471,10.359372290164478,8.798605650854423,9.388914185734238,6.389903529704023,1.5607666393100554,-4.715449521614007,13,9.376943683886962,0.011970501847276438
Hunan,2017,299.535,33902.96,6633.0,12361.92505603499,6798.751670466808,2618.320104841713,348.69790701018275,2596.155373716286,54.99751567534147,21.18052077628048,2.820741150181551,21.0012223981965,41.72347,54.62,4744.519,683.1852,5.111255842002111,0.3646267186120324,0.0242304494358481,MEIC_1990_2023,5.111255842002111,0.00883506926828808,5.7022312721634645,10.431257605190972,8.799812469525556,9.42237646775423,6.526765979476253,1.6314451356654158,-4.729026333027507,13,9.447532500373432,-0.025156032619202406
Hunan,2018,281.568,36425.78,6635.0,11639.905417000002,5602.394642000001,2857.6240110000003,393.8130000000001,2786.073764,48.13092925839193,24.550233946286717,3.383300687519667,23.935536107801685,39.68,56.09,5070.1,780.9581,5.489944235116805,0.3195513017703396,0.0241898872811089,MEIC_1990_2023,5.489944235116805,0.007729909970356159,5.64037398146315,10.503032044698235,8.800113946766308,9.36219459556513,6.660521499232784,1.7029180979319285,-4.862658063235086,13,9.399329284258705,-0.03713468869357506
Hunan,2019,283.068,39752.12,6640.0,11962.6211106,5494.402800000001,3041.164229,415.226,3011.8280816,45.92975694207557,25.422223113839525,3.4710285995104444,25.176991344574468,37.6,57.45,5578.814,870.5947,5.986765060240964,0.3009303934129802,0.0236627071427661,MEIC_1990_2023,5.986765060240964,0.00712082776968876,5.645687151465489,10.59041845199364,8.80086724247048,9.389542159898047,6.769176541344096,1.7895512095231603,-4.944731300528151,13,9.404848294754219,-0.015306134856171383
Hunan,2020,277.741,41781.49,6645.0,12105.9780578,5494.178781999999,3083.713255,436.772,3091.3140207999995,45.38401404469791,25.472648639183127,3.6079034499701863,25.53543386614876,38.1,58.76,5646.0,952.19,6.287658389766742,0.2897450056903188,0.022942466827044,MEIC_1990_2023,6.287658389766742,0.006647465181351838,5.626689024754419,10.640208697471296,8.801619971147346,9.401454663943795,6.858764594709893,1.8385887263239507,-5.013519672716877,13,9.430925174982207,-0.029470511038411473
Hunan,2021,266.137,46063.1,6622.0,12493.120123600002,4455.004194000001,4142.419734,535.4580000000001,3360.2381956,35.65966027641342,33.15760749130078,4.286022984670568,26.896709247615224,39.35057,59.71,5908.734,1031.6185,6.956070673512534,0.271217528208045,0.0213026847870658,MEIC_1990_2023,6.956070673512534,0.0057776615121431256,5.584011213789345,10.737767474627047,8.798152718107191,9.432933381658156,6.938884207153873,1.939614756519856,-5.153756260837702,13,9.420573068445744,0.012360313212411711
Hunan,2022,258.977,48670.4,6604.0,12517.5240144,4402.831747,4138.066649,588.9240000000001,3387.7016183999995,35.17334372145034,33.05818821868943,4.704796246626006,27.06367181323424,39.4,60.31,6078.626,1103.6544,7.369836462749848,0.257189667937802,0.0206891554353781,MEIC_1990_2023,7.3698364627498485,0.005321037016338472,5.556739254667507,10.79282632140889,8.795430805040018,9.434884862668406,7.006382134350442,1.9973955163688721,-5.2360870667413835,13,9.436463899087554,-0.0015790364191481387
Hunan,2023,266.431,50012.9,6568.0,12420.61673096092,,,,,37.163750334976925,33.7847731410395,3.4949477862863265,24.88731330164845,37.487350849067845,62.67926270611779,6096.7,1154.1628,7.614631546894031,0.2483482607679402,0.0214507061743453,MEIC_1990_2023,7.6146315468940315,0.005327245570642774,5.58511529826256,10.820036251134006,8.789964651132264,9.427113010531684,7.051130511641367,2.0300716000017425,-5.234920952871446,13,9.452488442004778,-0.025375431473094068
InnerMongolia,1990,65.432,319.3,2163.0,493.1277319764088,,,,,86.98740660097218,3.025040863431702,4.177642622956088e-06,14.15558918657882,22.84321145355018,17.798190678669737,5100.0,12.3,0.1476190476190476,1.544402542989066,0.1326877313059535,MEIC_1990_2023,0.14761904761904762,0.20492326965236454,4.181011435432673,5.766131099720736,7.679251425953058,6.200768231714392,2.509599262378372,-1.9131203262323224,-1.5851196642880634,14,6.741699644156183,-0.5409314124417914
InnerMongolia,1991,69.235,359.66,2184.0,606.477846746912,,,,,85.62070896771246,3.5533787497642817,1.3080046484598202e-05,14.4715345294258,25.06698893424233,19.471238424785295,5100.0,13.7,0.1646794871794872,1.6862532579294665,0.114159157455412,MEIC_1990_2023,0.1646794871794872,0.19250125118167155,4.237506515106677,5.885159140737051,7.688913336864796,6.407668201331035,2.617395832834079,-1.8037541961277448,-1.6476526256303736,14,6.84148289313687,-0.43381469180583565
InnerMongolia,1992,74.399,421.7,2207.0,741.4514380894474,,,,,84.1837962797306,4.135634847310512,3.906663950999671e-05,14.807488463823216,27.30684634637593,21.22012614894148,5100.0,15.2,0.191073855913004,1.758243865519202,0.1003423773668972,MEIC_1990_2023,0.19107385591300408,0.17642636945695994,4.309442500888502,6.044294160752514,7.699389406256737,6.608609667982819,2.7212954278522306,-1.6550952455042223,-1.734851659864012,14,6.963312122596353,-0.354702454613534
InnerMongolia,1993,80.469,537.81,2232.0,901.0787274702852,,,,,82.6831215098794,4.769148188528468,0.0001113067396415,15.164312873306418,29.538194140397003,23.03785413650532,5100.0,17.4,0.2409543010752688,1.6754592281108298,0.0893029627121605,MEIC_1990_2023,0.2409543010752688,0.14962347297372677,4.3878720170894,6.287505337934856,7.710653323501202,6.803592631671563,2.856470206220483,-1.4231479855663447,-1.8996333208454566,14,7.123583044404194,-0.31999041273263096
InnerMongolia,1994,83.784,681.92,2260.0,1088.5666309974197,,,,,81.12629009934257,5.449454250378705,0.0003025207661533,15.5429162374492,31.73724384018035,24.91635152176072,5100.0,18.4,0.3017345132743362,1.5963260074457704,0.0769672683455594,MEIC_1990_2023,0.30173451327433626,0.12286485218207416,4.428242058470845,6.524912348910252,7.723120092266331,6.992617092395449,2.91235066461494,-1.1982077433560794,-2.0966702904394077,14,7.2698110624531616,-0.27719397005771285
InnerMongolia,1995,82.533,857.06,2284.0,1307.2527152714233,,,,,79.5219159899982,6.170253363262329,0.0007843438565608,15.944253857239186,33.881709126642335,26.84662626074277,5100.0,22.12,0.3752451838879159,1.5252756111257362,0.0631346938781181,MEIC_1990_2023,0.3752451838879159,0.09629780878818286,4.413198213361962,6.753507927815689,7.7336835707759,7.1756830501526565,3.096482176654134,-0.9801756429602122,-2.3403097144537264,14,7.396136635489411,-0.2204535853367542
InnerMongolia,1996,89.746,984.78,2307.0,1560.5451665762318,,,,,77.8794429563054,6.923469494256564,0.0019398748870714,16.36932778519031,39.3,28.818946155103077,6000.0,21.04,0.4268660598179454,1.5846637488334774,0.0575093896172827,MEIC_1990_2023,0.4268660598179454,0.09113304494404842,4.496983458130069,6.892418265971899,7.7437032581737535,7.3527905049486435,3.046425387869509,-0.8512849922018544,-2.39543480784183,14,7.552475908575497,-0.19968540362685339
InnerMongolia,1997,98.057,1094.52,2326.0,2620.6469930000007,1932.341362,239.73018900000005,0.0,448.57544200000007,73.73527862247258,9.147748233178383,0.0045767095183564,17.11697314434901,40.7,30.8230429525618,6000.0,25.45,0.4705588993981083,2.394334496400249,0.0374170959545179,MEIC_1990_2023,0.47055889939810835,0.08958904359902058,4.585548942240921,6.998071189980068,7.75190533307861,7.871176510162648,3.2367157429965316,-0.7538341430985424,-2.412522247739146,14,7.629215645597142,0.24196086456550603
InnerMongolia,1998,94.848,1192.29,2345.0,2354.024459,1773.4475670000002,210.619264,0.0,369.957628,75.33683688883032,8.947199473427393,0.010300028130208,15.715963637742306,40.2,32.84833023209913,6000.0,29.19,0.5084392324093816,1.974372391783878,0.0402918498307752,MEIC_1990_2023,0.5084392324093816,0.07955111591978462,4.552275610233567,7.083631106626029,7.76004068088038,7.763881678165562,3.3738261848660236,-0.6764095742543508,-2.5313554963924623,14,7.673112046962798,0.0907696312027646
InnerMongolia,1999,100.9,1268.2,2362.0,2452.1617680000004,1802.697656,202.788254,0.0,446.675858,73.51463021423307,8.269774720670059,0.0221113809101795,18.21559506509686,40.64501,34.88412518043439,6000.0,33.24,0.536917866215072,1.9335765399779217,0.0411473669138454,MEIC_1990_2023,0.536917866215072,0.07956158334647533,4.6141299273595635,7.145353851265932,7.767263996757308,7.804725268778778,3.5037539699872475,-0.6219101454913764,-2.531223923906368,14,7.7245127110156595,0.08021255776311875
InnerMongolia,2000,109.492,1401.01,2372.0,2584.394719,1865.797413,238.749956,0.133,479.71435,72.1947541249406,9.23813820871687,0.0051462727044831,18.561961393638025,39.70564,36.91986451649024,5000.0,36.11,0.5906450252951096,1.844665433508683,0.0423665933052078,MEIC_1990_2023,0.5906450252951096,0.07815219020563736,4.69585148722686,7.244948684070277,7.771488760117616,7.85724660826759,3.5865698352893665,-0.5265400760473389,-2.5490971968434173,14,7.78140191254856,0.07584469571902996
InnerMongolia,2001,117.849,1713.81,2381.0,2767.1602769999995,1961.987017,271.808532,1.8620000000000003,531.502728,70.90254342358068,9.822652278554662,0.0672891995261899,19.207515098338487,40.5,38.94530567163845,6000.0,43.3033,0.7197858042839143,1.6146248866560469,0.0425884257516753,MEIC_1990_2023,0.7197858042839143,0.06876433210215835,4.76940414398339,7.446474241204575,7.7752758464868625,7.9255769025763,3.768228844575553,-0.32880160528228836,-2.6770700972211845,14,7.9034305644314,0.022146338144900746
InnerMongolia,2002,128.123,1940.94,2384.0,3038.166237,2108.1787010000003,300.42837800000007,2.527,627.0321579999999,69.38984033611327,9.888477277551948,0.0831751722214928,20.63850721411331,42.0,40.95070576523619,6200.0,42.73,0.8141526845637584,1.5653066230795387,0.0421711618145403,MEIC_1990_2023,0.8141526845637584,0.06601079889125887,4.852990740014741,7.570927670790145,7.776535028185241,8.019009400881849,3.7549012496559335,-0.20560735739509464,-2.717936930775404,14,8.000303840556157,0.01870556032569226
InnerMongolia,2003,150.88,2388.38,2386.0,3601.8177930000006,2454.351608000001,338.303845,27.131999999999994,782.0303400000001,68.14202575071793,9.392586311764047,0.7532863003989272,21.7121016371191,45.29059,42.92697274902695,6200.0,49.8547,1.000997485331098,1.50805893241444,0.041889959090443,MEIC_1990_2023,1.0009974853310981,0.06317252698481815,5.016484818885147,7.778370590831044,7.777373602657861,8.189193939503635,3.9091127748120447,0.0009969881731829208,-2.761885771945897,14,8.181859664008515,0.007334275495120224
InnerMongolia,2004,198.302,3041.07,2393.0,5574.799574200001,3766.1213630000007,693.289682,58.78599999999999,1056.6025292,67.5561751211558,12.436136452483836,1.054495309070119,18.953193117290237,49.13108,44.86578513238688,6300.0,60.1805,1.2708190555787715,1.8331704216607971,0.0355711442825201,MEIC_1990_2023,1.2708190555787715,0.06520796956334447,5.289791121203583,8.019964706156271,7.780303087908373,8.62601164486593,4.097348379575494,0.23966161824789844,-2.7301735849526882,14,8.421478159356253,0.20453348550967654
InnerMongolia,2005,224.831,3905.03,2403.0,6094.312387520001,3895.507444,922.48943472,84.45500000000001,1191.8605088,63.9203768414836,15.136891187414086,1.3858003106789845,19.55693166042333,45.5,47.2,6200.0,65.8245,1.6250645027049522,1.5606313876000957,0.0368919388609634,MEIC_1990_2023,1.6250645027049522,0.05757471773584325,5.415349008868028,8.270020744702663,7.784473235736469,8.71511121972182,4.186992109455309,0.4855475089661942,-2.854671735834635,14,8.507437593880445,0.20767362584137494
InnerMongolia,2006,279.833,4944.25,2415.0,6742.622433144001,3914.7843115,1098.21870372,191.22208,1538.397337924,58.06026290685514,16.287708745511264,2.836019395955344,22.81600895167823,48.6,48.64,6400.0,83.7858,2.0473084886128365,1.3637300769872076,0.04150210141153,MEIC_1990_2023,2.0473084886128365,0.05659766395307681,5.634192996663547,8.505980564202135,7.789454566086673,8.8162042132686,4.428263542055596,0.7165259981154614,-2.871787567538587,14,8.685721957359588,0.13048225590901197
InnerMongolia,2007,331.125,6423.18,2429.0,7526.3473364638,3984.0043192131,1252.9554681884997,296.3442825,1993.0432665622004,52.934101246049536,16.647590287497835,3.937425011788457,26.480883454664177,51.8,50.15,6700.0,99.7693,2.6443721696171263,1.171747847088794,0.0439954449611644,MEIC_1990_2023,2.6443721696171263,0.05155156791495801,5.8024959475922335,8.767668601152836,7.795234929002173,8.926165121624946,4.602860520763687,0.972433672150663,-2.9651726535606016,14,8.866656278114549,0.05950884351039676
InnerMongolia,2008,398.485,8496.2,2444.0,8978.511912,5025.623247,1451.306883,377.5870000000001,2123.994782,55.97389964235757,16.16422517700615,4.205451902284006,23.65642327835228,55.0,51.71,6800.0,121.0713,3.476350245499182,1.056767956498199,0.0443820762177098,MEIC_1990_2023,3.476350245499182,0.04690155598973659,5.987669856367495,9.047374283694289,7.8013913202914855,9.102589436206026,4.796379628251826,1.2459829634028035,-3.0597044273267944,14,9.11132889881812,-0.008739462612094684
InnerMongolia,2009,429.141,9740.25,2458.0,10612.906399200005,5983.661053,1582.9374370000005,562.0580000000002,2484.2499092,56.3809839447095,14.915211511893872,5.295985650475235,23.407818892921377,52.5,53.4,8100.0,150.0616,3.962672904800651,1.0895928132440136,0.0404357660246912,MEIC_1990_2023,3.962672904800651,0.04405852005852006,6.0617855362560995,9.18402206365831,7.80710329012598,9.269826124275085,5.011045876462446,1.3769187735323292,-3.1222365274022104,14,9.172430052935848,0.09739607133923656
InnerMongolia,2010,461.94,11672.0,2472.0,11295.967016445127,5866.851816132671,1843.317319905252,562.8465713436027,3022.9513090636005,51.937579204962894,16.31836669867817,4.982721448497395,26.761332647861536,54.6,55.5,8900.0,187.8012,4.7216828478964405,0.9677833290305968,0.0408942412214455,MEIC_1990_2023,4.7216828478964405,0.03957676490747087,6.1354350125180135,9.364948090202622,7.812782818577581,9.332201039796495,5.2353839565301055,1.5521652716250403,-3.2295130776846084,14,9.284514830334116,0.04768620946237867
InnerMongolia,2011,574.222,14359.88,2470.0,13120.637744600004,7517.618523000001,2098.142756,484.386,3020.4904656,57.29613658523566,15.99116442997233,3.691787010881817,23.02091197391017,56.0,57.04,9200.0,233.1533,5.813716599190284,0.913701071638482,0.0437647933871453,MEIC_1990_2023,5.8137165991902835,0.039987938617871456,6.3530160811292395,9.572193486021337,7.8119734296220225,9.481941669899038,5.451696177132289,1.7602200563993151,-3.2191774048920987,14,9.495567339832885,-0.013625669933846396
InnerMongolia,2012,600.829,15880.58,2464.0,12876.050856012384,6971.798984757799,1995.9791957046568,489.7433464,3418.529329149928,54.14547567977619,15.50148580511895,3.803521373723976,26.549517141380885,55.42302,58.42,9500.0,266.078,6.445040584415584,0.8108048229984285,0.0466625215074734,MEIC_1990_2023,6.445040584415584,0.03783419749152738,6.3983103682597156,9.672852258063616,7.80954132465341,9.463124342085672,5.583789498879988,1.863310933410205,-3.2745418898038996,14,9.53108930288068,-0.06796496079500791
InnerMongolia,2013,568.788,16916.5,2455.0,13128.841092,7259.604805,1655.6236870000002,569.24,3644.3726,55.29509234005131,12.61058516435885,4.335797775379153,27.758524720210705,54.0,59.82,10200.0,306.8651,6.890631364562118,0.7760967748647769,0.0433235497340727,MEIC_1990_2023,6.890631364562118,0.033623267224307626,6.3435077812200715,9.736044755970642,7.805882040228621,9.482566699273383,5.726408237335933,1.930162715742021,-3.3925369747505703,14,9.537394180297708,-0.054827481024325664
InnerMongolia,2014,575.395,17770.19,2449.0,13126.746253290146,7001.797553999999,1561.3211978437494,568.9739999999999,3994.653501446401,53.33993221850416,11.89419805728638,4.334463308890348,30.431406415319127,51.3,60.97,10226.006,342.1416,7.256100449162923,0.7386947609052097,0.0438337870556293,MEIC_1990_2023,7.256100449162923,0.03237978884862796,6.355056761472463,9.785277613269363,7.803435056952168,9.482407126479467,5.835224686461449,1.981842556317196,-3.430220851796901,14,9.519563472461135,-0.03715634598166773
InnerMongolia,2015,570.117,17831.50878,2440.0,13655.520295199996,7474.370440999998,1437.466439,484.91800000000006,4258.7654152,54.73515676753296,10.526632511434068,3.551076703905979,31.187134017127,50.47569,62.09,12094.185,373.6092,7.307995401639344,0.7658084609484176,0.0417499287962246,MEIC_1990_2023,7.307995401639344,0.03197244871614279,6.345841602922891,9.78872232757995,7.799753318287247,9.521899136089267,5.923210331319156,1.988969009292703,-3.44288072465706,14,9.520691567456764,0.0012075686325037083
InnerMongolia,2016,573.037,18128.1,2436.0,13994.016528344177,7612.506130649494,1547.8983214876798,388.54886,4445.063216207,54.39829312214079,11.061144013603885,2.7765356658898743,31.764027198365447,47.18437,63.4,12338.8,418.5264,7.441748768472906,0.771951640179841,0.0409487153912775,MEIC_1990_2023,7.441748768472906,0.031610428009554235,6.350950287055859,9.805218499580905,7.798112628829788,9.546385126407344,6.036739970377193,2.0071058707511167,-3.454268212525045,14,9.490253399614472,0.05613172679287182
InnerMongolia,2017,618.501,16096.21,2433.0,13930.373462999996,7000.184011999999,1645.0383210000002,483.588,4801.5631300000005,50.25123002332246,11.80900372390828,3.471464719050369,34.468301533718915,39.75892,64.6,12674.69,480.2156,6.615787094122482,0.8654443165813566,0.0443994557391286,MEIC_1990_2023,6.615787094122482,0.03842525662873434,6.4272988086461105,9.68633911953404,7.796880342783522,9.541826876392934,6.1742351697234525,1.8894587767505173,-3.25904031088793,14,9.343745492737726,0.19808138365520733
InnerMongolia,2018,725.818,17289.22,2422.0,16299.160359200005,8382.922779,1662.4214230000002,616.0559999999999,5637.760157199999,51.43162343493535,10.199429825608489,3.77967936030686,34.589267379149284,39.37,65.51,12765.788,531.9102,7.13840627580512,0.9427354362544984,0.0445310055244848,MEIC_1990_2023,7.13840627580512,0.04198095691997672,6.587299294691896,9.75783846487777,7.792348924113037,9.698868873762558,6.276474678101348,1.9654895407647317,-3.170539170185873,14,9.425488159645512,0.2733807141170459
InnerMongolia,2019,797.256,17212.53,2415.0,17811.728387600004,9205.038618000002,1754.014658,665.9309999999999,6186.744111599999,51.67964847481211,9.847526415353904,3.7387219561668217,34.73410315366714,39.6,66.46,13016.406,576.7446,7.127341614906832,1.0348117555989738,0.0447601705264619,MEIC_1990_2023,7.127341614906832,0.04631835064339757,6.681175831732027,9.753392885954781,7.789454566086673,9.787612417481853,6.357399534201189,1.9639383198681082,-3.072217054222755,14,9.458621231296048,0.3289911861858048
InnerMongolia,2020,835.078,17359.82,2403.0,19136.5645898,9691.080539,1724.3274480000002,860.2439999999999,6860.912602799998,50.6416942995372,9.010642636030324,4.495289611482928,35.85237345294954,39.6,67.48,14190.0,616.85,7.224228048272992,1.1023480997959656,0.0436378220386069,MEIC_1990_2023,7.224228048272992,0.048104070203492895,6.72752513366177,9.761913619496992,7.784473235736469,9.859356160380758,6.424625882517474,1.9774403837605228,-3.034388485835222,14,9.472317303590218,0.3870388567905394
InnerMongolia,2021,836.696,20514.2,2400.0,18830.472805599995,8716.325819,1879.236693,933.394,7301.5162936,46.28840661084119,9.979763718100235,4.956827211064068,38.77500245999453,45.69613,68.21,14209.488,661.8991,8.547583333333334,0.9179238188961788,0.0444330850657756,MEIC_1990_2023,8.547583333333334,0.04078618712891558,6.729460802604097,9.928872608259239,7.783224016336037,9.843231730502191,6.4951131274019405,2.145648591923201,-3.199411805655141,14,9.601055540949115,0.24217618955307607
InnerMongolia,2022,857.753,23158.6,2401.0,19713.811941000004,8904.145246000002,1906.3061390000005,1097.1169999999995,7806.243555999999,45.167039599690575,9.669901207870105,5.565219975129515,39.59783921730979,48.5,68.6,14192.508,701.7771,9.645397750937107,0.8512523184043943,0.0435102557824486,MEIC_1990_2023,9.645397750937109,0.03703820610917759,6.754316179255031,10.050121480809727,7.783640596221253,9.889074782816994,6.553615832237707,2.2664808845884745,-3.295805301554697,14,9.692519560131192,0.19655522268580228
InnerMongolia,2023,904.02,24627.0,2396.0,19582.227307157707,,,,,48.725686580005366,7.330080584766661,1.438668286133296,41.12274521481304,38.57321274837588,69.57308304808619,14200.9,749.072,10.27838063439065,0.7951527716391646,0.046165330726682,MEIC_1990_2023,10.27838063439065,0.036708490680959924,6.806851484041252,10.111598681016376,7.78155595923534,9.882377663810985,6.618835107068097,2.330042721781036,-3.3047471969751236,14,9.63016498975461,0.25221267405637526
Jiangsu,1990,122.6,1416.5,6767.0,1616.0096531894023,,,,,50.52388915802384,37.951769244752406,0.0001162681865832,14.099401205584584,45.47295199967941,16.04406498017801,700.0,27.6813,0.2093246638096645,1.140846913652949,0.0758658834481793,MEIC_1990_2023,0.20932466380966455,0.0865513589834098,4.808927023502111,7.255944319270571,8.819813136232225,7.387715212571493,3.3207570949645517,-1.5638688169616544,-2.44701729576846,15,7.536884457006947,-0.14916924443545376
