province,year,base_year,delta_CO2,lmdi_residual,resid_ratio,lmdi_residual_abs_ratio,delta_P,delta_A,delta_B,delta_C
Hainan,2008,2007,2.2779999999999987,-4.440892098500626e-15,1.9494697535121284e-15,1.9494697535121284e-15,0.23921313471789918,3.848214344496478,-0.3608846861786129,-1.4485427930357613
Hainan,2009,2008,2.2550000000000026,6.217248937900877e-15,2.7570948726833123e-15,2.7570948726833123e-15,0.2892634320658392,2.091632057363441,-1.2084358547265401,1.0825403652972567
Hainan,2010,2009,0.3119999999999976,-8.881784197001252e-16,2.84672570416709e-15,2.84672570416709e-15,0.15088149057296102,5.64251865440022,-2.741055575091533,-2.7403445698816498
Hainan,2011,2010,7.358999999999998,-1.7763568394002505e-15,2.41385628400632e-16,2.41385628400632e-16,0.712347582794759,5.26683160561297,1.8401014639564535,-0.4602806523641825
Hainan,2012,2011,2.4350000000000023,5.329070518200751e-15,2.1885299869407584e-15,2.1885299869407584e-15,0.7748392169280368,3.5467400919932883,-3.853445432817968,1.9668661238966403
Hainan,2013,2012,5.024999999999999,0.0,0.0,0.0,0.4213805845150062,3.698423345398981,-3.9473924571909746,4.852588527276986
Hainan,2014,2013,-0.23899999999999721,8.881784197001252e-15,3.716227697490107e-14,3.716227697490107e-14,0.7069724085368775,3.2644125932947192,-2.8120855905032873,-1.3982994113283156
Hainan,2015,2014,2.392000000000003,1.865174681370263e-14,7.79755301576196e-15,7.79755301576196e-15,0.4025740446580466,1.9578915156179604,-1.1970811783701294,1.2286156180941066
Hainan,2016,2015,-4.688000000000002,-1.4210854715202004e-14,3.0313256645055454e-15,3.0313256645055454e-15,0.515933876595795,3.181423785074278,-2.8464312649465167,-5.538926396723545
Hainan,2017,2016,3.503,1.509903313490213e-14,4.310314911476485e-15,4.310314911476485e-15,0.6269821210290165,3.2516982440568416,-3.2597402127573285,2.8840598476714554
Hainan,2018,2017,1.3939999999999984,-3.9968028886505635e-15,2.8671469789458884e-15,2.8671469789458884e-15,0.43791800038035233,2.9656817268981936,-1.3870939445669677,-0.6225057827115762
Hainan,2019,2018,-0.9990000000000023,1.1102230246251565e-14,1.111334358984138e-14,1.111334358984138e-14,0.565295297047183,3.4802963688664907,-1.3543083685522492,-3.6902832973614377
Hainan,2020,2019,-1.9899999999999949,-3.774758283725532e-15,1.896863459158564e-15,1.896863459158564e-15,0.702768940815257,1.0075604910591647,-4.092324199696197,0.39199476782178405
Hainan,2021,2020,0.13700000000000045,0.0,0.0,0.0,0.3194068584839221,6.063799955990389,-3.218537486330959,-3.027669328143351
Hainan,2022,2021,-1.118000000000002,3.774758283725532e-15,3.3763490909888418e-15,3.3763490909888418e-15,0.2740604768405128,1.7942654312388724,-1.952038146407557,-1.2342877616718342
Hainan,2023,2022,4.083999999999996,-1.2434497875801753e-14,3.044686061655672e-15,3.044686061655672e-15,0.6419224620251355,3.598086264391582,-0.2378218683685776,0.0818131419518687
Hebei,1991,1990,7.774000000000001,7.815970093361102e-14,1.0053987771238875e-14,1.0053987771238875e-14,1.4248675295650646,24.459758715926622,-1.2941036650556208,-16.816522580436146
Hebei,1992,1991,10.567000000000007,-7.283063041541027e-14,6.892271261040051e-15,6.892271261040051e-15,1.3532946100585477,25.716377803444473,-1.7610283523492025,-14.741644061153737
Hebei,1993,1992,17.921999999999997,0.0,0.0,0.0,1.5709731869816528,45.35410306858286,-20.20183666690175,-8.801239588662764
Hebei,1994,1993,4.994,7.815970093361102e-14,1.5650721051984587e-14,1.5650721051984587e-14,1.5235920261214004,44.69581839677219,-18.626152708426396,-22.59925771446727
Hebei,1995,1994,31.88900000000001,-4.263256414560601e-14,1.3369050188342689e-15,1.3369050188342689e-15,1.509143184467282,50.70812761934487,-22.928586587463563,2.6003157836514603
Hebei,1996,1995,7.182999999999993,1.6697754290362354e-13,2.324621229341831e-14,2.324621229341831e-14,1.5818909105743488,40.18522294849881,-10.704940517873014,-23.879173341200325
Hebei,1997,1996,6.789000000000016,-9.947598300641403e-14,1.4652523642129003e-14,1.4652523642129003e-14,1.4146631267644147,28.981594351760187,55.31397982970922,-78.9212373082337
Hebei,1998,1997,0.8819999999999766,-2.4868995751603507e-14,2.8196140307941232e-14,2.8196140307941232e-14,1.5342106784271865,15.28109836565302,-23.713416829361027,7.780107785280819
Hebei,1999,1998,14.167000000000002,6.394884621840902e-14,4.513929993534906e-15,4.513929993534906e-15,1.6093736144021376,15.128828118360504,-11.846594325022904,9.275392592260202
Hebei,2000,1999,19.53,-2.4868995751603507e-14,1.2733740784231186e-15,1.2733740784231186e-15,2.280540599071894,24.92643641345487,-13.994414183777732,6.317437171250994
Hebei,2001,2000,17.87099999999998,-1.0658141036401503e-14,5.963930969952165e-16,5.963930969952165e-16,1.0142029035233977,20.881026945135094,-8.530575492291383,4.5063456436328835
Hebei,2002,2001,27.42500000000001,4.263256414560601e-14,1.554514645236317e-15,1.554514645236317e-15,1.5745880862483181,23.988410432433344,4.167406183607754,-2.305404702289448
Hebei,2003,2002,42.93299999999999,-1.9895196601282805e-13,4.634010341993992e-15,4.634010341993992e-15,1.655269477450047,44.299494576782976,0.4359850835012801,-3.457749137734114
Hebei,2004,2003,48.98000000000002,-4.263256414560601e-14,8.704075979094732e-16,8.704075979094732e-16,2.207144236561842,73.77382237676429,-31.02327620684473,4.022309593518653
Hebei,2005,2004,70.22899999999998,1.7053025658242404e-13,2.4282028304891724e-15,2.4282028304891724e-15,2.667576883301508,69.50088813700182,41.411390835419944,-43.35085585572346
Hebei,2006,2005,21.561000000000035,7.105427357601002e-14,3.295499910765266e-15,3.295499910765266e-15,3.2855270569358876,61.94087865503498,-23.869845406772043,-19.795560305198862
Hebei,2007,2006,31.315999999999974,-2.3447910280083306e-13,7.487517652344911e-15,7.487517652344911e-15,3.2961976746970025,83.42825014320587,-51.02575055683269,-4.38269726106997
Hebei,2008,2007,30.697000000000003,3.410605131648481e-13,1.1110548690909472e-14,1.1110548690909472e-14,3.552291479085343,83.98573824269388,-50.123589557490234,-6.717440164289327
Hebei,2009,2008,15.399999999999977,-5.293543381412746e-13,3.437365832086204e-14,3.437365832086204e-14,3.6011533442781802,37.714429976725626,-21.57589389763597,-4.339689423367328
Hebei,2010,2009,62.204000000000065,3.339550858072471e-13,5.36870757197683e-15,5.36870757197683e-15,13.481527500221999,87.38708579042707,-34.65027298910169,-4.014340301547653
Hebei,2011,2010,75.06700000000001,-1.1368683772161603e-13,1.514471575014534e-15,1.514471575014534e-15,3.5185117068984257,119.4109811520906,-45.718729280479565,-2.143763578509333
Hebei,2012,2011,9.155999999999949,1.2789769243681803e-13,1.3968730060814629e-14,1.3968730060814629e-14,2.941933978495794,54.37741833950245,-37.76123995677908,-10.402112361219345
Hebei,2013,2012,5.164999999999964,9.947598300641403e-14,1.925962884925745e-14,1.925962884925745e-14,2.56547688595468,46.196654717457164,0.17010341319654879,-43.76723501660853
Hebei,2014,2013,-21.611999999999966,-4.654054919228656e-13,2.1534586892599776e-14,2.1534586892599776e-14,3.3994651432014953,20.59336561147257,-34.885751899207634,-10.719078855465934
Hebei,2015,2014,-14.859000000000037,-1.0658141036401503e-14,7.172852167979996e-16,7.172852167979996e-16,2.0738836816773496,6.913481096689597,-8.651206405832607,-15.195158372534365
Hebei,2016,2015,6.147000000000048,3.2951419370874646e-13,5.360569281092303e-14,5.360569281092303e-14,2.8003690270318713,47.50457521552274,-42.76955971882413,-1.3883845237307668
Hebei,2017,2016,-4.9389999999999645,-4.1744385725905886e-14,8.45199144075849e-15,8.45199144075849e-15,3.162799202540218,37.3422104914632,-50.812932115125264,5.368922421121922
Hebei,2018,2017,73.96100000000001,-2.2737367544323206e-13,3.0742374419387516e-15,3.0742374419387516e-15,1.6536149786402128,39.4463579215177,66.26411555816676,-33.40308845832445
Hebei,2019,2018,-13.956999999999994,1.7053025658242404e-13,1.2218260126275283e-14,1.2218260126275283e-14,2.123928158857474,-21.28371676796998,-4.992791969127995,10.195580578240339
Hebei,2020,2019,5.538999999999987,3.268496584496461e-13,5.900878469934046e-14,5.900878469934046e-14,1.7054323515189878,21.420279901045276,-9.163260948805465,-8.423451303759137
Hebei,2021,2020,-16.86200000000008,-4.973799150320701e-13,2.949708901862577e-14,2.949708901862577e-14,-1.5927947704219394,82.76808705447111,-102.96830685377829,4.93101456972954
Hebei,2022,2021,-13.774999999999977,2.398081733190338e-13,1.740894180174477e-14,1.740894180174477e-14,-2.737983454285443,37.511288163475506,-35.76604104716819,-12.782263662022094
Hebei,2023,2022,33.99000000000001,-2.8421709430404007e-13,8.361785651781113e-15,8.361785651781113e-15,-2.6864505150411917,29.56116982955231,-3.8732543741970327,10.988535059686207
Heilongjiang,1991,1990,3.944999999999993,1.4210854715202004e-14,3.602244541242593e-15,3.602244541242593e-15,1.0572341677858481,15.350724056753984,-7.0595197910468634,-5.40343843349299
Heilongjiang,1992,1991,7.070000000000007,1.1546319456101628e-14,1.6331427802123926e-15,1.6331427802123926e-15,1.130802646535056,17.885128000528873,-9.469156517257398,-2.476774129806535
Heilongjiang,1993,1992,5.286000000000001,2.6645352591003757e-14,5.040740179909903e-15,5.040740179909903e-15,1.1413936133530624,27.57052154415872,-18.934353292925923,-4.491561864585885
Heilongjiang,1994,1993,3.829999999999984,3.375077994860476e-14,8.812214085797624e-15,8.812214085797624e-15,1.1713761086113903,39.05661459036235,-30.36349183678995,-6.03449886218384
Heilongjiang,1995,1994,-19.77799999999999,2.4868995751603507e-14,1.2574070053394437e-15,1.2574070053394437e-15,0.988078580794823,25.044450503130065,-17.016862467463625,-28.79366661646128
Heilongjiang,1996,1995,2.385000000000005,-6.750155989720952e-14,2.8302540837404348e-14,2.8302540837404348e-14,0.8516428033218224,21.140552780454303,-13.808734524745054,-5.798461059031
Heilongjiang,1997,1996,8.570999999999998,7.815970093361102e-14,9.119087729974454e-15,9.119087729974454e-15,0.7540331521517843,13.937457883211898,15.0634651466044,-21.183956181968163
Heilongjiang,1998,1997,-4.884,-4.440892098500626e-15,9.092735664415696e-16,9.092735664415696e-16,0.727914535185537,4.860866584311452,-10.216861451195637,-0.25591966830134766
Heilongjiang,1999,1998,-3.7989999999999924,2.4868995751603507e-14,6.546195249171771e-15,6.546195249171771e-15,0.6034678369208265,2.10412991970553,11.874384668953994,-18.380982425580367
Heilongjiang,2000,1999,0.5719999999999885,-6.217248937900877e-14,1.086931632500175e-13,1.086931632500175e-13,0.46795864166060996,13.25355952567744,-22.333758803387948,9.184240636049948
Heilongjiang,2001,2000,-3.2449999999999903,9.14823772291129e-14,2.8191795756275244e-14,2.8191795756275244e-14,0.12306644579494676,4.71578196364598,-9.232964117131095,1.149115707690087
Heilongjiang,2002,2001,-5.373000000000005,-4.618527782440651e-14,8.595808268082352e-15,8.595808268082352e-15,0.059216783013362154,7.880525419499733,-4.781772078479227,-8.530970124033827
Heilongjiang,2003,2002,11.213999999999999,-5.3290705182007514e-14,4.752158478866374e-15,4.752158478866374e-15,0.06068088969672283,12.59061165120455,-8.49120855853974,7.053916017638518
Heilongjiang,2004,2003,8.325000000000017,1.2434497875801753e-14,1.493633378474682e-15,1.493633378474682e-15,0.06579271409171245,19.73426598190595,-11.926717495490825,0.45165879949316706
Heilongjiang,2005,2004,20.539999999999992,1.2079226507921703e-13,5.8808308217729834e-15,5.8808308217729834e-15,0.10980191671997333,20.709473805622167,-11.753442325551001,11.474166603208733
Heilongjiang,2006,2005,21.995000000000005,-4.263256414560601e-14,1.9382843439693568e-15,1.9382843439693568e-15,0.12641231942310413,19.070535261170637,5.61535697077935,-2.8173045513730415
Heilongjiang,2007,2006,5.322000000000003,7.105427357601002e-14,1.3351047270952646e-14,1.3351047270952646e-14,0.04574957704688558,23.43026140052899,-11.268437662762745,-6.885573314813199
Heilongjiang,2008,2007,16.226,-2.4868995751603507e-14,1.53266336445233e-15,1.53266336445233e-15,0.048527336629480666,29.15029339437818,-32.08270866769616,19.109887936688523
Heilongjiang,2009,2008,1.8629999999999995,7.105427357601002e-14,3.81397066967311e-14,3.81397066967311e-14,0.050909427788046184,6.232651364473393,12.41821434662914,-16.83877513889065
Heilongjiang,2010,2009,13.11699999999999,2.3092638912203256e-14,1.7605122293362257e-15,1.7605122293362257e-15,0.36955803563118744,37.74693762671982,-27.10941885423621,2.1099231918851715
Heilongjiang,2011,2010,25.83099999999999,2.842170943040401e-14,1.1002945852039804e-15,1.1002945852039804e-15,-2.9665297109799873,45.8174076612733,-16.980777189213324,-0.039100761080025144
Heilongjiang,2012,2011,15.534999999999997,-1.4921397450962104e-13,9.605019279666629e-15,9.605019279666629e-15,-3.7449537292485915,24.224302240753993,11.327479644095032,-16.271828155600286
Heilongjiang,2013,2012,-3.829999999999984,-5.595524044110789e-14,1.4609723352769746e-14,1.4609723352769746e-14,-3.896833573547857,17.36517073029937,-7.064596308711413,-10.233740848040027
Heilongjiang,2014,2013,13.813000000000017,2.2737367544323206e-13,1.6460846698272047e-14,1.6460846698272047e-14,-4.0376590614542875,14.073340773596277,-8.034191504044342,11.811509791902141
Heilongjiang,2015,2014,4.888999999999953,-1.758593271006248e-13,3.5970408488571585e-14,3.5970408488571585e-14,-5.813493220233101,6.585667067066265,4.227908143677852,-0.1110819905108868
Heilongjiang,2016,2015,11.807000000000016,1.6697754290362354e-13,1.4142249758924648e-14,1.4142249758924648e-14,-5.114446188617691,10.492175466585364,-0.08685098285580523,6.516121704887982
Heilongjiang,2017,2016,-7.128999999999962,-9.059419880941277e-14,1.270784104494505e-14,1.270784104494505e-14,-5.09755851335693,14.1219672891347,-2.863216556127405,-13.290192219650237
Heilongjiang,2018,2017,-17.450000000000017,9.237055564881302e-14,5.293441584459194e-15,5.293441584459194e-15,-5.585892146431916,13.008587380601396,-51.10407145889582,26.231376224726226
Heilongjiang,2019,2018,22.462999999999994,1.2434497875801753e-13,5.5355463988789376e-15,5.5355463988789376e-15,-5.76158285970209,-42.67663053518896,70.76303907325196,0.13817432163895918
Heilongjiang,2020,2019,-5.367000000000019,-2.078337502098293e-13,3.872438051235859e-14,3.872438051235859e-14,-7.112579684529082,8.822253722177374,-3.9075568020000544,-3.169117235648049
Heilongjiang,2021,2020,11.098000000000013,7.105427357601002e-15,6.402439500451427e-16,6.402439500451427e-16,-4.016708203742741,26.743023360415965,-5.460523313447955,-6.167791843225263
Heilongjiang,2022,2021,-12.906000000000006,-3.375077994860476e-14,2.6151231945300436e-15,2.6151231945300436e-15,-2.2888850170371158,20.48471024524202,-27.296135444704397,-3.8056897835004784
Heilongjiang,2023,2022,12.863,-5.3290705182007514e-14,4.1429452835269774e-15,4.1429452835269774e-15,-3.2903331013103205,2.9955792876117755,29.570363267460795,-16.412609453762197
Henan,1991,1990,7.634,4.440892098500626e-14,5.817254517291886e-15,5.817254517291886e-15,1.544689774484593,11.702454966943403,8.610804736320018,-14.223949477748059
Henan,1992,1991,15.457999999999998,3.907985046680551e-14,2.5281310950191174e-15,2.5281310950191174e-15,1.453668378189868,24.67802658020501,-3.0148999029382493,-7.658795055456667
Henan,1993,1992,12.274000000000001,-3.019806626980426e-14,2.460328032410319e-15,2.460328032410319e-15,1.3521743727742788,35.95092461697138,-12.649541617607516,-12.379557372138107
Henan,1994,1993,9.125,1.7763568394002505e-14,1.9466924267400004e-15,1.9466924267400004e-15,1.3887356890175928,43.6886731735512,-19.599756429069238,-16.352652433499575
Henan,1995,1994,5.0660000000000025,5.3290705182007514e-14,1.0519286455192951e-14,1.0519286455192951e-14,1.298347339025648,46.291933038049635,-22.00500037152103,-20.5192800055543
Henan,1996,1995,2.9329999999999927,-1.0302869668521453e-13,3.512741107576365e-14,3.512741107576365e-14,1.301989617070336,32.244548823849414,-8.422631526676698,-22.190906914242955
Henan,1997,1996,3.0720000000000027,7.105427357601002e-15,2.3129646346357407e-15,2.3129646346357407e-15,1.2970862050336944,16.891404828220207,47.319790815462454,-62.436281848716355
Henan,1998,1997,1.0060000000000002,-2.1760371282653068e-14,2.1630587756116365e-14,2.1630587756116365e-14,1.321073589741013,9.877512567167077,-7.73400989359718,-2.458576263310889
Henan,1999,1998,4.108000000000004,1.509903313490213e-14,3.67551926360811e-15,3.67551926360811e-15,1.3305310148377363,7.163573940480099,-6.229557640912106,1.8434526855942595
Henan,2000,1999,13.801999999999992,7.815970093361102e-14,5.662925730590571e-15,5.662925730590571e-15,1.9443301534454138,19.084967479418566,-28.289921631767793,21.062623998903728
Henan,2001,2000,12.390000000000015,-1.2967404927621828e-13,1.0466024961760947e-14,1.0466024961760947e-14,1.3707232158862834,13.070282309239932,9.274195016606857,-11.325200541732928
Henan,2002,2001,16.234999999999985,-6.394884621840902e-14,3.938949566886916e-15,3.938949566886916e-15,1.2652344716809216,16.907709518819583,-10.692172962441811,8.754228971941354
Henan,2003,2002,21.322000000000003,6.039613253960852e-14,2.8325735174753074e-15,2.8325735174753074e-15,1.275981340170151,28.147980299306383,-10.236419811854796,2.1344581723782055
Henan,2004,2003,62.278999999999996,5.684341886080802e-14,9.127220870728178e-16,9.127220870728178e-16,1.3854239980416814,57.5734372988802,9.068220523526884,-5.748081820448831
Henan,2005,2004,60.47300000000001,-1.3500311979441904e-13,2.232452826789129e-15,2.232452826789129e-15,-11.655339866968568,82.08567635289603,10.448195328684585,-20.405531814611898
Henan,2006,2005,43.60699999999997,1.5631940186722204e-13,3.584731851932537e-15,3.584731851932537e-15,0.48935175587842217,58.847043303001946,-2.102012366137214,-13.62738269274334
Henan,2007,2006,45.85200000000003,-4.263256414560601e-14,9.297863592778065e-16,9.297863592778065e-16,-1.4590056537154417,84.47267721725648,-42.38759519559709,5.2259236320561335
Henan,2008,2007,-2.7309999999999945,7.105427357601002e-14,2.601767615379354e-14,2.601767615379354e-14,3.3011528552851632,78.73382752782187,-71.31017745711853,-13.455802925988579
Henan,2009,2008,14.129999999999995,-1.6697754290362354e-13,1.181723587428334e-14,1.181723587428334e-14,2.7909839740926423,32.71360373429899,-9.084705190980337,-12.289882517411133
Henan,2010,2009,36.26400000000001,-7.105427357601002e-15,1.9593611729541693e-16,1.9593611729541693e-16,-4.167969762226135,85.83269123731121,-38.79048710817269,-6.610234366912367
Henan,2011,2010,55.43799999999993,8.526512829121202e-14,1.538026773895381e-15,1.538026773895381e-15,3.1209950193278773,77.72265508245273,-41.885571658646896,16.479921556866135
Henan,2012,2011,-34.6869999999999,5.684341886080802e-14,1.6387528140458437e-15,1.6387528140458437e-15,4.010339929062397,46.663874241975016,-63.90987017969002,-21.451343991347354
Henan,2013,2012,-3.72300000000007,2.2382096176443156e-13,6.011844259049888e-14,6.011844259049888e-14,2.2206100528782033,41.210465677162254,-66.01058202133765,18.856506291296906
Henan,2014,2013,13.476999999999975,-4.263256414560601e-14,3.163357137761081e-15,3.163357137761081e-15,3.9130337337109786,38.849687267433055,-12.220835842757465,-17.064885158386545
Henan,2015,2014,-43.160999999999945,-2.0605739337042905e-13,4.774157071671864e-15,4.774157071671864e-15,2.935798842090062,26.169190498361793,-30.592391626186842,-41.67359771426475
Henan,2016,2015,13.927999999999997,1.4210854715202004e-13,1.0203083511776283e-14,1.0203083511776283e-14,3.8957735583780515,40.26995930318998,-32.239441203563395,2.001708341995218
Henan,2017,2016,-18.52800000000002,-8.171241461241152e-14,4.410212360341723e-15,4.410212360341723e-15,2.551367026454427,44.56512322943235,-52.53436567298939,-13.110124582897331
Henan,2018,2017,-20.338000000000022,3.552713678800501e-15,1.7468353224508294e-16,1.7468353224508294e-16,1.6741609654489895,33.97423288311629,-52.51616253434887,-3.4702313142164316
Henan,2019,2018,-34.428999999999974,-8.526512829121202e-14,2.4765496613672222e-15,2.4765496613672222e-15,1.660296762247581,52.178994102779264,-57.59681147024618,-30.671479394780558
Henan,2020,2019,8.697999999999979,-1.3322676295501878e-13,1.5316942165442528e-14,1.5316942165442528e-14,1.7369174437791504,4.08202590521223,8.870170842761725,-5.9911141917529935
Henan,2021,2020,8.263000000000034,1.3322676295501878e-13,1.6123292140266034e-14,1.6123292140266034e-14,-2.5704544451188895,32.594065169615874,-6.356338371570321,-15.404272352926762
Henan,2022,2021,24.48399999999998,1.9895196601282805e-13,8.125795050352402e-15,8.125795050352402e-15,-0.5073279005452107,19.13422618509425,12.868901458497653,-7.01179974304691
Henan,2023,2022,21.970000000000027,-1.4210854715202004e-13,6.468299824852975e-15,6.468299824852975e-15,-2.772616044013132,-14.817092003227083,-45.28997719914627,84.84968524638666
Hubei,1991,1990,2.5760000000000076,-1.9539925233402755e-14,7.58537470240788e-15,7.58537470240788e-15,0.9415568947606089,6.298657331057981,2.1466208119695156,-6.810835037788079
Hubei,1992,1991,4.565999999999988,-9.769962616701378e-15,2.139720240188656e-15,2.139720240188656e-15,0.9095093075569722,12.094029225225997,-3.47196192593215,-4.965576606850822
Hubei,1993,1992,10.887,5.5067062021407764e-14,5.058056583210045e-15,5.058056583210045e-15,1.0632921325258529,15.080586315865586,-5.993520137749935,0.7366416893584405
Hubei,1994,1993,1.7139999999999986,-4.263256414560601e-14,2.4873141275149384e-14,2.4873141275149384e-14,1.0240819973012245,29.723499809266553,-20.190757162329813,-8.842824644237922
Hubei,1995,1994,28.435000000000002,-3.907985046680551e-14,1.3743573225533852e-15,1.3743573225533852e-15,0.9468845939198913,10.9440040474566,-0.062048805948788394,16.606160164572337
Hubei,1996,1995,7.713999999999999,4.440892098500626e-14,5.756925198989664e-15,5.756925198989664e-15,1.1090557716586629,40.41620188921408,-28.078956805532727,-5.732300855340059
Hubei,1997,1996,7.191000000000017,-6.039613253960852e-14,8.39885030449289e-15,8.39885030449289e-15,1.0569746649144638,18.23854070490696,19.849988528064745,-31.954503897886095
Hubei,1998,1997,0.21999999999999886,1.1940448629843559e-13,5.427476649928918e-13,5.427476649928918e-13,0.7650596737165715,8.648397808388886,-9.07933157032422,-0.11412591178135795
Hubei,1999,1998,3.7409999999999854,1.687538997430238e-14,4.510930225688972e-15,4.510930225688972e-15,0.7040474857754973,4.767194253136266,0.7054160321112529,-2.435657771023047
Hubei,2000,1999,23.533000000000015,-7.460698725481052e-14,3.1703134855229026e-15,3.1703134855229026e-15,-7.454862563901505,22.674522104511187,-14.486943766288574,22.800284225678983
Hubei,2001,2000,-23.326999999999998,4.973799150320701e-14,2.132206949166503e-15,2.132206949166503e-15,0.3141171698148659,-14.683097250069212,8.682745636827638,-17.64076555657334
Hubei,2002,2001,9.932999999999993,-1.2434497875801753e-14,1.2518370961242084e-15,1.2518370961242084e-15,0.34969224875499977,11.276053367792967,12.273496917386458,-13.966242533934421
Hubei,2003,2002,18.395999999999987,7.105427357601002e-15,3.86248497369048e-16,3.86248497369048e-16,0.3560875969845022,18.554606877846332,-17.581644675925123,17.06695020109427
Hubei,2004,2003,16.349999999999994,7.105427357601002e-15,4.345827130031195e-16,4.345827130031195e-16,0.3950759773125347,28.831707380691928,-17.735353171527915,4.858569813523443
Hubei,2005,2004,14.364000000000004,-7.460698725481052e-14,5.194025846199561e-15,5.194025846199561e-15,0.3962730674394153,29.15719515413008,-3.186286139975466,-12.003182081593952
Hubei,2006,2005,22.954000000000008,1.7763568394002505e-14,7.738768142372788e-16,7.738768142372788e-16,-0.6169077780426767,30.58885435437169,-7.720383396516373,0.702436820187347
Hubei,2007,2006,17.90100000000001,4.973799150320701e-14,2.7785035195356116e-15,2.7785035195356116e-15,0.23955981059747405,45.96239148529103,-22.37508494133876,-5.925866354549784
Hubei,2008,2007,6.763999999999982,3.197442310920451e-14,4.7271471184513004e-15,4.7271471184513004e-15,0.5045178470304879,45.969853244385334,-22.85705577431643,-16.85331531709944
Hubei,2009,2008,15.575000000000017,-9.059419880941277e-14,5.816641978132435e-15,5.816641978132435e-15,0.3951796094762286,33.382612815167406,-12.127583331931831,-6.075209092711697
Hubei,2010,2009,50.11500000000001,8.526512829121202e-14,1.7013893702726131e-15,1.7013893702726131e-15,0.39573412597637914,58.67163595247041,-29.379617430334335,20.42724735188747
Hubei,2011,2010,38.714999999999975,-1.4210854715202004e-14,3.670632756089891e-16,3.670632756089891e-16,1.8268609403159528,65.92543506575426,-24.799112284262577,-4.238183721807648
Hubei,2012,2011,-6.615000000000009,2.7000623958883807e-13,4.0817269779113787e-14,4.0817269779113787e-14,1.2531266086432902,41.854258231330085,-23.601811074253284,-26.120573765720373
Hubei,2013,2012,-2.218999999999994,-3.197442310920451e-13,1.4409384005950696e-13,1.4409384005950696e-13,0.998163940181003,35.76627785606936,-97.0036559107642,58.02021411451416
Hubei,2014,2013,-55.617999999999995,7.105427357601002e-14,1.277540968319789e-15,1.277540968319789e-15,0.9614846815525064,29.830671429549636,-14.927340979143047,-71.48281513195916
Hubei,2015,2014,-3.651999999999987,1.2656542480726785e-13,3.4656469005276096e-14,3.4656469005276096e-14,1.6401245995485039,19.830570443261376,-24.44124437512498,-0.6814506676850116
Hubei,2016,2015,2.283999999999992,-1.4832579608992091e-13,6.494124172063111e-14,6.494124172063111e-14,1.674370673278062,26.458524835999025,-28.979100248527548,3.1302047392506003
Hubei,2017,2016,13.324999999999989,3.375077994860476e-14,2.5328915533662128e-15,2.5328915533662128e-15,0.9297749865984366,22.896073966445133,-14.436684765828652,3.935835812785039
Hubei,2018,2017,-5.09499999999997,6.306066779870889e-14,1.2376971108676988e-14,1.2376971108676988e-14,0.6435868243490909,29.788096252727136,-37.48743968352777,1.9607566064515085
Hubei,2019,2018,20.31899999999996,-7.815970093361102e-14,3.8466312777996545e-15,3.8466312777996545e-15,0.5067780137804695,45.106193792474166,-35.21743345635755,9.92346165010295
Hubei,2020,2019,-25.57899999999995,3.197442310920451e-14,1.250026314914757e-15,1.250026314914757e-15,-9.275865918804673,-6.618507789517491,-3.071857835631828,-6.61276845604599
Hubei,2021,2020,36.899,1.4210854715202004e-14,3.8512845104750817e-16,3.8512845104750817e-16,4.448484126225365,38.20383600243926,-12.033653425706605,6.2803332970419605
Hubei,2022,2021,12.039999999999964,-7.815970093361102e-14,6.49166951275841e-15,6.49166951275841e-15,0.7859650692983601,22.73627002245641,-13.960871885264481,2.4786367935097533
Hubei,2023,2022,14.454999999999984,2.717825964282383e-13,1.88019783070383e-14,1.88019783070383e-14,-0.35020488738226047,13.228859068766457,-26.758697340229126,28.33504315884464
Hunan,1991,1990,4.542000000000002,-3.019806626980426e-14,6.648627536284511e-15,6.648627536284511e-15,1.012875182626613,7.684835227320406,4.9731738159647865,-9.128884225911774
Hunan,1992,1991,5.654999999999987,3.552713678800501e-14,6.282429140230785e-15,6.282429140230785e-15,0.7644943336621521,13.152092430538024,0.1679640840910438,-8.429550848291267
Hunan,1993,1992,8.791000000000011,-1.2434497875801753e-14,1.4144577267434579e-15,1.4144577267434579e-15,0.6255139302695395,20.117278999223668,-5.958563996836239,-5.993228932656946
Hunan,1994,1993,3.1400000000000006,8.881784197001252e-15,2.8285936933125e-15,2.8285936933125e-15,0.6630554372993954,28.772530336811588,-14.221030088574244,-12.074555685536748
Hunan,1995,1994,19.295,-2.842170943040401e-14,1.4730090401867843e-15,1.4730090401867843e-15,0.6175042973128937,23.8240662633304,-8.115320453511504,2.968749892868238
Hunan,1996,1995,3.323999999999998,6.217248937900877e-14,1.8704118345068834e-14,1.8704118345068834e-14,0.6625039266549841,24.86049096985998,-8.117717221268851,-14.081277675246179
Hunan,1997,1996,-15.692000000000007,1.4210854715202004e-14,9.05611439918557e-16,9.05611439918557e-16,0.6405479741982578,13.062958392662633,45.27311850750593,-74.66862487436684
Hunan,1998,1997,4.787999999999997,-1.5987211554602254e-14,3.339016615414007e-15,3.339016615414007e-15,0.6067253549335915,6.881192503407343,-4.704759040718337,2.0048411823774153
Hunan,1999,1998,-19.921999999999997,1.4210854715202004e-14,7.133247020982836e-16,7.133247020982836e-16,0.4531136719803609,3.020413064916313,-26.917898964999733,3.5223722281030483
