province,province_id,year,true_energy,true_co2,target_stirpat_log,co2_per_energy,pred_residual,stirpat_energy_pred,hybrid_energy_pred,stirpat_co2_pred,hybrid_co2_pred,split
Chongqing,2,1999,2771.8610362,69.99,7.898063288862682,0.025250183571955215,0.0069542537,2692.06352682954,2710.850066910468,67.97509823981108,68.44946182553639,train
Chongqing,2,2000,2981.6572787999994,73.606,7.981160963391544,0.024686271129599282,0.007548224,2925.3252889836817,2947.489846354404,72.21537322612454,72.76253349884576,train
Chongqing,2,2001,2439.9533793999994,67.498,7.794924896754015,0.027663643317889206,0.0071773995,2428.247048394896,2445.7382430337884,67.17416023451365,67.65803040420775,train
Chongqing,2,2002,2697.5253794,72.953,7.895602293915681,0.02704441654455412,0.0029668324,2685.446517645748,2693.425617774577,72.62633423133391,72.84212433886867,train
Chongqing,2,2003,2444.3416334,69.53,7.807531173312138,0.028445287291239248,0.0011809906,2459.051961913934,2461.9577947065077,69.94843952072736,70.03109676933242,train
Chongqing,2,2004,2442.0689398000018,71.573,7.8136048376468175,0.029308345408898095,-0.00096223503,2474.032866552217,2471.6534104355724,72.50980980587866,72.44007188412672,train
Chongqing,2,2005,3238.6008542,87.946,8.090502993567767,0.027155553882457197,-0.0028631538,3263.3285907713907,3253.998542122144,88.61749538285561,88.36413274403505,train
Chongqing,2,2006,3473.3309855999996,98.343,8.161574186153416,0.02831374274657897,-0.0039373897,3503.697737314027,3489.9294372944782,99.20279639608019,98.81296429126897,train
Chongqing,2,2007,3680.7612750000017,106.183,8.22389791070912,0.028848108330524643,-0.0037501734,3729.009436359424,3715.051193729786,107.5748681856453,107.17219929016176,train
Chongqing,2,2008,4893.473165190006,132.074,8.502421104102332,0.02698982819391264,-0.00380921,4926.682423493437,4907.951353904672,132.97031217605704,132.46476382596802,train
Chongqing,2,2009,5236.355592600003,136.074,8.571592760946547,0.02598639408528698,-0.0030482765,5279.532129550801,5263.463159452608,137.1960025044415,136.77842791492517,train
Chongqing,2,2010,5860.480649042298,143.264,8.685289411473406,0.024445776477977417,-0.0022753999,5915.2521917614,5901.807929067724,144.60293289066522,144.27427744994438,train
Chongqing,2,2011,6400.281837600005,160.323,8.775039737877036,0.02504936564795379,-0.0018710531,6470.70106495176,6458.605358857676,162.0869569745806,161.78396720985972,train
Chongqing,2,2012,6680.849386001994,166.89,8.818399833934157,0.024980356592033817,-0.0019500367,6757.442938448286,6744.278516213194,168.80333425275902,168.4744822909983,train
Chongqing,2,2013,5508.111285600004,158.894,8.636440423996223,0.028847274820935583,-0.0025004186,5633.242140280978,5619.174272112629,162.50368415356073,162.09786449436368,train
Chongqing,2,2014,6361.0824346000045,158.771,8.774730724132816,0.02495974570874806,-0.003794726,6468.701838298118,6444.201402967105,161.45715294963213,160.84562831401644,train
Chongqing,2,2015,6687.027363399997,161.502,8.824288942073855,0.024151538676803735,-0.0044989754,6797.355660475728,6766.84321374336,164.16659813397033,163.42967559658965,train
Chongqing,2,2016,6560.715106876898,156.077,8.80850871891456,0.02378963229730873,-0.0048615094,6690.933760309374,6658.484662462093,159.17485388340924,158.40290177724304,train
Chongqing,2,2017,6722.3051172,155.901,8.833267540263941,0.02319159831069026,-0.0053098276,6858.6611927306685,6822.339400620246,159.0633153309294,158.2209549183801,train
Chongqing,2,2018,6210.974713000002,150.386,8.757605253234424,0.024212946751374094,-0.005455712,6358.865457491585,6324.267783108534,153.96687072139582,153.12915907383763,train
Chongqing,2,2019,6052.290055999997,150.62,8.73705261073917,0.024886447709273497,-0.0058354028,6229.507842947006,6193.262013067063,155.0303211880098,154.12829123802337,train
Chongqing,2,2020,6245.122165399997,150.373,8.76796335855686,0.02407847212871433,-0.0061778426,6425.073558918932,6385.502822414031,154.7059546133689,153.75315173732292,train
Chongqing,2,2021,6644.4441838,161.224,8.830995777160636,0.024264482557184334,-0.0062890425,6843.097624358653,6800.196138383801,166.0442229433601,165.003240585246,valid
Chongqing,2,2022,6493.056900600004,158.208,8.810586138566752,0.024365719016782465,-0.005946748,6704.848085536753,6665.094363706557,163.36844450240037,162.39981648641447,valid
Chongqing,2,2023,6898.971132053934,167.87,8.869180740343076,0.02433261377483434,-0.0058093388,7109.454097708688,7068.272604871355,172.99160070945885,171.98954734957692,valid
Fujian,3,1993,779.2611219146047,33.794,6.676990690688587,0.04336672143603144,-0.004391577,793.9263435931383,790.4473994645627,34.42998258333061,34.279112182415155,train
Fujian,3,1994,923.4046728833063,35.042,6.85235649190979,0.037948692516989645,-0.005197093,946.1077771626088,941.2035221330815,35.9035531234764,35.71744305733597,train
Fujian,3,1995,1087.9544888497255,39.488,7.014427993821688,0.03629563589718716,-0.0061344616,1112.5700672130733,1105.7659400117125,40.38143806967475,40.13447794617601,train
Fujian,3,1996,1274.4975082313333,44.537,7.172475981814387,0.03494475251019174,-0.0060443934,1303.0669820320531,1295.2144882473497,45.53535319131256,45.26094973941828,train
Fujian,3,1997,1770.470582,42.971,7.4903085526726585,0.024270948321241288,-0.00536621,1790.6045024203033,1781.0214780786648,43.45966934202515,43.227080253468046,train
Fujian,3,1998,1787.7635692000006,45.573,7.5024770730868156,0.025491625841997274,-0.0038312133,1812.5266192193183,1805.595728394803,46.20425040579913,46.02757073014885,train
Fujian,3,1999,2274.8086229999994,51.43,7.73295503732278,0.02260849527296697,-0.0036438815,2282.3366355749567,2274.035205164239,51.60019703671575,51.41251418651618,train
Fujian,3,2000,2059.9416705999993,53.071,7.63817649214193,0.02576335085475599,-0.0029979646,2075.954843040502,2069.7405236763375,53.483552979882354,53.323451289779875,train
Fujian,3,2001,2083.0032022,54.598,7.648734222818128,0.02621119350288822,-0.0033054817,2097.988322274735,2091.0649090823254,54.99077788194289,54.809306959056194,train
Fujian,3,2002,2457.6112242000013,65.226,7.808530051922492,0.02654040613003479,-0.003192328,2461.509483498978,2453.664067291054,65.32946138499506,65.12124085257759,train
Fujian,3,2003,2771.3632380000013,80.765,7.926187836885211,0.029142697316821377,-0.0024964195,2768.851346665113,2761.9477529595656,80.69179671113464,80.49060736937557,train
Fujian,3,2004,3148.9209038,92.62,8.052291603201537,0.02941325070700558,-0.0017347336,3140.98462064279,3135.5405724940542,92.3865681138152,92.22644096075543,train
Fujian,3,2005,4491.8494044,117.761,8.39397545332558,0.02621659574887951,-0.0010739788,4420.355728195959,4415.610908047128,115.88667919235738,115.76228616061432,train
Fujian,3,2006,4903.242883600002,132.897,8.481848286134959,0.027103899022523224,0.0002736561,4826.36215638654,4827.683100565585,130.8132325328282,130.84903527047143,train
Fujian,3,2007,5355.427133400004,152.722,8.572267897721154,0.02851723983835466,0.0010921191,5283.097739345892,5288.8706633048605,150.6593653223961,150.8239931795026,train
Fujian,3,2008,5750.518782,163.748,8.644978311646826,0.028475343913762385,0.0015218072,5681.5440334362365,5690.196830122716,161.78392031328153,162.0303116747449,train
Fujian,3,2009,6355.125897599995,185.247,8.743265130368345,0.02914922583515744,0.0013931841,6268.3292472088615,6277.068269755351,182.71694483601354,182.9716805777997,train
Fujian,3,2010,7125.140181000002,192.826,8.858480397360966,0.027062765798516148,0.0011839578,7033.786059409974,7042.1186970002755,190.3537048026799,190.57920902227016,train
Fujian,3,2011,7508.1045016,223.856,8.911557386654113,0.029815248302989865,0.0013158787,7417.203561746863,7426.970126356337,221.14576590730354,221.43695845620218,train
Fujian,3,2012,7903.202930000005,222.258,8.96251016417159,0.028122522218975852,0.0017900756,7804.924535552985,7818.908452634296,219.49416366851858,219.88742668734608,train
Fujian,3,2013,7714.583677399996,225.842,8.94172234724799,0.029274684084587457,0.0021356568,7644.351952292762,7660.695109798569,223.78598843476996,224.26442920769713,train
Fujian,3,2014,8500.94456683681,228.228,9.035447252734873,0.026847369513541382,0.0019437447,8395.467473674127,8411.80198916112,225.39621750464704,225.834756277751,train
Fujian,3,2015,8530.17421939999,219.949,9.03962942577259,0.02578481920096949,0.0020870566,8430.652294602738,8448.265917347493,217.3828451625702,217.83700924051777,train
Fujian,3,2016,8592.368962300008,203.523,9.048835851160536,0.02368648284227323,0.0020749364,8508.626848633397,8526.300037267147,201.5394438614603,201.95805954080186,train
Fujian,3,2017,8860.3402588164,221.678,9.080062872707906,0.025019129460566853,0.0018331166,8778.517938871162,8794.624744457828,219.6308767845261,220.03385503869507,train
Fujian,3,2018,9020.563689600007,247.824,9.099808236517234,0.027473227674864886,0.001402041,8953.57557001151,8966.137653771508,245.98362013903434,246.3287411262435,train
Fujian,3,2019,9595.743323200006,254.903,9.164006305823602,0.02656417449013159,0.0010753814,9547.229682823525,9557.50211857433,253.6142751918878,253.88715396761086,train
Fujian,3,2020,9602.872148199996,253.407,9.164486080952262,0.026388667482936303,0.0013258196,9551.81130515929,9564.483682985578,252.0595723916003,252.39397955627638,train
Fujian,3,2021,10458.469264,277.505,9.248987297798891,0.026533997757704746,0.0014702855,10394.034323440528,10409.327761162716,275.79528343167715,276.2010794739053,valid
Fujian,3,2022,11310.699647999993,271.186,9.326862111795231,0.0239760588150665,0.0013213763,11235.819366696816,11250.675925524904,269.3906659713861,269.7468676996378,valid
Fujian,3,2023,10462.406374910404,279.982,9.252950467458618,0.02676076515928657,0.0015196512,10435.309380916482,10451.179466283325,279.2568637072061,279.681559334766,valid
Gansu,4,1993,1162.7701796297426,47.183,7.049381196004797,0.04057809602154085,0.014753234,1152.1455698673306,1169.269448343981,46.75187356486944,47.44672794995616,train
Gansu,4,1994,1280.9893435525685,49.632,7.14711566145916,0.03874505299345859,0.013294123,1270.4362970740917,1287.4383972181165,49.22312165494898,49.88186892602931,train
Gansu,4,1995,1407.1487735496462,51.635,7.240814407661577,0.03669476957276276,0.011068448,1395.2297941260917,1410.758604524368,51.19763579651016,51.76746191581403,train
Gansu,4,1996,1541.265240718313,52.29,7.335481744356532,0.03392667181388587,0.00876086,1533.7664853418955,1547.2626316873905,52.03559218733168,52.49347151514746,train
Gansu,4,1997,1923.4041472,49.912,7.54784317151161,0.025949824467551195,0.006341297,1896.6475731319936,1908.7129938157539,49.217671599582204,49.530767148452945,train
Gansu,4,1998,1974.0883316,50.736,7.574875484425821,0.025700977604623407,0.00830641,1948.617614321834,1964.8710418439766,50.08137766566015,50.4991066424051,train
Gansu,4,1999,2059.324915199999,52.126,7.616477897607985,0.025312178576219268,0.0077384133,2031.394734826413,2047.1754870795844,51.41902628671775,51.8184715058171,train
Gansu,4,2000,2163.2441213999996,54.892,7.666411660193684,0.025374852267933224,0.007031435,2135.4051216551657,2150.4729965922625,54.1855894941878,54.567934594708326,train
Gansu,4,2001,2172.9361544,56.723,7.675042856256053,0.02610431046726386,0.0066772792,2153.9159924927735,2168.3464154186877,56.226491788436135,56.60318802866812,train
Gansu,4,2002,2106.2253707999994,62.213,7.648203648248155,0.02953767477236772,0.0047858106,2096.875478272307,2106.9347789112867,61.93682591536042,62.23395426607207,train
Gansu,4,2003,2202.961188599999,71.204,7.695401743415465,0.03232194936909021,0.0026953593,2198.216752063889,2204.1497281664433,71.05065056249495,71.24241591568973,train
Gansu,4,2004,2722.9854480000004,80.618,7.904427966900551,0.02960647478274734,0.001791168,2709.2522868719716,2714.1093615034883,80.21140951137559,80.35521036897151,train
Gansu,4,2005,3112.8658478000007,89.837,8.034841752128532,0.028859900937745767,0.0030305218,3086.6503479859434,3096.0186974632134,89.08042327233282,89.35079291019701,train
Gansu,4,2006,3367.8940069999985,94.084,8.116417981930775,0.027935558483862942,0.0027707964,3349.003044699759,3358.295317894189,93.55627041784517,93.8158552591162,train
Gansu,4,2007,3504.2509147999986,102.683,8.160867655090694,0.02930241084230707,0.002255804,3501.223140320988,3509.130128108671,102.59427890827813,102.82597271295792,train
Gansu,4,2008,3723.252226599999,111.066,8.22390248035076,0.029830372276826177,0.0013007466,3729.0264766351584,3733.880151068571,111.23824802816823,111.38303494342745,train
Gansu,4,2009,3765.922114,107.027,8.23643035685864,0.028419865509730507,0.001029538,3776.0371167265307,3779.926692281792,107.31446701711856,107.42500823128901,train
Gansu,4,2010,4154.0544586,128.346,8.337698564333582,0.03089656172761277,0.0005391855,4178.462205187533,4180.715778826799,129.1001154490736,129.1697431261269,train
Gansu,4,2011,4335.752204200003,149.627,8.386029730473771,0.03451004415221373,0.0004219897,4385.37197632828,4387.222948691214,151.33938052696973,151.4032576649391,train
Gansu,4,2012,4936.541936000002,157.137,8.513544353301333,0.03183139169832022,0.000555709,4981.789054027432,4984.558248424655,158.57727873715135,158.66542604869815,train
Gansu,4,2013,5164.1038377999985,158.069,8.560906603396,0.030609183115756288,0.0012042644,5223.414591868413,5229.708753004158,159.88445373201364,160.07711286277774,train
Gansu,4,2014,5393.507014400004,157.341,8.604561421894234,0.029172299132998045,0.0009376984,5456.4922754626205,5461.611219225461,159.17842487668872,159.32775623538333,train
Gansu,4,2015,5290.368248600002,156.202,8.58393131453872,0.02952573292820136,0.00069223717,5345.077455381531,5348.778797620458,157.8173294281452,157.92661427056763,train
Gansu,4,2016,5125.931042599999,151.167,8.555257613835684,0.029490642527903437,0.000120833516,5193.990763066084,5194.618409152262,153.17412488681427,153.19263457317578,train
Gansu,4,2017,5158.049377999999,150.938,8.561844636976302,0.02926261246039588,-0.00095494464,5228.316628937666,5223.3262591372395,152.99420333284633,152.8481720753424,train
Gansu,4,2018,5237.3245844,158.47,8.580171994677597,0.03025781531127972,-0.0022035353,5325.021321875035,5313.30036799029,161.12351168592141,160.7688612280048,train
Gansu,4,2019,5286.288371800003,158.582,8.590910812777494,0.029998741810220664,-0.0023011677,5382.513905916502,5370.142079072685,161.4686449535115,161.09750571430308,train
Gansu,4,2020,5586.421399800005,167.581,8.644508933356327,0.029997916019367882,-0.0018859264,5678.877865779989,5668.178013107498,170.35450130191523,170.03352802002624,train
Gansu,4,2021,5778.379922612551,181.281,8.68296750883531,0.03137228815478064,-0.0017634146,5901.533485006442,5891.135805151056,185.1446090467089,184.81841003814458,valid
Gansu,4,2022,5949.965120800004,183.942,8.71454831217582,0.030914803072873843,-0.0017616674,6090.882818445104,6080.162154456359,188.2984428721812,187.96701565615868,valid
Gansu,4,2023,6028.238506961335,193.991,8.727591021788998,0.03218037902381958,-0.0012971815,6170.844760993246,6162.845245035235,198.58012330591401,198.32269585037812,valid
Guangdong,5,1993,2782.7388367408403,112.575,7.969894373545323,0.04045474857850782,-0.016836736,2892.5518180902886,2844.2583785307374,117.0174565511483,115.0637575957753,train
Guangdong,5,1994,3228.641522593736,117.505,8.117448233546291,0.03639456383674398,-0.016051289,3352.4551384541696,3299.0734815024925,122.01114254629064,120.06834042465167,train
Guangdong,5,1995,3725.831380424359,156.282,8.262992038670374,0.041945537530525615,-0.015475091,3877.6789260134256,3818.1334177273056,162.6513269224244,160.15365856983473,train
Guangdong,5,1996,4276.441686423873,167.064,8.396036558520354,0.039066123719251604,-0.0145199,4429.475941981422,4365.62506981283,173.04245516089478,170.5480490891744,train
Guangdong,5,1997,5672.613223800001,168.817,8.66750190020976,0.029760005369608464,-0.014129143,5810.964832716894,5729.438185531394,172.93434462426072,170.50811116625405,train
Guangdong,5,1998,5987.239142199998,173.213,8.720095269783839,0.028930362707435334,-0.013756417,6124.762565124014,6041.084652564687,177.19160250595976,174.77077014501734,train
Guangdong,5,1999,6221.512028200005,182.683,8.756529279814325,0.029363119314398174,-0.013085861,6352.027166846564,6269.446919030944,186.51533158841426,184.09051791879162,train
Guangdong,5,2000,6485.450096199998,200.912,8.775856114564325,0.030978883041243313,-0.012547763,6475.9857513054685,6395.234301020662,200.6188051664503,198.11721543266654,train
Guangdong,5,2001,6943.682292999996,210.908,8.847780934228819,0.03037408555005729,-0.011438122,6958.929501400137,6879.785906553108,211.3711200123453,208.96720569172257,train
Guangdong,5,2002,7445.312170000001,232.503,8.916763833285524,0.03122810631592362,-0.0097220205,7455.921540329059,7383.786137541857,232.83431054458086,230.58165851720014,train
Guangdong,5,2003,9173.89528360001,258.619,9.120509981045892,0.028190751257247095,-0.008709224,9140.862094357208,9061.597944996263,257.6877695788228,255.4532536605711,train
Guangdong,5,2004,9598.445237400001,294.585,9.168255098520358,0.03069090802874616,-0.010234967,9587.880179187512,9490.249021268219,294.2607487700822,291.26435988164116,train
Guangdong,5,2005,11705.546778399992,338.447,9.361617676072285,0.02891338665396897,-0.009510975,11633.19206538797,11523.073559923349,336.3549802064462,333.17108128019044,train
Guangdong,5,2006,13169.069943400007,369.992,9.476117058943354,0.028095530025294656,-0.00664003,13044.4372687424,12958.10874220811,366.49037894702474,364.0649332377411,train
Guangdong,5,2007,14647.267614263414,398.615,9.580968752984585,0.0272142907808847,-0.00655191,14486.446294884583,14391.842655461976,394.2383618506588,391.66379089848203,train
Guangdong,5,2008,15653.42663460001,403.034,9.646475404682405,0.025747333756887595,-0.0061895587,15467.17638117155,15371.737054084113,398.23855256267274,395.78124435461973,train
Guangdong,5,2009,16984.267530600006,418.399,9.722827900525456,0.024634503622024576,-0.004786061,16694.38810853941,16614.678645975142,411.2579643272981,409.294361283049,train
Guangdong,5,2010,18107.513258600015,447.719,9.785164625609307,0.024725592830222555,-0.003235396,17768.182301237855,17710.788091896367,439.328840913574,437.9097350625838,train
Guangdong,5,2011,19321.1555572,500.464,9.84809916885027,0.025902384488256075,-0.0035585463,18922.352398773488,18855.135998835856,490.1340472553055,488.3929822202046,train
