scenario,province,province_id,year,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,energy_pred,co2_pred,Population,pGDP,GDP,Energy,EnergyIntensity,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,CarbonIntensity,log_Population,log_pGDP,log_GDP,log_Energy,log_CarbonIntensity,energy_pred_raw
extensive,Hainan,8,2025,7.830726090517094,-0.18738596141338348,7.975726168916196,2909.4698717582432,3619.2366551524656,1044.0432607499997,7.981973154362416,8333.525279299498,2183.39481895597,0.27819594683821924,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.57056705811223,64.84320370139386,0.005750712257124659,6.950856205084074,2.0771856433488263,9.0280418484329,7.688636200918544,-5.158431561039944,2089.972656453473
extensive,Hainan,8,2026,7.860624818357675,-0.20409446954727173,7.9792276044923005,2919.675049033878,3631.931391065296,1044.0432607499997,8.341161946308725,8708.533916867975,2181.931453337426,0.2777508333232781,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.37056705811223,65.49320370139387,0.00573921083261041,6.950856205084074,2.1212025287656004,9.072058733849675,7.687965751297104,-5.160433563710617,2097.3033876177205
extensive,Hainan,8,2027,7.890523790306191,-0.2231435513142097,7.984957257799024,2936.4517913949626,3652.800828998534,1044.0432607499997,8.716514233892617,9100.417943127033,2189.5847366729004,0.27730643198996086,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,66.14320370139387,0.0057277324109451895,6.950856205084074,2.165219414182375,9.116075619266448,7.691467186873209,-5.16243556638129,2109.35470086189
extensive,Hainan,8,2028,7.923081571765156,-0.2231435513142097,7.998919052200533,2977.737467985409,3704.1581692134423,1044.0432607499997,9.108757374417785,9509.93675056775,2193.7288888963653,0.2768627416987769,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,66.79320370139388,0.005716276946123299,6.950856205084074,2.2092362995991492,9.160092504683224,7.693358063872767,-5.164437569051963,2139.0116277181455
extensive,Hainan,8,2029,7.955715514705227,-0.2231435513142097,8.018701067297094,3037.229612716847,3778.1634555357705,1044.0432607499997,9.518651456266584,9937.883904343298,2224.5720928268715,0.27664125150541785,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,67.44320370139388,0.005710560669177175,6.950856205084074,2.2532531850159234,9.204109390099998,7.707319858274276,-5.165438069385547,2181.7468892066377
extensive,Hainan,8,2030,7.988349518379822,-0.2231435513142097,8.042532705970398,3110.481156695742,3869.2847541573356,1044.0432607499997,9.94699077179858,10385.088680038745,2269.016764774903,0.27641993850421354,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,68.09320370139389,0.005704850108507999,6.950856205084074,2.2972700704326976,9.248126275516771,7.727101873370837,-5.16643856971913,2234.3660022089566
extensive,Hainan,8,2031,8.01691600326965,-0.2231435513142097,8.067865278384666,3190.2841861702586,3968.555776782444,1043.5212391196249,10.344870402670523,10795.091981126676,2310.3344462840614,0.27619880255341017,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,68.59320370139389,0.00569914525839949,6.9503560800423925,2.3364907835859787,9.286846863628371,7.745147574977097,-5.167439070052714,2291.691273428589
extensive,Hainan,8,2032,8.045482548796866,-0.2231435513142097,8.09422580346937,3275.4999845967645,4074.56001633723,1042.9994785000652,10.758665218777343,11221.282212541559,2369.608776725161,0.27597784351136745,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,69.09320370139389,0.005693446113141091,6.94985595500071,2.3757114967392603,9.32556745173997,7.770480147391365,-5.1684395703862975,2352.9047234587897
extensive,Hainan,8,2033,8.074049154912956,-0.2231435513142097,8.121288856504105,3365.355411309005,4186.335724062562,1042.4779787608152,11.189011827528438,11664.298434292701,2432.9034840563886,0.27575706123655835,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,69.59320370139389,0.005687752667027949,6.9493558299590275,2.4149322098925414,9.36428803985157,7.79684067247607,-5.169440070719881,2417.450978666806
extensive,Hainan,8,2034,8.102615821569453,-0.2231435513142097,8.148831341791194,3459.3339232590943,4303.240345948507,1041.9567397714347,11.636572300629576,12124.804936478577,2499.6443119414776,0.2755364555875691,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,70.09320370139389,0.005682064914360922,6.948855704917345,2.454152923045823,9.403008627963167,7.823903725510803,-5.170440571053464,2484.9589883480257
extensive,Hainan,8,2035,8.131258103192513,-0.2231435513142097,8.176724811828134,3557.1851106685403,4424.9623846127,1041.4357614015491,12.102035192654759,12603.492235370752,2569.447593951859,0.2755364555875691,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.17056705811223,70.59320370139389,0.005682064914360922,6.948355579875663,2.493373636199104,9.441729216074767,7.851446210797892,-5.170440571053464,2555.2488745133223
