split,year,province_idx,true_log_co2,stirpat_log_pred,residual_pred,hybrid_log_pred,true_co2,stirpat_co2_pred,hybrid_co2_pred,stirpat_abs_pct_err,hybrid_abs_pct_err
train,1993,0,4.3545527,4.3873353,-0.003290955,4.384044,77.832,80.42583,80.16157,0.033325963,0.029930709
train,1994,0,4.3764987,4.39576,-0.0012977775,4.394462,79.55898,81.10625,81.00105,0.019448012,0.018125797
train,1995,0,4.650889,4.6480613,0.00034925248,4.6484103,104.67799,104.38241,104.41885,0.002823761,0.002475592
train,1996,0,4.7328506,4.721803,0.004543205,4.7263465,113.61897,112.370705,112.88239,0.010986441,0.006482895
train,1997,0,4.754331,4.745323,0.0020362698,4.7473593,116.08598,115.044975,115.27946,0.00896756,0.006947662
train,1998,0,4.7645473,4.759629,0.0011649225,4.7607937,117.27803,116.70258,116.83862,0.004906691,0.003746715
train,1999,0,4.792803,4.783729,0.002073071,4.7858024,120.639015,119.549324,119.79744,0.009032659,0.0069759823
train,2000,0,4.851014,4.848434,0.0030398658,4.851474,127.87,127.540504,127.928795,0.0025768224,0.00045978033
train,2001,0,4.919813,4.9181643,0.005863077,4.9240274,136.977,136.75134,137.5555,0.0016474461,0.0042232727
train,2002,0,4.976644,4.977664,0.0056162896,4.98328,144.98698,145.13495,145.95235,0.0010205363,0.0066582705
train,2003,0,5.096079,5.0944614,0.005907391,5.100369,163.38,163.11598,164.08244,0.0016160045,0.0042994143
train,2004,0,5.1047263,5.0963473,0.0066229533,5.10297,164.79897,163.42387,164.5098,0.008344054,0.0017546791
train,2005,0,5.180502,5.170014,0.007247527,5.1772614,177.77202,175.91728,177.19687,0.01043323,0.003235321
train,2006,0,5.3120675,5.3010345,0.0111395,5.312174,202.76901,200.54413,202.79059,0.010972505,0.000106406434
train,2007,0,5.44978,5.4311094,0.010763365,5.4418726,232.70695,228.40251,230.87411,0.01849727,0.007876172
train,2008,0,5.5813246,5.553722,0.012190874,5.5659127,265.42297,258.19678,261.36365,0.027225211,0.015293801
train,2009,0,5.684895,5.657731,0.012697442,5.6704283,294.38696,286.49783,290.15878,0.026798502,0.01436266
train,2010,0,5.7196198,5.702049,0.012885994,5.714935,304.789,299.48035,303.3644,0.017417476,0.004674024
train,2011,0,5.8174176,5.799158,0.012161533,5.81132,336.103,330.02164,334.05975,0.018093739,0.006079218
train,2012,0,5.8739386,5.860001,0.010456772,5.8704576,355.64697,350.72455,354.41116,0.01384076,0.0034748204
train,2013,0,5.9350634,5.9251847,0.007090564,5.9322753,378.06393,374.34756,377.01135,0.009830003,0.002784137
train,2014,0,5.958931,5.9534125,0.0047237696,5.958136,387.19595,385.06512,386.8883,0.005503231,0.000794553
train,2015,0,5.9695306,5.969324,0.0042889183,5.9736133,391.32193,391.24115,392.92282,0.00020642858,0.0040909825
train,2016,0,5.9852905,5.9886775,0.0028221318,5.9914994,397.538,398.88672,400.01398,0.003392693,0.006228292
train,2017,0,6.0006075,6.0067854,0.0020537646,6.008839,403.67395,406.17554,407.01056,0.0061970484,0.008265603
train,2018,0,6.031541,6.037078,0.001565746,6.038644,416.35608,418.66785,419.324,0.005552381,0.007128336
train,2019,0,6.048393,6.048349,0.0017000688,6.050049,423.43195,423.41336,424.13376,4.3891836e-05,0.0016574393
train,2020,0,6.056756,6.0625787,0.0016726917,6.0642514,426.98807,429.48148,430.2005,0.0058395267,0.0075234724
train,1993,1,4.1029077,4.1390247,-0.01725257,4.1217723,60.51599,62.741604,61.668434,0.036777265,0.01904361
train,1994,1,4.1281824,4.163535,-0.013995864,4.1495395,62.06501,64.29842,63.404797,0.03598507,0.021586826
train,1995,1,4.2040954,4.2194014,-0.012216726,4.207185,66.96,67.99277,67.16718,0.01542366,0.0030941435
train,1996,1,4.285516,4.29629,-0.009348972,4.286941,72.64,73.426865,72.74361,0.010832396,0.0014263103
train,1997,1,4.238373,4.2699065,-0.007388857,4.2625175,69.295006,71.51495,70.98847,0.03203619,0.024438502
train,1998,1,4.246078,4.279516,-0.007838019,4.271678,69.831,72.205505,71.64175,0.03400358,0.025930392
train,1999,1,4.2621446,4.296081,-0.007874545,4.2882066,70.962006,73.41154,72.835724,0.034518916,0.026404528
train,2000,1,4.280534,4.3049374,-0.008087279,4.29685,72.27901,74.064575,73.468025,0.024703829,0.016450396
train,2001,1,4.2950926,4.304374,-0.0066265287,4.2977476,73.339005,74.02287,73.53397,0.009324757,0.002658465
train,2002,1,4.30443,4.3152504,-0.005495596,4.309755,74.02701,74.83236,74.42224,0.010879154,0.00533904
train,2003,1,4.397863,4.4040093,-0.0031670695,4.400842,81.276985,81.77809,81.51949,0.006165414,0.0029837221
train,2004,1,4.4990873,4.497613,-0.0007730508,4.49684,89.93501,89.80251,89.73312,0.0014732827,0.0022448325
train,2005,1,4.5128136,4.5120153,0.0018638829,4.5138793,91.177986,91.10524,91.275215,0.00079784915,0.0010663649
train,2006,1,4.563608,4.558204,0.0024080998,4.560612,95.92898,95.41198,95.64201,0.005389386,0.0029914258
train,2007,1,4.6208763,4.608464,0.0038967757,4.6123605,101.58301,100.3299,100.72162,0.012335775,0.008479658
train,2008,1,4.6092715,4.5935006,0.00654696,4.6000476,100.41097,98.83983,99.489044,0.015647136,0.009181551
train,2009,1,4.6039896,4.588806,0.008782008,4.597588,99.88202,98.376915,99.24466,0.015068819,0.0063811247
train,2010,1,4.6546364,4.634593,0.009594115,4.644187,105.07101,102.98599,103.9788,0.01984386,0.01039496
train,2011,1,4.5869656,4.565603,0.011282741,4.5768857,98.196,96.12051,97.211174,0.021136226,0.010029178
train,2012,1,4.6102076,4.5843043,0.0129452115,4.5972495,100.505,97.935036,99.21105,0.025570486,0.0128744375
train,2013,1,4.5748963,4.5434046,0.013480189,4.556885,97.01798,94.010315,95.28618,0.031001134,0.01785034
train,2014,1,4.5475307,4.5158863,0.0144582195,4.5303445,94.39902,91.45859,92.79052,0.031148944,0.017039347
train,2015,1,4.608186,4.56824,0.014859836,4.5831,100.302025,96.37435,97.81714,0.039158463,0.024774037
train,2016,1,4.503115,4.468273,0.01572514,4.4839983,90.29799,87.20601,88.58817,0.03424196,0.018935261
train,2017,1,4.4473343,4.417313,0.016115006,4.4334283,85.398994,82.873314,84.21965,0.029575061,0.013809813
train,2018,1,4.4891305,4.456541,0.016195994,4.472737,89.04399,86.188866,87.59613,0.03206421,0.016260061
train,2019,1,4.483861,4.4465203,0.016202446,4.462723,88.576004,85.329506,86.72331,0.036652118,0.020916406
train,2020,1,4.361569,4.3265004,0.015757639,4.342258,78.38001,75.67898,76.880936,0.034460757,0.019125754
train,1993,2,3.720814,3.7238555,0.00024062488,3.724096,41.297997,41.423794,41.433765,0.0030460865,0.003287542
train,1994,2,3.7404516,3.7466486,5.5478886e-05,3.746704,42.117004,42.378815,42.38117,0.006216261,0.006272145
train,1995,2,3.8830473,3.8713226,-0.0014218425,3.8699007,48.572002,48.005833,47.937622,0.011656298,0.013060617
train,1996,2,3.9463472,3.9362514,-0.0013112519,3.93494,51.746006,51.226215,51.159084,0.0100450395,0.011342357
train,1997,2,4.0634727,4.0526595,-0.0020347505,4.050625,58.17599,57.55031,57.433334,0.010755001,0.012765691
train,1998,2,4.1641817,4.1557684,-0.0035356262,4.1522326,64.34001,63.800972,63.575783,0.008377984,0.011877972
train,1999,2,4.2483525,4.2423253,-0.0038537513,4.2384715,69.99001,69.569435,69.30184,0.0060091144,0.009832422
train,2000,2,4.2987266,4.3047013,-0.002650633,4.3020506,73.606,74.047104,73.85108,0.0059927325,0.0033296067
train,2001,2,4.212098,4.215495,-0.0026058615,4.212889,67.49801,67.72769,67.55143,0.0034028103,0.0007914459
train,2002,2,4.2898154,4.293442,-0.0018684175,4.2915735,72.953,73.21804,73.08137,0.0036329902,0.0017595515
train,2003,2,4.2417583,4.245286,-0.0024702065,4.242816,69.53001,69.77572,69.60358,0.0035339028,0.0010581079
train,2004,2,4.270718,4.267671,-0.002496353,4.265175,71.57301,71.35526,71.17736,0.0030423554,0.00552796
train,2005,2,4.476723,4.4784975,-0.001988736,4.4765086,87.946014,88.102196,87.92715,0.0017758773,0.00021453494
train,2006,2,4.5884614,4.5890684,-0.002203627,4.586865,98.343,98.40271,98.18613,0.00060713664,0.0015951883
train,2007,2,4.665164,4.6621957,-0.0010294751,4.661166,106.183,105.86828,105.759346,0.002963941,0.0039898353
train,2008,2,4.8833623,4.875085,0.00025872653,4.875344,132.07399,130.98528,131.0192,0.008243217,0.007986389
train,2009,2,4.913199,4.9112897,-0.0007739696,4.910516,136.074,135.81445,135.7094,0.0019074327,0.0026794889
train,2010,2,4.9646893,4.9690213,-0.0017038551,4.9673176,143.26402,143.886,143.64107,0.004341486,0.002631817
train,2011,2,5.0771904,5.0697384,-0.0028462764,5.066892,160.32298,159.13269,158.6804,0.00742434,0.010245431
train,2012,2,5.117335,5.111432,-0.0038701138,5.107562,166.88998,165.90776,165.26697,0.0058854553,0.009725068
train,2013,2,5.0682373,5.0562243,-0.0038990325,5.0523252,158.894,156.99664,156.38568,0.0119410055,0.015786096
train,2014,2,5.067463,5.0684032,-0.00048831385,5.067915,158.77101,158.92038,158.84279,0.00094077806,0.00045208092
train,2015,2,5.0845175,5.089687,-0.0014655907,5.088221,161.502,162.33902,162.10124,0.0051827277,0.003710438
train,2016,2,5.0503497,5.058677,-0.0025329539,5.056144,156.07704,157.38219,156.98405,0.008362186,0.0058113155
train,2017,2,5.049221,5.058937,-0.0026920857,5.056245,155.90097,157.4231,156.99985,0.009763411,0.0070485575
train,2018,2,5.0132055,5.0214324,-0.003510472,5.017922,150.38603,151.62834,151.097,0.008260804,0.00472762
train,2019,2,5.01476,5.018425,-0.003227102,5.0151978,150.61998,151.17302,150.68594,0.0036717542,0.00043794818
train,2020,2,5.0131187,5.018835,-0.0013328106,5.0175023,150.37299,151.23503,151.0336,0.0057327137,0.0043931697
train,1993,3,3.5202832,3.5307508,-0.009874007,3.5208766,33.794,34.149593,33.81406,0.01052242,0.00059364067
train,1994,3,3.5565474,3.5685527,-0.007848803,3.560704,35.042004,35.46523,35.18796,0.01207766,0.0041652285
train,1995,3,3.6759968,3.6744378,-0.007047767,3.66739,39.488,39.426483,39.149597,0.0015578355,0.008569738
train,1996,3,3.7963202,3.7849581,-0.0070276195,3.7779305,44.536995,44.03383,43.72546,0.011297713,0.01822159
train,1997,3,3.7605255,3.772774,-0.007089748,3.7656841,42.970997,43.50057,43.193245,0.012323929,0.005172048
train,1998,3,3.8193154,3.825702,-0.010580839,3.8151212,45.572998,45.864983,45.38225,0.006406964,0.0041855117
train,1999,3,3.9402215,3.958581,-0.011802354,3.9467785,51.429993,52.38294,51.76833,0.018528989,0.006578592
train,2000,3,3.9716306,3.9753997,-0.01137304,3.9640267,53.070995,53.271404,52.668983,0.0037762423,0.0075749825
train,2001,3,3.9999971,4.0057907,-0.008049682,3.997741,54.597996,54.91523,54.474953,0.0058103604,0.0022536186
train,2002,3,4.1778584,4.183683,-0.0074242884,4.1762586,65.22601,65.60703,65.12175,0.005841528,0.0015984927
train,2003,3,4.391544,4.389093,-0.0057459213,4.383347,80.765015,80.56731,80.1057,0.0024479427,0.008163399
train,2004,3,4.5285053,4.5210123,-0.0021554842,4.518857,92.62002,91.928604,91.73069,0.007465059,0.0096018985
train,2005,3,4.768657,4.764331,0.0009649396,4.765296,117.76101,117.25264,117.365845,0.004316959,0.003355648
train,2006,3,4.8895745,4.8855085,0.0019960087,4.8875046,132.89703,132.35776,132.62221,0.0040578493,0.0020679622
train,2007,3,5.0286193,5.02017,0.004345379,5.0245156,152.722,151.43707,152.09657,0.008413506,0.004095201
train,2008,3,5.0983286,5.088087,0.0071746865,5.0952616,163.74799,162.07953,163.24654,0.010189176,0.0030623253
train,2009,3,5.22169,5.20866,0.008349928,5.21701,185.24701,182.84888,184.38205,0.012945592,0.0046692234
train,2010,3,5.2617884,5.256022,0.008231188,5.264253,192.82603,191.71732,193.30188,0.0057498403,0.0024677443
train,2011,3,5.411003,5.395098,0.0072913757,5.4023895,223.85602,220.32379,221.93611,0.015779011,0.008576524
train,2012,3,5.4038386,5.3931117,0.008887533,5.4019995,222.25793,219.88654,221.84953,0.010669581,0.0018375114
train,2013,3,5.4198356,5.4089894,0.0081795445,5.417169,225.84198,223.4057,225.24057,0.010787539,0.0026629677
train,2014,3,5.430345,5.428174,0.00792098,5.436095,228.22797,227.73303,229.54413,0.0021685953,0.0057668746
train,2015,3,5.393396,5.393945,0.0059954925,5.3999405,219.94905,220.06989,221.39323,0.00054937426,0.0065659904
train,2016,3,5.315779,5.3237486,0.0038511958,5.3276,203.52304,205.15147,205.94312,0.008001223,0.0118909115
train,2017,3,5.401226,5.402787,0.0019002557,5.4046874,221.67804,222.02438,222.44667,0.001562374,0.0034673302
train,2018,3,5.5127187,5.504134,0.0018368931,5.505971,247.82397,245.70561,246.15733,0.008547851,0.006725101
train,2019,3,5.540883,5.5302057,0.0026382683,5.532844,254.90302,252.1958,252.86203,0.010620566,0.008006908
train,2020,3,5.534997,5.5257792,0.0029956661,5.5287747,253.40703,251.0819,251.83516,0.009175492,0.0062029413
train,1993,4,3.8540337,3.8644361,-0.011204892,3.8532312,47.183002,47.67638,47.14515,0.010456683,0.0008022644
train,1994,4,3.9046357,3.9112945,-0.00906248,3.902232,49.631996,49.963585,49.51283,0.0066809473,0.0024010183
train,1995,4,3.9441998,3.9443378,-0.007916801,3.9364212,51.635002,51.64213,51.23491,0.00013807822,0.0077484855
train,1996,4,3.9568052,3.954524,-0.0075592482,3.9469647,52.29,52.170853,51.77797,0.002278605,0.00979215
train,1997,4,3.9102614,3.9242706,-0.007896739,3.916374,49.912,50.616142,50.21802,0.0141077,0.006131244
train,1998,4,3.9266357,3.9405122,-0.01115689,3.9293554,50.735996,51.444942,50.874172,0.01397324,0.0027234305
train,1999,4,3.9536638,3.9686232,-0.012134151,3.956489,52.126,52.91163,52.273476,0.015071736,0.0028292253
train,2000,4,4.0053678,4.0215535,-0.012834764,4.008719,54.892006,55.7877,55.07627,0.0163174,0.0033568665
train,2001,4,4.03818,4.0482984,-0.012069707,4.0362287,56.723007,57.29987,56.61244,0.0101698125,0.0019492796
train,2002,4,4.130564,4.1273866,-0.011748557,4.115638,62.213017,62.01564,61.291294,0.0031725876,0.014815588
train,2003,4,4.265549,4.250799,-0.008292783,4.2425065,71.20401,70.16146,69.58204,0.014641719,0.022779211
train,2004,4,4.389722,4.3541713,-0.0048630154,4.3493085,80.618,77.80232,77.42491,0.03492612,0.039607592
train,2005,4,4.497997,4.4817476,-0.0040185656,4.477729,89.83699,88.38901,88.03451,0.016117891,0.020063926
train,2006,4,4.544188,4.527515,-0.0017121257,4.5258026,94.084,92.52833,92.370026,0.016534923,0.018217487
train,2007,4,4.6316466,4.6092443,-0.0015942724,4.6076503,102.68301,100.40825,100.24831,0.022153202,0.023710838
train,2008,4,4.7101245,4.685346,-0.00031050947,4.6850357,111.065994,108.34776,108.31414,0.02447402,0.024776746
train,2009,4,4.673081,4.6619453,0.0010208134,4.6629663,107.02698,105.84178,105.9499,0.011073805,0.010063629
train,2010,4,4.8547297,4.8377585,0.0008347286,4.8385935,128.34598,126.186195,126.291595,0.016827816,0.016006596
train,2011,4,5.0081453,4.982341,0.0027202358,4.985061,149.62697,145.8153,146.21252,0.025474424,0.022819709
train,2012,4,5.057118,5.0398126,0.005944269,5.045757,157.137,154.44107,155.36183,0.017156513,0.011296906
train,2013,4,5.0630317,5.054418,0.0058319783,5.0602503,158.069,156.7133,157.62996,0.008576619,0.0027775285
train,2014,4,5.0584154,5.0567427,0.004604428,5.061347,157.341,157.07803,157.80293,0.0016713379,0.0029358484
train,2015,4,5.05115,5.059465,0.0010850942,5.06055,156.20197,157.50621,157.67725,0.008349735,0.009444701
train,2016,4,5.0183854,5.0306973,-0.0015806565,5.0291166,151.16704,153.0397,152.79799,0.012388054,0.010789065
train,2017,4,5.016869,5.029347,-0.0028564092,5.0264907,150.93799,152.83318,152.39725,0.012556066,0.009667938
train,2018,4,5.065565,5.075158,-0.004465405,5.0706925,158.46997,159.99748,159.2846,0.009639123,0.0051406347
train,2019,4,5.066272,5.077437,-0.004479807,5.072957,158.58199,160.3625,159.6457,0.011227742,0.006707702
train,2020,4,5.1214666,5.133824,-0.0050761504,5.128748,167.58096,169.66464,168.80563,0.012433866,0.0073079327
train,1993,5,4.7236195,4.75622,-0.0030249665,4.753195,112.574974,116.30544,115.95415,0.033137638,0.030017091
train,1994,5,4.766481,4.804864,6.9358386e-05,4.804933,117.505005,122.10288,122.11132,0.039129205,0.039201017
train,1995,5,5.051662,5.064422,0.0008128481,5.065235,156.28198,158.28894,158.41768,0.012841903,0.01366566
train,1996,5,5.118377,5.1304054,0.0052208146,5.1356263,167.06403,169.08565,169.97073,0.01210088,0.017398765
train,1997,5,5.128815,5.155845,0.00559662,5.161442,168.81699,173.44232,174.41573,0.027398521,0.03316455
train,1998,5,5.154522,5.18364,0.0026042284,5.186244,173.21298,178.33076,178.79575,0.029546184,0.03223063
train,1999,5,5.207752,5.233258,0.00020681228,5.2334647,182.68297,187.40231,187.44112,0.025833525,0.026045932
train,2000,5,5.302867,5.304749,0.00035546254,5.3051043,200.91197,201.29048,201.362,0.0018839571,0.0022399237
train,2001,5,5.351422,5.3482785,0.0057502175,5.3540287,210.90796,210.24605,211.45847,0.003138388,0.0026101745
train,2002,5,5.448903,5.444874,0.0093800565,5.4542537,232.50299,231.56805,233.75035,0.004021181,0.0053649214
train,2003,5,5.555356,5.553816,0.010691033,5.564507,258.61902,258.221,260.99652,0.001538983,0.009193069
train,2004,5,5.6855674,5.6761045,0.008334327,5.6844387,294.58496,291.8105,294.25262,0.009418251,0.0011281513
train,2005,5,5.8243675,5.8178983,0.009038883,5.826937,338.44702,336.26462,339.31784,0.006448287,0.002572985
train,2006,5,5.913481,5.9025164,0.009582932,5.9120994,369.99194,365.95718,369.481,0.010904993,0.0013809918
train,2007,5,5.987996,5.9757457,0.010313611,5.986059,398.61502,393.7616,397.8437,0.012175718,0.0019350294
train,2008,5,5.999021,5.9869933,0.011242191,5.9982357,403.03403,398.2155,402.71762,0.011955596,0.00078506087
train,2009,5,6.0364356,6.0278945,0.011004793,6.0388994,418.39902,414.84064,419.43112,0.008504753,0.0024667948
train,2010,5,6.104166,6.090057,0.009823873,6.0998807,447.7191,441.44653,445.80457,0.014010018,0.004276164
train,2011,5,6.2155356,6.193326,0.009504587,6.202831,500.464,489.4714,494.14587,0.021964785,0.012624515
train,2012,5,6.177442,6.1598463,0.010178021,6.1700244,481.7581,473.35532,478.1978,0.01744189,0.007390166
train,2013,5,6.1960897,6.172962,0.010396305,6.1833587,490.82602,479.60468,484.6169,0.022862162,0.01265032
train,2014,5,6.1733775,6.153845,0.01144811,6.1652927,479.8039,470.523,475.94043,0.019343078,0.008052174
train,2015,5,6.179913,6.161854,0.010166624,6.1720204,482.94998,474.30652,479.15323,0.017897222,0.007861586
train,2016,5,6.161975,6.1484785,0.008587827,6.1570663,474.36395,468.00476,472.0412,0.0134057235,0.004896565
train,2017,5,6.228771,6.209058,0.0074709533,6.216529,507.1319,497.23254,500.9613,0.019520273,0.01216763
train,2018,5,6.2422194,6.2240047,0.008590124,6.232595,513.99805,504.7205,509.0748,0.018049791,0.009578341
train,2019,5,6.2369037,6.2183523,0.008935277,6.227288,511.27298,501.87564,506.3802,0.018380277,0.009569823
train,2020,5,6.2741895,6.253216,0.008739083,6.261955,530.69604,519.6813,524.24274,0.020755328,0.012160083
train,1993,6,3.8129096,3.8014095,-0.005641861,3.7957675,45.281998,44.764233,44.51239,0.011434236,0.016995883
train,1994,6,3.8546906,3.8410077,-0.0035287417,3.8374789,47.214,46.572384,46.40832,0.013589546,0.017064415
train,1995,6,4.0723886,4.0436697,-0.002567322,4.0411024,58.697002,57.03526,56.889023,0.028310528,0.030801907
train,1996,6,4.0715365,4.0405684,-9.373762e-06,4.040559,58.64701,56.858646,56.858105,0.0304937,0.030502938
train,1997,6,4.014417,4.0085754,-0.002418711,4.006157,55.391003,55.068367,54.935345,0.0058246944,0.008226209
train,1998,6,4.0180755,4.019298,-0.006588378,4.0127096,55.59401,55.662025,55.296497,0.0012234421,0.0053515127
train,1999,6,4.035143,4.0364065,-0.009086218,4.0273204,56.551003,56.622505,56.110355,0.0012643929,0.0077920305
train,2000,6,4.0985856,4.0984387,-0.010425488,4.088013,60.255005,60.246155,59.621315,0.00014687738,0.010516801
train,2001,6,4.0554476,4.0676436,-0.008486247,4.0591574,57.710987,58.41914,57.925484,0.012270675,0.003716738
train,2002,6,4.051193,4.066035,-0.0088580595,4.0571766,57.465984,58.325233,57.81086,0.0149523085,0.006001382
train,2003,6,4.1927257,4.203797,-0.008638178,4.1951585,66.202995,66.94002,66.36425,0.011132766,0.002435764
train,2004,6,4.389821,4.3904977,-0.009246141,4.3812513,80.62599,80.680565,79.937996,0.00067686685,0.008533178
train,2005,6,4.4078894,4.418107,-0.0067247218,4.411382,82.09601,82.93913,82.383255,0.01026998,0.0034989119
train,2006,6,4.6049104,4.6048183,-0.005507273,4.599311,99.974014,99.96482,99.41578,9.19581e-05,0.0055838027
train,2007,6,4.8206043,4.811958,-0.004482682,4.807475,124.04003,122.972145,122.42212,0.008609207,0.013043469
train,2008,6,4.829577,4.822717,-0.0024068914,4.82031,125.158005,124.302376,124.00355,0.00683639,0.009223998
train,2009,6,4.965268,4.958221,-0.0008101282,4.957411,143.34698,142.34035,142.22507,0.007022384,0.007826587
train,2010,6,5.123136,5.1202683,-0.0001791236,5.120089,167.86096,167.38028,167.35028,0.0028635745,0.0030422865
train,2011,6,5.2501454,5.2438407,0.0003858516,5.2442265,190.59398,189.3961,189.4692,0.0062849624,0.005901479
train,2012,6,5.2951674,5.2934604,0.0013677366,5.294828,199.37102,199.03094,199.30334,0.0017057275,0.00033943114
train,2013,6,5.334148,5.330032,0.0012047882,5.331237,207.29602,206.44455,206.69345,0.004107512,0.0029068072
train,2014,6,5.296476,5.302158,0.0014994405,5.3036575,199.63203,200.76958,201.07088,0.0056981975,0.007207474
train,2015,6,5.2472343,5.259225,-0.0014222595,5.2578025,190.03996,192.33234,192.05896,0.012062588,0.010624066
train,2016,6,5.277635,5.292313,-0.004390292,5.287923,195.90602,198.80273,197.93185,0.014786239,0.0103408415
train,2017,6,5.3022747,5.323829,-0.0064461045,5.3173833,200.79303,205.16801,203.84976,0.021788528,0.015223298
train,2018,6,5.3601694,5.3753014,-0.008218266,5.367083,212.76099,216.00496,214.23703,0.015247028,0.0069375676
train,2019,6,5.431602,5.44521,-0.005928412,5.4392815,228.51503,231.64592,230.27666,0.0137010235,0.007709021
train,2020,6,5.510036,5.524045,-0.0043752883,5.5196695,247.16003,250.64684,249.55257,0.014107464,0.009680094
train,1993,7,3.8218358,3.8602307,-0.021465722,3.838765,45.687996,47.4763,46.46804,0.039141648,0.017073294
train,1994,7,3.8481882,3.8886068,-0.0204738,3.868133,46.907997,48.84279,47.852966,0.04124652,0.020145161
train,1995,7,4.1868477,4.19886,-0.019923896,4.1789365,65.81499,66.61037,65.296364,0.012085084,0.007880019
train,1996,7,4.255258,4.2623653,-0.013588891,4.2487764,70.475,70.97767,70.019684,0.0071326043,0.006460655
train,1997,7,4.349232,4.3593063,-0.010489013,4.3488173,77.419,78.202866,77.38689,0.0101249935,0.00041478348
train,1998,7,4.412374,4.4209294,-0.010193355,4.410736,82.465004,83.17356,82.33005,0.008592216,0.0016365289
train,1999,7,4.430031,4.434923,-0.009928211,4.424995,83.934006,84.34564,83.51239,0.004904286,0.0050231796
train,2000,7,4.4876585,4.487324,-0.008617431,4.478707,88.91301,88.8833,88.12064,0.00033413403,0.0089117
train,2001,7,4.486285,4.4914746,-0.006196659,4.485278,88.79099,89.25296,88.70162,0.0052028643,0.0010065292
train,2002,7,4.5362167,4.5375795,-0.0047616335,4.532818,93.33701,93.464294,93.02031,0.0013636732,0.003393121
train,2003,7,4.764564,4.7537208,-0.0048866435,4.748834,117.27998,116.01514,115.449615,0.010784848,0.015606823
train,2004,7,4.8602,4.844108,-0.0026840605,4.841424,129.05,126.98997,126.649574,0.015963081,0.018600766
train,2005,7,4.999972,4.986051,-0.0015597958,4.9844913,148.40898,146.35735,146.12924,0.013824202,0.015361195
train,2006,7,5.150432,5.1269846,0.0013414156,5.128326,172.50603,168.50822,168.7344,0.023174858,0.02186371
train,2007,7,5.1989,5.175154,0.0036580488,5.178812,181.07298,176.82388,177.47186,0.023466228,0.01988767
train,2008,7,5.1356807,5.1156507,0.006756182,5.122407,169.97998,166.60915,167.73863,0.019830773,0.013185955
train,2009,7,5.237957,5.22188,0.008248923,5.230129,188.28505,185.28218,186.81686,0.015948525,0.007797674
train,2010,7,5.2597895,5.249144,0.009143203,5.2582874,192.44098,190.40321,192.15211,0.010589042,0.0015010531
train,2011,7,5.3349147,5.3215046,0.008792158,5.3302965,207.45506,204.69164,206.49919,0.013320609,0.004607608
train,2012,7,5.4193397,5.407211,0.009332992,5.416544,225.73,223.00871,225.09981,0.012055478,0.0027917777
train,2013,7,5.4936085,5.474523,0.008518935,5.4830422,243.13297,238.53668,240.57748,0.018904401,0.010510631
train,2014,7,5.4448824,5.433325,0.010967967,5.4442925,231.57004,228.90907,231.4335,0.011490973,0.00058960845
train,2015,7,5.4114275,5.4058185,0.010875546,5.416694,223.95105,222.69841,225.13364,0.005593364,0.005280559
train,2016,7,5.5125613,5.5004463,0.009358208,5.5098047,247.78497,244.80116,247.10289,0.012041935,0.002752722
train,2017,7,5.5476313,5.5340824,0.008951657,5.543034,256.62897,253.17537,255.45187,0.013457553,0.0045867525
train,2018,7,5.551237,5.5394692,0.010316222,5.5497856,257.556,254.54288,257.1824,0.011698903,0.0014505435
train,2019,7,5.5930595,5.5765343,0.012073482,5.588608,268.55603,264.15454,267.36316,0.016389463,0.004441796
train,2020,7,5.602923,5.5859914,0.012690828,5.5986824,271.21802,266.66452,270.0703,0.016789066,0.00423167
train,1993,8,1.185707,1.2539954,-0.03115331,1.2228421,3.2729998,3.5043163,3.396828,0.07067418,0.037833236
train,1994,8,1.2038728,1.2804544,-0.026865542,1.2535889,3.333,3.598274,3.502892,0.07959017,0.05097272
train,1995,8,1.5275769,1.582122,-0.025126018,1.556996,4.6070004,4.8652687,4.744547,0.056059983,0.029855987
train,1996,8,1.6152211,1.6683358,-0.019200508,1.6491352,5.029,5.3033347,5.202479,0.05455059,0.03449574
train,1997,8,1.7832232,1.7883025,-0.017887264,1.7704153,5.949,5.979294,5.873292,0.005092275,0.012726158
train,1998,8,2.1196234,2.2359755,-0.013112235,2.2228632,8.328,9.355603,9.233731,0.123391345,0.10875735
train,1999,8,1.8923587,1.9090173,-0.013583745,1.8954335,6.6349998,6.7464557,6.6554327,0.01679818,0.0030795704
train,2000,8,1.9619241,1.965087,-0.010751287,1.9543358,7.1130004,7.1355343,7.059229,0.003167987,0.007559608
train,2001,8,2.0199568,2.013476,-0.009836684,2.0036392,7.537999,7.489304,7.4159956,0.0064599486,0.016185138
train,2002,8,2.3220935,2.3156192,-0.007412656,2.3082066,10.196999,10.131195,10.056374,0.006453225,0.013790823
train,2003,8,2.537262,2.5317996,-0.0026026634,2.529197,12.645,12.576117,12.543429,0.0054475204,0.008032509
train,2004,8,2.4553921,2.4723535,0.0005315272,2.472885,11.651001,11.850303,11.856602,0.017105974,0.017646616
train,2005,8,2.8312702,2.795019,-0.0027933852,2.7922256,16.967,16.362938,16.317295,0.03560212,0.038292214
train,2006,8,2.9703119,2.9356537,0.008954059,2.9446077,19.498,18.83381,19.003206,0.03406444,0.025376601
train,2007,8,3.0661442,3.029761,0.0148549555,3.044616,21.459002,20.692287,21.001963,0.03572925,0.021298235
