split,year,province_idx,true_log_energy,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,true_energy,stirpat_energy_pred,hybrid_energy_pred,stirpat_abs_pct_err,hybrid_abs_pct_err
train,2002,26,7.8249073,7.701217,0.091532335,7.7927494,2502.154,2211.0376,2422.9702,0.11634634,0.031646267
train,2003,26,7.867147,7.809603,0.09271874,7.902322,2610.1082,2464.1526,2703.5522,0.055919357,0.035800852
train,2004,26,7.9777102,7.9518824,0.06470491,8.016587,2915.2478,2840.9177,3030.8162,0.025497003,0.03964272
train,2005,26,8.035944,8.098732,0.033398923,8.132131,3090.0544,3290.2935,3402.0403,0.06480113,0.10096451
train,2006,26,8.123471,8.20422,-0.01759986,8.18662,3372.708,3656.347,3592.5579,0.08409827,0.065184966
train,2007,26,8.222885,8.30838,-0.05175598,8.256624,3725.2346,4057.7346,3853.0652,0.08925612,0.03431477
train,2008,26,8.312053,8.487784,-0.07253677,8.415248,4072.6648,4855.097,4515.395,0.19211803,0.10870775
train,2009,26,8.406736,8.471599,-0.11315123,8.358447,4477.125,4777.146,4266.0645,0.067011975,0.04714198
train,2010,26,8.569447,8.6052,-0.08713362,8.518066,5268.214,5459.9766,5004.368,0.036399946,0.05008257
train,2011,26,8.65536,8.729233,-0.07122677,8.658006,5740.8364,6180.984,5756.044,0.076669574,0.0026490076
train,2012,26,8.751483,8.809538,-0.07058767,8.73895,6320.053,6697.823,6241.3374,0.059773233,0.01245493
train,2013,26,8.747141,8.858856,-0.07224286,8.786613,6292.671,7036.43,6546.0264,0.11819453,0.04026199
train,2014,26,8.781758,8.894252,-0.09183479,8.802417,6514.321,7289.949,6650.297,0.11906513,0.020873407
train,2015,26,8.801728,8.8918,-0.09962045,8.792179,6645.7197,7272.097,6582.5605,0.094252765,0.009503738
train,2016,26,8.797166,8.881063,-0.0972933,8.783771,6615.4683,7194.438,6527.443,0.087517574,0.013305996
train,2017,26,8.753896,8.879585,-0.084669754,8.794915,6335.3203,7183.811,6600.5957,0.1339302,0.041872453
train,2018,26,8.747994,8.881746,-0.093639664,8.788107,6298.0444,7199.352,6555.81,0.14310913,0.040927883
train,2019,26,8.796661,8.652468,-0.10728899,8.545178,6612.132,5724.2554,5141.9023,0.1342799,0.22235332
train,2020,26,8.78295,8.63557,-0.01877063,8.616799,6522.0913,5628.3384,5523.6787,0.13703471,0.15308167
train,1993,27,7.054386,7.194245,-0.15503706,7.039208,1157.9264,1331.7444,1140.4839,0.15011144,0.01506357
train,1994,27,7.1605525,7.2895412,-0.13700716,7.152534,1287.6222,1464.8984,1277.3386,0.13767722,0.00798648
train,1995,27,7.265649,7.3945117,-0.12494887,7.2695627,1430.3134,1627.0304,1435.9225,0.13753423,0.00392161
train,1996,27,7.3696747,7.487591,-0.112977274,7.3746133,1587.1173,1785.7448,1594.975,0.12514982,0.0049509043
train,1997,27,7.746562,7.7814927,-0.0987109,7.6827817,2313.6045,2395.8484,2170.6494,0.03554795,0.0617889
train,1998,27,7.7670984,7.785753,-0.06581279,7.71994,2361.609,2406.077,2252.825,0.018829543,0.046063486
train,1999,27,7.7531905,7.788751,-0.040033273,7.748718,2328.9912,2413.3018,2318.5977,0.036200456,0.0044626854
train,2000,27,7.789944,7.872302,-0.028584661,7.8437176,2416.1829,2623.5984,2549.6658,0.0858443,0.055245366
train,2001,27,7.206535,7.63219,-0.03987544,7.5923147,1348.2124,2063.5647,1982.8981,0.53059316,0.47076088
train,2002,27,7.871329,7.932802,-0.13053603,7.802266,2621.0464,2787.2263,2446.139,0.06340213,0.06673192
train,2003,27,8.006486,8.039123,-0.10341727,7.935705,3000.355,3099.892,2795.3293,0.03317511,0.06833379
train,2004,27,8.12461,8.178608,-0.07092494,8.107683,3376.5505,3563.89,3319.8777,0.055482466,0.016784245
train,2005,27,8.288186,8.2821455,-0.017625993,8.26452,3976.6143,3952.6658,3883.607,0.006022331,0.02338857
train,2006,27,8.38351,8.40826,0.006758133,8.415018,4374.3345,4483.953,4514.357,0.025059504,0.032010004
train,2007,27,8.436535,8.455115,0.0132632125,8.468378,4612.5444,4699.049,4761.786,0.01875416,0.032355614
train,2008,27,8.5169735,8.576843,0.024871012,8.601714,4998.902,5307.325,5440.9785,0.061698217,0.088434756
train,2009,27,8.579961,8.550267,0.014985556,8.565252,5323.8975,5168.1353,5246.1636,0.029257176,0.014600936
train,2010,27,8.65973,8.69923,0.041052505,8.740283,5765.9775,5998.2925,6249.664,0.040290643,0.0838863
train,2011,27,8.822386,8.843121,0.035989024,8.879109,6784.431,6926.5737,7180.393,0.02095129,0.05836332
train,2012,27,8.986934,8.916219,0.04608362,8.962302,7997.895,7451.859,7803.302,0.06827248,0.02433056
train,2013,27,9.12186,8.989621,0.07835587,9.067977,9153.206,8019.4185,8673.061,0.12386781,0.05245654
train,2014,27,9.209466,9.0258665,0.12831773,9.154184,9991.261,8315.417,9453.916,0.16773096,0.053781472
train,2015,27,9.209772,8.97788,0.17821527,9.156095,9994.319,7925.8076,9471.993,0.20696874,0.052262306
train,2016,27,9.309218,9.01981,0.2176371,9.237447,11039.316,8265.204,10274.771,0.25129384,0.069256544
train,2017,27,9.37893,9.115782,0.25656363,9.372345,11836.344,9097.744,11758.656,0.23137209,0.006563471
train,2018,27,9.397858,9.174145,0.26942053,9.443565,12062.511,9644.516,12626.654,0.20045538,0.046768337
train,2019,27,9.447568,9.168668,0.2627806,9.431448,12677.295,9591.838,12474.576,0.2433845,0.015990695
train,2020,27,9.455509,9.166883,0.27315497,9.440039,12778.37,9574.738,12582.203,0.2507074,0.015351487
train,1993,28,6.7953005,7.0297103,-0.15423657,6.8754735,893.6377,1129.7032,968.2337,0.26416248,0.083474554
train,1994,28,6.945498,7.167811,-0.13600019,7.0318108,1038.464,1297.0022,1132.0786,0.24896213,0.090147205
train,1995,28,7.090777,7.3018613,-0.1233897,7.1784716,1200.8403,1483.0577,1310.9031,0.2350166,0.09165477
train,1996,28,7.2311387,7.4393353,-0.11442714,7.3249083,1381.795,1701.6189,1517.6346,0.23145534,0.09830662
train,1997,28,7.6665654,7.645211,-0.10881244,7.536399,2135.7336,2090.61,1875.0656,0.021127885,0.122050844
train,1998,28,7.6184373,7.661109,-0.044438988,7.61667,2035.3788,2124.1116,2031.7854,0.04359522,0.001765462
train,1999,28,7.5385857,7.6224413,-0.014838103,7.607603,1879.1704,2043.5448,2013.4462,0.08747178,0.07145481
train,2000,28,7.6075735,7.649979,-0.0003862381,7.649593,2013.3866,2100.6016,2099.7905,0.043317545,0.042914726
train,2001,28,7.68766,7.70446,-0.006904686,7.6975555,2181.265,2218.2197,2202.9565,0.01694193,0.009944528
train,2002,28,7.828523,7.786604,0.0023656022,7.7889695,2511.218,2408.1255,2413.8289,0.0410528,0.038781643
train,2003,28,8.001393,7.8987894,0.031804603,7.930594,2985.1143,2694.019,2781.0784,0.097515605,0.06835111
train,2004,28,7.7292237,7.9012375,0.0667385,7.967976,2273.8364,2700.622,2887.0085,0.18769409,0.26966414
train,2005,28,8.440413,8.150653,0.010126127,8.160779,4630.4688,3465.6409,3500.9128,0.25155723,0.24393986
train,2006,28,8.473681,8.227964,0.09988115,8.327846,4787.1064,3744.2043,4137.4937,0.21785647,0.13570051
train,2007,28,8.5447645,8.322787,0.14138508,8.464172,5139.7744,4116.618,4741.8013,0.19906637,0.07743008
train,2008,28,8.603851,8.406646,0.20468162,8.611327,5452.6187,4476.7197,5493.5347,0.17897803,0.0075039202
train,2009,28,8.701088,8.457022,0.18313052,8.640152,6009.447,4708.0156,5654.1895,0.21656422,0.05911648
train,2010,28,8.762875,8.576496,0.18776709,8.764263,6392.4604,5305.483,6401.3433,0.17004056,0.0013895765
train,2011,28,8.832652,8.661642,0.17243083,8.834073,6854.442,5777.013,6864.188,0.15718694,0.0014218654
train,2012,28,8.919583,8.7601795,0.16042152,8.920601,7476.973,6375.2563,7484.585,0.14734797,0.0010180345
train,2013,28,8.901732,8.814249,0.13672575,8.950974,7344.687,6729.4526,7715.4067,0.08376591,0.050474543
train,2014,28,8.936875,8.853661,0.09922708,8.952888,7607.389,6999.9663,7730.1807,0.07984643,0.016141083
train,2015,28,8.89978,8.862417,0.07006805,8.932486,7330.3623,7061.5312,7574.0684,0.03667364,0.033246115
train,2016,28,8.931203,8.898208,0.031077024,8.929285,7564.359,7318.8438,7549.8657,0.032456834,0.0019159805
train,2017,28,8.9693985,8.955606,0.009104792,8.964711,7858.873,7751.2275,7822.122,0.0136973215,0.004676367
train,2018,28,9.043513,9.031949,-0.01660267,9.015347,8463.459,8366.149,8228.397,0.011497612,0.027773695
train,2019,28,9.093635,9.129082,-0.032239936,9.096842,8898.47,9219.552,8927.055,0.036082838,0.0032123458
train,2020,28,9.1525755,9.164527,-0.06048522,9.104042,9438.719,9552.201,8991.563,0.012023075,0.047374573
train,1993,29,7.517353,7.554063,-0.014424203,7.5396385,1839.6913,1908.4808,1881.1498,0.037391897,0.022535572
train,1994,29,7.6575823,7.7384233,-0.017445298,7.7209783,2116.6338,2294.8513,2255.1646,0.084198564,0.06544862
train,1995,29,7.793271,7.912232,-0.031793565,7.8804383,2424.2344,2730.4778,2645.0317,0.12632583,0.09107921
train,1996,29,7.9244194,8.021219,-0.052726083,7.968493,2763.9592,3044.8877,2888.501,0.101639874,0.045059185
train,1997,29,8.17105,8.149383,-0.060143754,8.089239,3537.0562,3461.2415,3259.2068,0.021434406,0.07855385
train,1998,29,8.203286,8.195509,-0.03234037,8.163169,3652.9348,3624.6353,3509.2896,0.007747075,0.039323248
train,1999,29,8.236654,8.237295,-0.012078783,8.225216,3776.8826,3779.304,3733.9275,0.0006411072,0.011373157
train,2000,29,8.317834,8.296426,-0.00033764914,8.296088,4096.2773,4009.5159,4008.1624,0.021180566,0.021510992
train,2001,29,8.403135,8.363774,0.0047190897,8.368493,4461.0312,4288.852,4309.1377,0.038596276,0.03404898
train,2002,29,8.523428,8.463192,0.016337086,8.479529,5031.2715,4737.155,4815.183,0.05845773,0.042949058
train,2003,29,8.613821,8.601871,0.029433701,8.631304,5507.252,5441.829,5604.381,0.0118794,0.017636547
train,2004,29,8.808043,8.752332,0.017482508,8.7698145,6687.8154,6325.4194,6436.9785,0.0541875,0.037506554
train,2005,29,8.990107,8.860461,0.019343074,8.879805,8023.312,7047.733,7185.387,0.121593066,0.10443627
train,2006,29,9.085354,8.969936,0.043414354,9.0133505,8825.089,7863.1016,8211.989,0.109005965,0.06947234
train,2007,29,9.179299,9.082193,0.06004005,9.142234,9694.358,8797.241,9341.609,0.09254013,0.03638704
train,2008,29,9.230524,9.16384,0.06156694,9.225408,10203.887,9545.6455,10151.8125,0.06450887,0.005103371
train,2009,29,9.251518,9.1779995,0.043738656,9.221738,10420.374,9681.766,10114.627,0.07088118,0.029341277
train,2010,29,9.319782,9.298606,0.03704314,9.3356495,11156.552,10922.781,11334.987,0.020953652,0.01599379
train,2011,29,9.391698,9.393358,0.01195146,9.40531,11988.437,12008.358,12152.736,0.0016617576,0.013704857
train,2012,29,9.422543,9.423063,-0.009515749,9.4135475,12363.979,12370.419,12253.263,0.0005209027,0.008954708
train,2013,29,9.445307,9.467236,-0.025999175,9.4412365,12648.662,12929.097,12597.283,0.022171086,0.004062003
train,2014,29,9.471686,9.490785,-0.040303245,9.450481,12986.77,13237.178,12714.285,0.019281793,0.02098169
train,2015,29,9.52364,9.515424,-0.046424225,9.469,13679.309,13567.382,12951.927,0.008182194,0.053173874
train,2016,29,9.529365,9.563051,-0.041357167,9.521694,13757.846,14229.196,13652.722,0.034260493,0.0076410235
train,2017,29,9.548457,9.598161,-0.052235514,9.545925,14023.042,14737.651,13987.581,0.050959654,0.0025287622
train,2018,29,9.565379,9.638182,-0.065917216,9.572265,14262.359,15339.428,14360.902,0.07551824,0.0069093034
train,2019,29,9.588566,9.718845,-0.089511566,9.6293335,14596.92,16628.035,15204.3,0.13914683,0.04161014
train,2020,29,9.714518,9.730338,-0.12439821,9.60594,16556.229,16820.238,14852.742,0.01594625,0.10289097
