province,year,CO2,GDP,Population,Energy,CoalShare,Industry,Urbanization,HighwayMileage,PrivateCars,A,B,C,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_PrivateCars,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual
Guizhou,2015,223.951,10502.56,3708.0,7053.8837132,61.43218476781736,39.49351,42.96,2810.115,292.6147,2.832405609492988,0.6716346979403117,0.0317486095753064,MEIC_1990_2023,2.832405609492988,0.02132346780213586,5.411427277925768,9.259374315952712,8.218247926685745,8.861333625431875,5.678856726558526,1.0411263892669667,-3.8479470380269434,7,5.405818402519949,0.005608875405819447
Guizhou,2016,247.785,11776.73,3758.0,7219.929332999998,58.79415093023045,39.65048,45.56,3269.5,348.7029,3.1337759446514104,0.6130674077608979,0.0343195879864715,MEIC_1990_2023,3.1337759446514104,0.02104022084228814,5.512561434675214,9.373880829536457,8.231642179973411,8.884600444165843,5.854220270251554,1.1422386495630463,-3.861319394861243,7,5.500446292982558,0.012115141692655484
Guizhou,2017,256.629,13540.8256,3803.0,7355.093562540002,55.84969990363273,40.08721,47.76,3284.548,414.0075,3.560564186168814,0.5431791073758457,0.0348913304525491,MEIC_1990_2023,3.560564186168814,0.0189522417303713,5.547631462163555,9.51346451949659,8.24354550792826,8.903148353898203,6.0258840896032515,1.2699190115683305,-3.9658330573330347,7,5.534082217777653,0.013549244385901993
Guizhou,2018,257.556,14806.45,3822.0,7178.510765000001,47.50510323989185,38.87,49.54,3564.702,478.9814,3.874005756148613,0.4848232199480632,0.0358787509598447,MEIC_1990_2023,3.8740057561486134,0.017394851568066617,5.551237172187528,9.602818175625067,8.248529124800218,8.878847226183536,6.171661765759273,1.3542890508248497,-4.051581003437541,7,5.539469417670399,0.011767754517128637
Guizhou,2019,268.556,16769.34,3848.0,7351.7248668,45.93566950867057,36.1,51.48,3753.189,532.1457,4.357936590436591,0.4384027556719584,0.0365296586672856,MEIC_1990_2023,4.357936590436591,0.016014703023494066,5.59305945831004,9.727307498049942,8.255308811785596,8.902690240429937,6.2769173240259555,1.4719986862643457,-4.134248039739903,7,5.5765341527324095,0.016525305577630434
Guizhou,2020,271.218,17826.56,3858.0,7395.287563400001,44.30606734234407,34.8,53.15,3873.0,578.26,4.620673924313116,0.4148465864081461,0.0366744359397576,MEIC_1990_2023,4.620673924313116,0.015214264558052703,5.602922925545154,9.788444758984618,8.257904193465674,8.908598260582226,6.360023594520166,1.5305405655189435,-4.185521833439464,7,5.5859912395833415,0.01693168596181227
Guizhou,2021,273.553,19586.4,3852.0,7717.259004109672,37.35516881735379,35.66095,54.33,3873.116,621.4948,5.084735202492213,0.3940110997482779,0.0354469118963513,MEIC_1990_2023,5.084735202492213,0.013966476738961727,5.611495387366167,9.882590726823143,8.256347772918016,8.951214528692061,6.432127544061379,1.6262429539051269,-4.271095339456975,7,5.598546776730464,0.012948610635703517
Guizhou,2022,273.589,20164.6,3856.0,7456.250338599999,33.925709694921004,35.3,54.81,4029.976,659.7557,5.229408713692946,0.3697693154637334,0.0366925716782424,MEIC_1990_2023,5.229408713692946,0.013567787112067685,5.6116269802618035,9.911683870760614,8.257385655730436,8.916807931257793,6.491869614982338,1.6542982150301777,-4.30005689049881,7,5.598306925620609,0.0133200546411949
Guizhou,2023,279.191,20913.3,3865.0,7878.2796714930755,34.608736066151394,33.56017899066371,58.77996078345177,4270.0,692.8541,5.410944372574385,0.3767114549828614,0.0354380666391205,MEIC_1990_2023,5.410944372574385,0.013349925645402685,5.6318961354116395,9.948140599195787,8.259716961021523,8.97186484321719,6.540819443113994,1.688423638174264,-4.316244463784146,7,5.617635847850552,0.014260287561087104
Hainan,1990,2.098,102.42105,663.0,148.80693515996842,13.525210552972558,10.735562423377578,32.74914654042986,200.0,3.2121,0.154481221719457,1.4528940599609983,0.0140988052589392,MEIC_1990_2023,0.154481221719457,0.020484070413259774,0.7409845099741054,4.6290922578857785,6.4967749901858625,5.002649728570759,1.166924928850197,-1.8676827323000837,-3.8881077479116732,8,0.8321085780815185,-0.09112406810741314
Hainan,1991,2.354,120.52344,674.0,169.902116419684,13.580954103017518,11.864047555657256,33.45502599286225,200.0,3.66,0.1788181602373887,1.409701850691318,0.0138550363562585,MEIC_1990_2023,0.17881816023738872,0.019531470392813218,0.856116008838085,4.791844256835176,6.513230110912307,5.135222485455415,1.297463147413275,-1.7213858540771314,-3.9357282479970905,8,0.9441132458881498,-0.08799723705006479
Hainan,1992,2.896,184.91545,686.0,193.35531224767104,13.619038380350451,13.02520341434364,34.17753222091626,200.0,4.9201,0.2695560495626822,1.0456417365215889,0.0149776076298875,MEIC_1990_2023,0.2695560495626822,0.015661211651054576,1.06333047452347,5.219898693582615,6.530877627725885,5.264529492450492,1.5933288555009146,-1.3109789341432705,-4.156568219059145,8,1.1358490112093627,-0.0725185366858927
Hainan,1993,3.273,260.40829,701.0,219.32853149903025,13.639337388145142,14.207834973436688,34.91669199528656,200.0,6.6659,0.3714811554921541,0.8422486530633498,0.0149228191044286,MEIC_1990_2023,0.3714811554921541,0.012568724290613021,1.1857069955190436,5.5622507454651515,6.55250788703459,5.390570749555991,1.8970049782728742,-0.9902571415694381,-4.376543749946109,8,1.253995421863703,-0.06828842634465948
Hainan,1994,3.333,330.95,711.0,247.97954347402757,13.641783978410434,15.399909102216531,35.67250188613468,200.0,8.6335,0.4654711673699015,0.749296097519346,0.0134406247922989,MEIC_1990_2023,0.4654711673699015,0.010071007705091405,1.2038727993256026,5.801967306564932,6.566672429803241,5.513346256771001,2.155649984870348,-0.7647051232383092,-4.598094507239329,8,1.280454425290514,-0.07658162596491125
Hainan,1995,4.607,363.25075,724.0,279.4591181497482,13.62637005836844,16.588852409577374,36.44492620996935,200.0,9.52,0.5017275552486188,0.7693283995965547,0.016485416652361,MEIC_1990_2023,0.5017275552486188,0.01268269920984334,1.52757688595378,5.895093367141998,6.584791392385716,5.632856014096433,2.253394848803274,-0.6896980252437185,-4.367516481188218,8,1.5821220204596291,-0.05454513450584919
Hainan,1996,5.029,389.53,734.0,313.90802265936054,13.593146615291335,20.9,37.23389498664093,200.0,9.87,0.5306948228882833,0.8058635346683454,0.0160206163493223,MEIC_1990_2023,0.5306948228882833,0.012910430518830385,1.6152211571898276,5.964940884167625,6.598509028614515,5.749100021531376,2.28949985344539,-0.6335681444468912,-4.3497197269777965,8,1.6683358219021944,-0.05311466471236681
Hainan,1997,5.949,409.86,743.0,231.375047,19.173960448725484,20.2,38.03930192323973,200.0,9.51,0.551628532974428,0.5645221465866392,0.025711502070489,MEIC_1990_2023,0.551628532974428,0.014514712340799296,1.7832231382057686,6.015815637971813,6.610696044717759,5.444039974027082,2.252343876557299,-0.5948804067459461,-4.232592499766044,8,1.7883025004446211,-0.005079362238852525
Hainan,1998,8.328,438.92,753.0,1443.6635948000005,4.843904719346185,20.6,38.86100244316551,200.0,9.06,0.5828950863213812,3.289126936115921,0.0057686569294931,MEIC_1990_2023,0.5828950863213812,0.018973844892007652,2.119623331312668,6.084317164122599,6.6240652277998935,7.27493932472158,2.203869120054888,-0.5397480636772951,-3.964693832809931,8,2.2359755152962153,-0.11635218398354752
Hainan,1999,6.635,471.23,762.0,337.777696,13.635486459117775,20.1494,39.69881178012022,200.0,9.59,0.6184120734908136,0.7168000679073913,0.0196430968609602,MEIC_1990_2023,0.6184120734908136,0.014080173163847801,1.8923586677841708,6.155346297543303,6.635946555686647,5.8223879749587555,2.2607208888953467,-0.480600258143344,-4.262987629759132,8,1.9090173397503305,-0.016658671966159666
Hainan,2000,7.113,518.48,788.05,363.0103050000001,14.79590338351414,19.75968,40.55250315814541,200.0,9.01,0.6579277964596155,0.7001433131461196,0.0195944850656512,MEIC_1990_2023,0.6579277964596155,0.013718947693257214,1.9619240957513782,6.250901454119461,6.66956153962155,5.894431222291659,2.1983350716202463,-0.41866008550208944,-4.288977358368083,8,1.9650870193506456,-0.0031629235992673976
