scenario,province,province_id,year,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,energy_pred,co2_pred,Population,pGDP,GDP,Energy,EnergyIntensity,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,CarbonIntensity,log_Population,log_pGDP,log_GDP,log_Energy,log_CarbonIntensity,energy_pred_raw
baseline,Beijing,1,2025,8.583003819423846,-0.00025996938347816467,8.889839732154138,7257.855889348893,7014.9086382481555,2188.1865464999996,22.070526875571822,48294.42998329293,5227.253575134381,0.10998054410630925,0.11628051217237217,37.72834159784871,12.427206392186724,49.72817149779219,12.768855157578024,89.05079241758904,0.002016352351859088,7.690828418819786,3.0942430929139957,10.785071511733781,8.561641290093023,-6.206465166336978,5213.56845810961
baseline,Beijing,1,2026,8.623712609653865,-0.0006654076278209686,8.928425991275125,7543.382676819113,7264.528288707905,2188.1865464999996,23.06370058497255,50467.679332541105,5432.538333350214,0.10980457523573915,0.0,37.62834159784871,12.527206392186724,49.84445200996457,11.568855157578025,89.70079241758904,0.00201231964715537,7.690828418819786,3.13825997833077,10.829088397150556,8.600161768405775,-6.208467169007651,5418.672207177526
baseline,Beijing,1,2027,8.664277147366093,-0.0012001506984233856,8.967065593812508,7840.560426899106,7547.584117190771,2188.1865464999996,24.101567111296315,52738.724902505455,5646.256439878982,0.10962888791536196,0.0,37.52834159784871,12.627206392186723,49.84445200996457,10.368855157578025,90.35079241758905,0.0020082950078610592,7.690828418819786,3.182276863747544,10.87310528256733,8.638748027526761,-6.210469171678324,5632.145244930005
baseline,Beijing,1,2028,8.705232979009807,-0.0018501244485378265,9.000674356505167,8108.550137813923,7802.316501866632,2188.1865464999996,25.186137631304646,55111.9675231182,5834.902473747486,0.10945348169469737,0.0,37.42834159784871,12.727206392186723,49.84445200996457,9.568855157578025,91.00079241758905,0.0020042784178453373,7.690828418819786,3.2262937491643187,10.917122167984104,8.671612830570263,-6.212471174348997,5824.651506451925
baseline,Beijing,1,2029,8.729155283994462,-0.0026868171989917755,9.028772774062848,8339.618693158849,8021.32249994602,2188.1865464999996,26.319513824713354,57592.00606165851,5999.3910516454835,0.10735197484615919,0.0,37.328341597848706,12.827206392186723,49.84445200996457,8.768855157578024,91.65079241758906,0.0019561757358170493,7.690828418819786,3.270310634581093,10.961139053400878,8.699413251667172,-6.236763866918042,5990.6360272489255
baseline,Beijing,1,2030,8.752966217841646,-0.0034168995916843414,9.05668578256717,8575.681829926692,8244.945599800141,2188.1865464999996,27.503891946825455,60183.64633443314,6170.355108066394,0.10529081692911293,0.0,37.228341597848704,12.927206392186722,49.84445200996457,7.968855157578024,92.30079241758907,0.00190922751815744,7.690828418819786,3.314327519997867,11.005155938817653,8.727511669224853,-6.261056559487086,6160.208328316707
baseline,Beijing,1,2031,8.76836779742921,-0.0039830319583415985,9.068398033586076,8676.712863667284,8331.581371731816,2187.09245322675,28.604047624698474,62559.69669171658,6234.130828256507,0.1029323026299008,0.0,37.1283415978487,12.977206392186723,49.894452009964574,7.168855157578024,92.80079241758907,0.0018557691476490316,7.690328293778103,3.3535482331511486,11.043876526929251,8.737794446352904,-6.289456034008785,6232.7824078838075
baseline,Beijing,1,2032,8.783601993727093,-0.004458848387002945,9.081049940984517,8787.187213323314,8427.028913590413,2185.9989070001366,29.748209529686413,65029.553517105545,6307.575796778413,0.10062661905099103,0.0,37.0283415978487,13.027206392186724,49.94445200996458,6.368855157578024,93.30079241758907,0.0018038076115148587,7.689828168736422,3.3927689463044297,11.082597115040851,8.749506697371812,-6.317855508530482,6312.139947297354
baseline,Beijing,1,2033,8.798623687504527,-0.004921797662973404,9.09429106885759,8904.313211741994,8528.580078284527,2184.9059075466366,30.93813791087387,67596.92028996088,6387.885626664923,0.09837258278424883,0.0,36.9283415978487,13.077206392186724,49.994452009964576,5.5688551575780245,93.80079241758907,0.0017533009983924425,7.689328043694739,3.431989659457711,11.12131770315245,8.762158604770253,-6.34625498305218,6396.2755956609935
baseline,Beijing,1,2034,8.813366671825385,-0.005385648459196091,9.107853271151967,9025.897923422279,8634.112973044696,2183.8134545928633,32.17566342730883,70265.64670300853,6473.030902808926,0.09616903692988166,0.0,36.8283415978487,13.127206392186725,50.04445200996457,4.768855157578025,94.30079241758907,0.001704208570437454,7.688827918653057,3.4712103726109924,11.16003829126405,8.775399732643326,-6.374654457573878,6483.614091694641
baseline,Beijing,1,2035,8.827728041018737,-0.005860757082700729,9.12151575784219,9150.060386288755,8741.814373092646,2182.721547865567,33.46268996440118,73039.73443484333,6561.417460794976,0.0940148505026523,0.0,36.7283415978487,13.177206392186726,50.09445200996458,3.968855157578025,94.80079241758907,0.0016564907304652053,7.688327793611375,3.5104310857642735,11.198758879375648,8.788961934937703,-6.403053932095577,6572.8042754005255
baseline,Chongqing,2,2024,8.915890757491562,-0.013464603573083878,9.208506831281644,9981.681392143171,15184.937687258112,3192.5955,9.919489188342213,31668.916545000004,7188.727919600199,0.22848731094356914,24.49264471135521,22.51815775925792,25.611691780080665,27.37750574930621,35.38256537371796,73.78166211987535,0.005557466048338409,8.068589501319895,2.2945014268603017,10.363090928180196,8.8802695115018,-5.192613021305464,7170.186355084245
baseline,Chongqing,2,2025,8.962586278123958,-0.013164091855287552,9.24737878330623,10377.328807727994,15716.98897955853,3194.1917977499998,10.415463647759324,33268.988553436124,7471.334181997784,0.22812173124605942,24.292644711355212,22.368157759257922,25.711691780080667,27.627505749306195,34.18256537371796,74.53166211987535,0.005546351116241732,8.069089376361546,2.343291591029734,10.412380967391279,8.918828867533282,-5.194615023976136,7454.393553170493
baseline,Chongqing,2,2026,9.004124970834255,-0.013109330087900162,9.286352115420545,10789.752449686412,16279.908046377739,3194.1917977499998,10.884159511908493,34766.09303834075,7767.478082403653,0.2277567364760657,24.092644711355213,22.26815775925792,25.81169178008067,27.827505749306198,32.982565373717954,75.18166211987536,0.005535258414009248,8.069089376361546,2.387308476446508,10.456397852808053,8.957700819557866,-5.19661702664681,7750.6516938492805
baseline,Chongqing,2,2027,9.045646594646996,-0.01322275772690773,9.325416375310118,11219.587069337833,16864.279610865433,3194.1917977499998,11.373946689944374,36330.56722506608,8076.179064990951,0.22739232569770398,23.892644711355214,22.16815775925792,25.91169178008067,28.0275057493062,31.782565373717954,75.83166211987536,0.005524187897181229,8.069089376361546,2.431325361863282,10.500414738224828,8.996674151672181,-5.1986190293174825,8059.416740907722
baseline,Chongqing,2,2028,9.087323606167798,-0.01352318748831749,9.359476973114116,11608.315492896778,17382.181838021,3194.1917977499998,11.88577429099187,37965.44275019405,8349.5557435804,0.22702849797658764,23.692644711355214,22.068157759257918,26.01169178008067,28.227505749306204,30.982565373717954,76.48166211987537,0.005513139521386867,8.069089376361546,2.4753422472800564,10.544431623641602,9.02996361206787,-5.200621031988156,8338.653788148047
baseline,Chongqing,2,2029,9.112052185629226,-0.013885308057069778,9.388056045909716,11944.856495421458,17436.51075401065,3194.1917977499998,12.420634134086503,39673.88767395278,8588.81340179249,0.22266955081543716,22.292644711355216,21.968157759257917,26.111691780080672,29.627505749306195,30.182565373717953,77.13166211987537,0.005380824172873582,8.069089376361546,2.5193591326968305,10.588448509058376,9.058215868276122,-5.224913724557201,8580.40280912243
baseline,Chongqing,2,2030,9.136771981824069,-0.014228496700525284,9.41647782746181,12289.221144722538,17476.630953894866,3194.1917977499998,12.979562670120394,41459.212619280646,8837.814893396104,0.21839429543978076,20.892644711355217,21.868157759257915,26.211691780080674,31.0275057493062,29.382565373717952,77.78166211987538,0.005251684392724616,8.069089376361546,2.5633760181136047,10.632465394475151,9.086794941071721,-5.249206417126245,8827.771825682657
baseline,Chongqing,2,2031,9.153210788535635,-0.014530129730701447,9.432681915655774,12489.978923594308,17281.891018184666,3192.594701851125,13.49874517692521,43096.022333489855,8933.70508759085,0.21350226322192967,19.49264471135522,21.768157759257914,26.261691780080675,32.477505749306204,28.58256537371795,78.28166211987538,0.005104637229728327,8.068589251319864,2.6025967312668863,10.67118598258675,9.097586491247545,-5.277605891647943,8971.983069278995
baseline,Chongqing,2,2032,9.169639466548329,-0.01478353887796402,9.448877033880803,12693.902434473579,17075.971385351702,3190.9984045001997,14.03869498400222,44797.45329521604,9079.646866110343,0.20871981252575844,18.09264471135522,21.668157759257912,26.311691780080675,33.92750574930619,27.78256537371795,78.78166211987538,0.004961707387295934,8.068089126278181,2.6418174444201674,10.70990657069835,9.11379057944151,-5.306005366169641,9118.468367471174
baseline,Chongqing,2,2033,9.186057398663802,-0.015053104609251022,9.465057601050425,12900.96767433105,16858.47552199731,3189.40290529795,14.60024278336231,46566.056751311175,9227.889987880828,0.20404448872518147,16.69264471135522,21.56815775925791,26.361691780080676,35.377505749306195,26.98256537371795,79.28166211987538,0.004822779580451648,8.067589001236499,2.681038157573449,10.748627158809947,9.129985697666537,-5.334404840691339,9267.21047805456
baseline,Chongqing,2,2034,9.202463912434435,-0.015341464430093765,9.481218743443149,13111.155916201547,16629.01727807648,3187.8082038453013,15.184252494696803,48404.48467185295,9378.417003791214,0.1994738921777374,15.292644711355221,21.46815775925791,26.411691780080677,36.8275057493062,26.18256537371795,79.78166211987538,0.0046877417521990015,8.067088876194816,2.7202588707267306,10.787347746921547,9.146166264836161,-5.362804315213037,9418.195948803532
baseline,Chongqing,2,2035,9.218858273290852,-0.015648607164621353,9.497356879571322,13324.462087766906,16387.230177063047,3186.214299743379,15.791622594484677,50315.493726697714,9531.214300189175,0.1950056769929561,13.89264471135522,21.368157759257908,26.461691780080677,38.277505749306194,25.38256537371795,80.28166211987538,0.0045564849831374295,8.066588751153134,2.7594795838800117,10.826068335033145,9.162327407228885,-5.391203789734735,9571.421136096833
baseline,Fujian,3,2024,9.299744804999102,-0.005123056471347809,9.624039594300097,15124.021616586413,19494.476445416807,4185.0914999999995,13.644000717188622,57101.3914275,10901.827442656642,0.1921745434137835,21.052658372573934,32.47288929143276,4.507488117799236,41.96696421819407,44.02705769316488,72.07521105592204,0.005140677434132216,8.33928384648385,2.613299917120794,10.952583763604643,9.296685709454257,-5.270570411675685,10864.106874279167
baseline,Fujian,3,2025,9.346530143385442,-0.005499085411429405,9.662031687345104,15709.669403737851,20143.63536595895,4187.184045749999,14.326200753048052,59986.43922937443,11320.399362998893,0.19186706414432145,20.852658372573934,32.32288929143276,4.607488117799235,42.21696421819407,42.827057693164875,72.82521105592204,0.005130396079263952,8.3397837215255,2.662090081290226,11.001873802815727,9.334361630551733,-5.2725724143463575,11284.797898901914
baseline,Fujian,3,2026,9.38816495385067,-0.00571729801595211,9.700148484708999,16320.030293063612,20832.916615176302,4187.184045749999,14.970879786935214,62685.828994696276,11758.759410655795,0.19156007684169052,20.652658372573935,32.22288929143276,4.707488117799235,42.416964218194074,41.62705769316487,73.47521105592205,0.005120135287105424,8.3397837215255,2.7061069667070003,11.0458906882325,9.37235372359674,-5.274574417017031,11723.24119802038
baseline,Fujian,3,2027,9.429789323999366,-0.0059510208666324615,9.738384885587582,16956.13315794172,21547.928351202092,4187.184045749999,15.644569377347297,65506.691299457605,12215.617328337235,0.1912535807187438,20.452658372573936,32.122889291432756,4.807488117799235,42.61696421819407,40.42705769316487,74.12521105592205,0.005109895016531214,8.3397837215255,2.7501238521237745,11.089907573649276,9.410470520960635,-5.276576419687704,12180.17584690319
