province,year,CO2,GDP,Population,Energy,CoalShare,Industry,Urbanization,HighwayMileage,PrivateCars,A,B,C,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_PrivateCars,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual,scenario,stirpat_co2_pred,pred_residual,pred_log_co2,pred_co2
Shanghai,2029,,62142.96518619756,2489.48762175,9822.696468762964,9.973812493943237,17.654904332320157,93.36878676885,490.9,677.8947031407068,,,,,24.962150702526408,0.0032610589009017207,,11.037192899642463,7.819832193886707,9.192450953142782,6.518991970777107,3.2173607057557563,-5.725703320117369,23,5.29260759386805,,extensive,198.86129941834955,0.005149743985384703,5.297757337853435,199.88802561843957
Shanghai,2030,,64939.398619576445,2489.48762175,10028.973094606985,9.273812493943238,17.054904332320156,94.01878676885,490.9,701.6210177506315,,,,,26.085447484140094,0.003195837722883686,,11.081209785059237,7.819832193886707,9.21323349232531,6.553393397494439,3.2613775911725305,-5.745906027434889,23,5.315218364152957,,extensive,203.40892549735682,0.005142591428011656,5.320360955580969,204.4576688119144
Shanghai,2031,,67503.20607707732,2488.2428779391253,10159.349744836874,8.773812493943238,16.754904332320155,94.51878676885,490.9,715.6534381056441,,,,,27.128865383505698,0.003147900157040431,,11.119930373170837,7.819332068845025,9.226149717591856,6.573196024790619,3.3005983043258116,-5.7610196652449375,23,5.336706119677324,,extensive,207.82702427942868,0.0051223817281425,5.341828501405466,208.8943248579805
Shanghai,2032,,70168.23265300035,2486.9987565001557,10291.421291519753,8.273812493943238,16.454904332320154,95.01878676885,490.9,729.9665068677571,,,,,28.214019998845927,0.0031006816546848242,,11.158650961282435,7.8188319438033425,9.239065942858403,6.5929986520867985,3.339819017479093,-5.776133303054985,23,5.358193875201692,,extensive,212.3410854033719,0.005169786047190428,5.363363661248883,213.44168586711334
Shanghai,2033,,72938.47447814081,2485.7552571219057,10425.209768309509,7.773812493943238,16.154904332320154,95.51878676885,490.9,744.5658370051123,,,,,29.342580798799766,0.003054171429864552,,11.197371549394035,7.81833181876166,9.251982168124949,6.612801279382978,3.3790397306323743,-5.791246940865033,23,5.379681630726062,,extensive,216.9531931981048,0.0052176895551383495,5.3848993202812006,218.08814594891
Shanghai,2034,,75818.08545053781,2484.5123794933447,10560.737495297531,7.273812493943238,15.854904332320153,96.01878676885,490.9,759.4571537452146,,,,,30.51628403075176,0.0030083588584165835,,11.236092137505633,7.817831693719977,9.264898393391496,6.632603906679159,3.418260443785656,-5.806360578675082,23,5.401169386250427,,extensive,221.66547726475224,0.00525043485686183,5.4064198211072885,222.83237810089014
Shanghai,2035,,78811.38346412506,2483.270123303598,10698.027082736398,6.773812493943238,15.554904332320152,96.51878676885,490.9,774.6462968201189,,,,,31.73693539198183,0.0029632334755403346,,11.274812725617233,7.817331568678296,9.277814618658041,6.652406533975339,3.457481156938937,-5.82147421648513,23,5.422657141774795,,extensive,226.48011345997458,0.005278717260807753,5.427935859035602,227.67879892151166
Shanxi,2024,,26996.601555,3467.7329999999997,14466.521657162555,49.72184637082728,39.80751356107441,66.70574171348412,6381.068737562511,972.2395200000001,,,,,7.785086555106752,0.022381459596391935,,10.203466268731049,8.151256345317202,9.579592407671708,6.879602193857165,2.052209923413847,-3.7995223594407417,24,6.3848208153412775,,extensive,592.7785062675217,-0.009155770763754845,6.375665044577523,587.3759322556394
Shanxi,2025,,28360.604848566374,3469.4668664999995,14871.584263563107,48.52184637082728,38.80751356107441,67.45574171348412,6414.006621221054,1020.8514960000001,,,,,8.17434088286209,0.021821923106482136,,10.252756307942132,8.151756220358854,9.607207574704681,6.928392358026597,2.1010000875832793,-3.8248401674250316,24,6.408545812438647,,extensive,607.0103320650761,-0.009799012914299965,6.398746799524347,601.0912777892478
Shanxi,2026,,29636.83206675186,3469.4668664999995,15183.887533097932,47.821846370827274,38.20751356107441,68.10574171348412,6447.114524076149,1056.5812983600001,,,,,8.542186222590884,0.02138548464435249,,10.296773193358908,8.151756220358854,9.62799011388721,6.96279378474393,2.1450169730000535,-3.845042874742551,24,6.4311565827235535,,extensive,620.8916454448035,-0.00878858007490635,6.422368002648647,615.4587979774659
