province,year,CO2,GDP,Population,Energy,CoalTCE,OilTCE,GasTCE,NonFossilTCE,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,A,B,C,EnergyIntensity,CO2_source
Jiangsu,2001,204.837,9456.84,7359.0,5602.5180108,2067.8436030000007,1878.8894130000003,2.926,1652.8589948,36.90918260349737,33.53651714065098,0.05222651661912619,29.502073739232536,51.6,40.078569430500345,1.285071341214839,0.5924302421104725,0.03656159598329443,0.5924302421104725,MEIC_1990_2023
Jiangsu,2002,221.543,10606.85,7406.0,6483.7233926,2471.3234679999996,2063.169411,13.3,1935.9305136,38.11580658762478,31.82074999304775,0.20512904691738623,29.858314372410078,52.2,42.45107385583342,1.432196867404807,0.6112769948288135,0.03416910108362293,0.6112769948288135,MEIC_1990_2023
Jiangsu,2003,254.455,12442.87,7458.0,7188.773451600001,2719.533621000001,2301.119611,8.113000000000001,2160.0072196,37.830286895391254,32.00990581345753,0.11285652628536089,30.046950764865855,54.46756,44.79301912735014,1.668392330383481,0.5777423899470139,0.0353961634363879,0.5777423899470139,MEIC_1990_2023
Jiangsu,2004,312.673,15003.6,7523.0,9146.357686599998,3897.1553470000003,2666.283356,34.979000000000006,2547.9399836000002,42.60882288377572,29.151312985564477,0.38243638832588506,27.857427742333936,56.58647,47.09193647663147,1.9943639505516417,0.6096108724972672,0.03418552069728106,0.6096108724972672,MEIC_1990_2023
Jiangsu,2005,392.498,18598.69,7588.0,11371.5024846,5098.725834999999,3066.9386099999997,136.724,3069.1140396,44.83774982158262,26.970390360934626,1.202338918583188,26.989520898899567,56.6,50.5,2.451066157090142,0.6114141632878445,0.0345159314287224,0.6114141632878445,MEIC_1990_2023
Jiangsu,2006,428.424,21742.05,7656.0,12520.505474000003,5501.543524000002,3168.679860000001,202.29300000000003,3647.98909,43.94026691194273,25.307922803756284,1.615693555025237,29.13611672927574,56.6,51.9,2.8398706896551724,0.5758659130118827,0.03421778784328335,0.5758659130118827,MEIC_1990_2023
Jiangsu,2007,454.502,26018.48,7723.0,13883.1185872,6094.332619000002,3305.653697,293.13200000000006,4190.000271200001,43.89743255970508,23.81059901085738,2.1114276173529394,30.18054081208461,55.6,53.2,3.3689602486080537,0.5335868423981724,0.032737745280015336,0.5335868423981724,MEIC_1990_2023
Jiangsu,2008,478.584,30981.98,7762.0,15029.9552968,6627.5339189999995,3355.0026769999995,451.93399999999997,4595.4847008000015,44.09549987424816,22.322106824325065,3.006888517467649,30.57550478395912,55.0,54.3,3.9914944601906726,0.48511926277145623,0.031842010874236895,0.48511926277145623,MEIC_1990_2023
Jiangsu,2009,494.863,34457.3,7810.0,16134.459642400001,6867.71884,3696.2886640000006,492.1000000000001,5078.3521384,42.565533598362435,22.909280793553602,3.0499936837475654,31.475191924336393,53.9,55.6,4.411946222791293,0.46824503493889535,0.030671185212769177,0.46824503493889535,MEIC_1990_2023
Jiangsu,2010,542.182,41425.48,7869.0,17758.0855375,7443.587693900002,3609.817474,578.151,6126.5293696,41.91661132716853,20.3277400955024,3.2557056827950874,34.499942894533994,52.5,60.58,5.2643893760325335,0.42867543206499953,0.03053155695500321,0.42867543206499953,MEIC_1990_2023
Jiangsu,2011,614.784,49110.27,8023.0,18914.106406199997,7902.283289,3635.6495999999997,719.3969999999998,6656.7765172,41.77983944517543,19.221894610935692,3.803494516474663,35.194771427414224,51.3,62.01,6.121185342141343,0.3851354595729162,0.032503993939596076,0.3851354595729162,MEIC_1990_2023
Jiangsu,2012,636.773,54058.22,8120.0,19620.333802800003,7551.823783000003,4097.279031000001,883.6519999999999,7087.578988799999,38.48978238037055,20.882820201638367,4.503756199468404,36.12364121852267,50.17174,63.01,6.657416256157636,0.3629482029337999,0.03245474854811729,0.3629482029337999,MEIC_1990_2023
Jiangsu,2013,648.261,59753.37,8192.0,20643.902990600003,7999.693838000001,3921.5332110000004,1044.316,7678.3599416,38.750878850973976,18.996084281085956,5.058713948014186,37.194322919925874,49.2,64.39,7.294112548828125,0.34548516662072787,0.031402056108051815,0.34548516662072787,MEIC_1990_2023
Jiangsu,2014,634.204,65088.32,8281.0,21497.719903800004,8386.434647000002,4205.865434,1144.066,7761.353822799999,39.01080991160178,19.564239616204873,5.321801591608659,36.10314888058467,47.4,65.7,7.859958942156744,0.3302853707669825,0.02950098907409693,0.3302853707669825,MEIC_1990_2023
Jiangsu,2015,645.096,70116.38,8315.0,21967.923743800002,8401.527938000003,4309.099577,1316.4340000000002,7940.862228800001,38.24452431637361,19.615415763704824,5.992528084824297,36.14753183509728,45.7018,67.49,8.432517137702947,0.31330658747356893,0.029365360492115928,0.31330658747356893,MEIC_1990_2023
Jiangsu,2016,664.47,77388.28,8381.0,22616.1628878,8355.432917,4395.659266,1381.6040000000003,8483.466704800003,36.94452042307862,19.43591973495726,6.108923104481568,37.51063673748255,44.73481,68.93,9.233776398997733,0.29224273866533795,0.029380315453884524,0.29224273866533795,MEIC_1990_2023
Jiangsu,2017,675.24,85869.76,8423.0,23033.431972800005,8192.582722000003,4361.117756,1442.2520000000004,9037.4794948,35.56822418680186,18.933859969934176,6.261559292176451,39.23635655108751,45.0157,70.18,10.194676481063754,0.26823682717641234,0.029315648696962984,0.26823682717641234,MEIC_1990_2023
Jiangsu,2018,676.05,92595.4,8446.0,23739.915161399997,7841.874218000001,4506.964615000001,1784.594,9606.482328400001,33.03244415443626,18.98475451305789,7.517272020001433,40.46552931250444,44.5,71.19,10.96322519535875,0.2563833102011547,0.028477355348734606,0.2563833102011547,MEIC_1990_2023
Jiangsu,2019,691.73,99631.52,8469.0,24959.261750600002,8744.884388000002,4463.972871,1977.8429999999998,9772.5614916,35.036630792133835,17.885035685771793,7.924284859717271,39.1540486623771,44.4,72.47,11.764260243240052,0.25051571782303433,0.027714361382638705,0.25051571782303433,MEIC_1990_2023
Jiangsu,2020,665.591,102718.98,8477.0,24809.42257928259,8211.402798816212,4438.92965886638,2257.4089999999997,9901.6811216,33.09791984305691,17.892111937232922,9.098998546967701,39.91096967274249,43.1,73.44,12.11737407101569,0.241527150866204,0.026828153612724944,0.241527150866204,MEIC_1990_2023
Jiangsu,2021,710.973,116364.2,8505.0,25914.38924494002,8086.217684468956,4493.881299271061,2492.686,10841.604261199996,31.20358194838742,17.341258776332246,9.618926290098525,41.83623298518179,44.49426,73.94,13.68185773074662,0.22270070386716895,0.027435452685377212,0.22270070386716895,MEIC_1990_2023
Jiangsu,2022,713.281,122875.6,8515.0,26318.7839402,8044.188701000002,4430.575612,2559.5850000000005,11284.4346272,30.564439144595497,16.834271758402267,9.725316358900699,42.875972738101545,45.5,74.42,14.430487375220201,0.21419048159439302,0.0271015941169879,0.21419048159439302,MEIC_1990_2023
Jiangsu,2023,754.837,128222.2,8526.0,27131.086756089626,8437.920634169841,4331.840388727343,1934.3815884309972,11360.492720918537,31.100562649875915,15.966335693335445,7.12976080103692,41.872604746909566,39.53647730433665,75.70642263672435,15.038963171475487,0.2115943008004045,0.02782184903929716,0.2115943008004045,MEIC_1990_2023
Jiangxi,1990,41.957,428.62,3810.0,587.8583345925116,408.63663173865046,77.4117624879505,5.165373766071812e-05,86.30470249531126,69.51277334902582,13.168438369017997,8.786766236209473e-06,14.681207599979933,20.18085724809289,18.25026072437833,0.112498687664042,1.3715140091281592,0.07137263781261777,1.3715140091281592,MEIC_1990_2023
Jiangxi,1991,45.225,479.37,3865.0,668.6404612837906,461.4310964947454,93.13094895250069,0.0001377753454507043,98.48953459686453,69.01034609972557,13.92840462775602,2.0605295884454175e-05,14.729819731184751,22.338413631504302,19.236399779217816,0.12402846054333765,1.3948316775847271,0.06763724694908223,1.3948316775847271,MEIC_1990_2023
Jiangxi,1992,48.428,572.55,3913.0,758.3080831673328,519.3458936064852,111.35731087200463,0.0003562584498716501,112.22603833850445,68.48745320467371,14.684969518837617,4.698070055954237e-05,14.799530801485599,24.541741876865444,20.261204623270153,0.14631995911065676,1.3244399321759373,0.06386322534994472,1.3244399321759373,MEIC_1990_2023
Jiangxi,1993,55.215,723.04,3966.0,857.4953542803922,582.6144999994309,132.34374257844505,0.0008930641949398587,127.68608829846822,67.943750026303,15.433756220114748,0.00010414799222898598,14.890586597477492,26.766877681242192,21.324722387238225,0.18230963187090266,1.1859583899651365,0.06439101940830488,1.1859583899651365,MEIC_1990_2023
Jiangxi,1994,56.39,948.16,4015.0,966.831796509908,651.4406375610515,156.34040034863494,0.0021703205360321413,145.05675117353002,67.37890085045166,16.170382574610823,0.00022447757136935452,15.003307886352028,28.989622396418323,22.42684207604052,0.2361544209215442,1.019692664223241,0.058324519532309486,1.019692664223241,MEIC_1990_2023
Jiangxi,1995,60.757,1169.73,4063.0,1086.933895418078,725.9912097957074,183.5886781291005,0.005113149708283785,164.54104542625763,66.79258166997012,16.89050998437076,0.0004704195655170975,15.138091296984404,31.186368421737505,23.567284131642566,0.28789810484863404,0.929217764285842,0.055897603576554614,0.929217764285842,MEIC_1990_2023
Jiangxi,1996,58.386,1517.26,4105.0,1218.3958136889087,806.3889724013845,214.314470839046,0.011678204023660165,186.35863964557765,66.18448318202107,17.58988896967489,0.0009584901632501789,15.295410370899415,38.8,24.745590975619486,0.36961266747868454,0.8030237491853135,0.04792038789367313,0.8030237491853135,MEIC_1990_2023
Jiangxi,1997,56.297,1715.18,4150.0,1749.4703585999998,1270.185233,251.482684,0.03321891797706568,227.80244159999998,72.60398707277646,14.374789647836451,0.0018987985600195513,13.02122327938709,38.4,25.961118770716258,0.4132963855421687,1.0199922798773304,0.032179453469020895,1.0199922798773304,MEIC_1990_2023
Jiangxi,1998,55.747,1851.98,4191.0,1716.9898349999999,1179.886674,310.821489,0.06279502124746073,226.28167200000004,68.71832610470872,18.102698260878174,0.003657273908523793,13.17897563441312,40.0,27.213030640573784,0.44189453591028394,0.9271103548634434,0.032467868395971024,0.9271103548634434,MEIC_1990_2023
Jiangxi,1999,56.479,1962.981,4231.0,1691.2257605999996,1107.945576,310.120977,0.11583034665540311,273.15920760000006,65.51139426867125,18.337053764482498,0.006848899144861046,16.15155196684627,38.62238,28.50029158027388,0.4639520207988655,0.8615599237078706,0.033395304941407015,0.8615599237078706,MEIC_1990_2023
Jiangxi,2000,59.469,2003.07,4148.5,1657.0466906000001,1019.6792230000002,321.42085199999997,0.20663275273222392,315.94661560000003,61.53593793007634,19.39721154650245,0.012469941487128782,19.066850523421213,34.9843,29.821665276670938,0.48284199108111364,0.8272535111603689,0.0358885481847629,0.8272535111603689,MEIC_1990_2023
Jiangxi,2001,63.742,2175.68,4185.8,1783.2339550000002,1096.1271880000002,383.41658500000005,0.39363163695394854,303.690182,61.46850136666448,21.501193599692307,0.02207403217341431,17.030305033643213,36.2,31.175713036413566,0.5197763868316689,0.8196214310008826,0.035745169511422856,0.8196214310008826,MEIC_1990_2023
