level,scenario,province,province_id,year,energy_pred,co2_pred
province,green_growth,Guangxi,6,2027,16242.853906347978,24045.148769664902
province,green_growth,Guangxi,6,2028,16795.940129577524,24233.727648242137
province,green_growth,Guangxi,6,2029,17365.476718753744,24403.920840897048
province,green_growth,Guangxi,6,2030,17951.93432837635,24554.52045211556
province,green_growth,Guangxi,6,2031,18054.99952919237,23979.43097555526
province,green_growth,Guangxi,6,2032,18233.23476331698,23493.020885149654
province,green_growth,Guangxi,6,2033,18465.42250690844,23059.849742149974
province,green_growth,Guangxi,6,2034,18736.735875960687,22655.57031368062
province,green_growth,Guangxi,6,2035,19037.36322700547,22264.052789748595
province,green_growth,Guizhou,7,2024,11479.91932484003,20061.675652764305
province,green_growth,Guizhou,7,2025,12018.617503929943,20907.647140861198
province,green_growth,Guizhou,7,2026,12582.554107620826,21801.476978139144
province,green_growth,Guizhou,7,2027,13172.50071627173,22732.377290181776
province,green_growth,Guizhou,7,2028,13631.526531168473,23013.083921110243
province,green_growth,Guizhou,7,2029,14104.339095448135,23282.103111072505
province,green_growth,Guizhou,7,2030,14591.329658586827,23538.514181345385
province,green_growth,Guizhou,7,2031,14763.776706220142,23231.17178825738
province,green_growth,Guizhou,7,2032,14973.422067077,22967.208086181145
province,green_growth,Guizhou,7,2033,15210.350680496,22727.382086562484
province,green_growth,Guizhou,7,2034,15467.676058576339,22498.430921446135
province,green_growth,Guizhou,7,2035,15740.934134961586,22271.611643231885
province,green_growth,Hainan,8,2024,3066.3450258846624,3814.381589839112
province,green_growth,Hainan,8,2025,3205.3036414435696,3961.7891255584627
province,green_growth,Hainan,8,2026,3350.398380168839,4117.909492995301
province,green_growth,Hainan,8,2027,3501.8450822235977,4279.781902847521
province,green_growth,Hainan,8,2028,3618.0064365622934,4286.000964759704
province,green_growth,Hainan,8,2029,3737.407180681188,4287.219216843615
province,green_growth,Hainan,8,2030,3860.117596872674,4283.150017953255
province,green_growth,Hainan,8,2031,3851.2263738196502,4120.544762865635
province,green_growth,Hainan,8,2032,3864.4824934321764,3981.4625145603236
province,green_growth,Hainan,8,2033,3893.1920712436295,3986.909067358063
province,green_growth,Hainan,8,2034,3932.5264763224527,4017.673616936914
province,green_growth,Hainan,8,2035,3978.8278886326525,4055.348784846669
province,green_growth,Hebei,9,2024,41437.552472735384,74766.75427966104
province,green_growth,Hebei,9,2025,43345.592333245455,77865.31164624964
province,green_growth,Hebei,9,2026,45339.81267785476,81133.49148677794
province,green_growth,Hebei,9,2027,47423.636231471435,84533.75126894435
province,green_growth,Hebei,9,2028,49032.6093451873,85562.08032985168
province,green_growth,Hebei,9,2029,50688.816945465645,86550.32415995217
province,green_growth,Hebei,9,2030,52393.377650266615,87495.0340967257
province,green_growth,Hebei,9,2031,52625.85273592723,85796.11771057376
province,green_growth,Hebei,9,2032,53095.141031394014,84455.44681964039
province,green_growth,Hebei,9,2033,53731.111917644055,83336.073947538
province,green_growth,Hebei,9,2034,54486.2399490896,82346.34087160832
province,green_growth,Hebei,9,2035,55330.54660675581,81427.95197925
province,green_growth,Heilongjiang,10,2024,14414.952231270294,20651.059828589292
province,green_growth,Heilongjiang,10,2025,15079.235593412113,21482.992225163824
province,green_growth,Heilongjiang,10,2026,15770.799332722296,22358.953342320132
province,green_growth,Heilongjiang,10,2027,16492.178888674865,23267.393952321378
province,green_growth,Heilongjiang,10,2028,17047.03240009497,23410.58430048254
province,green_growth,Heilongjiang,10,2029,17616.697547069878,23531.923436200963
province,green_growth,Heilongjiang,10,2030,18201.61830256111,23630.32055137333
province,green_growth,Heilongjiang,10,2031,18209.85741011704,22918.814059373082
province,green_growth,Heilongjiang,10,2032,18305.929332081778,22313.71642963917
province,green_growth,Heilongjiang,10,2033,18464.644512370243,21774.871929801822
province,green_growth,Heilongjiang,10,2034,18667.895575054907,21274.191849075134
province,green_growth,Heilongjiang,10,2035,18901.731895641857,20791.032265422247
province,green_growth,Henan,11,2024,22816.513395587455,32237.86211601673
province,green_growth,Henan,11,2025,23865.784246690353,33530.90144504004
province,green_growth,Henan,11,2026,24961.761854606695,34897.740845813605
province,green_growth,Henan,11,2027,26105.596343418558,36315.96456462848
province,green_growth,Henan,11,2028,26986.42952009444,36528.776602290716
province,green_growth,Henan,11,2029,27891.50478978378,36707.39540328395
province,green_growth,Henan,11,2030,28821.588221498918,36850.07174127085
province,green_growth,Henan,11,2031,28874.464233870196,35772.515537551655
province,green_growth,Henan,11,2032,29065.784316132296,34856.792595847575
province,green_growth,Henan,11,2033,29358.461484374187,34043.42559067507
province,green_growth,Henan,11,2034,29726.10183664504,33290.79605047326
province,green_growth,Henan,11,2035,30148.370540666874,32568.017990678345
province,green_growth,Hubei,12,2024,19752.690403624125,33049.71500861826
province,green_growth,Hubei,12,2025,20689.963669474702,34453.6592373334
province,green_growth,Hubei,12,2026,21670.15721010891,35935.73799790376
province,green_growth,Hubei,12,2027,22694.980331796898,37477.93146677752
province,green_growth,Hubei,12,2028,23493.840568826836,37915.66068547107
province,green_growth,Hubei,12,2029,24316.02660130671,38330.212708301115
province,green_growth,Hubei,12,2030,25162.25804287123,38720.06933625098
province,green_growth,Hubei,12,2031,25509.134673339897,38242.15614440696
province,green_growth,Hubei,12,2032,25902.625765917768,37804.76228970195
province,green_growth,Hubei,12,2033,26331.887104415335,37386.94458176459
province,green_growth,Hubei,12,2034,26788.61999624866,36972.99342565552
province,green_growth,Hubei,12,2035,27267.209601073868,36552.113476196544
province,green_growth,Hunan,13,2024,18093.429134262948,31258.68458136378
province,green_growth,Hunan,13,2025,18935.979597800335,32563.945268938274
province,green_growth,Hunan,13,2026,19816.664936437104,33941.11831925297
province,green_growth,Hunan,13,2027,20736.941623607574,35373.6210355629
province,green_growth,Hunan,13,2028,21449.784040465613,35784.81050253736
province,green_growth,Hunan,13,2029,22183.162812559152,36175.9986819471
province,green_growth,Hunan,13,2030,22937.680425630322,36545.83392189437
province,green_growth,Hunan,13,2031,23107.88789288132,35900.560914833164
province,green_growth,Hunan,13,2032,23358.056899040977,35362.844529881404
province,green_growth,Hunan,13,2033,23666.347878466873,34890.97317004907
province,green_growth,Hunan,13,2034,24017.433985387797,34456.04318645008
province,green_growth,Hunan,13,2035,24400.657103507812,34038.09510143573
province,green_growth,InnerMongolia,14,2024,28509.18831288101,41836.587177461115
province,green_growth,InnerMongolia,14,2025,29820.723510627668,43524.4587860295
province,green_growth,InnerMongolia,14,2026,31190.85083073695,45308.058142620204
province,green_growth,InnerMongolia,14,2027,32622.534998995136,47161.65887363389
province,green_growth,InnerMongolia,14,2028,33727.44163991929,47493.543731577134
province,green_growth,InnerMongolia,14,2029,34864.43681127745,47786.498132448454
province,green_growth,InnerMongolia,14,2030,36034.45026083137,48038.14965410395
province,green_growth,InnerMongolia,14,2031,36173.719486585156,46789.16215585442
province,green_growth,InnerMongolia,14,2032,36479.07019618338,45737.3603414786
province,green_growth,InnerMongolia,14,2033,36904.95493085883,44807.682966641354
province,green_growth,InnerMongolia,14,2034,37418.00440730702,43946.59742671067
province,green_growth,InnerMongolia,14,2035,37995.24903682422,43117.666573683346
province,green_growth,Jiangsu,15,2024,39483.55507807791,49958.4266509555
province,green_growth,Jiangsu,15,2025,41279.98230104857,51903.67769761335
province,green_growth,Jiangsu,15,2026,43154.93118508439,53962.09426436076
province,green_growth,Jiangsu,15,2027,45112.00213506146,56096.642588158495
province,green_growth,Jiangsu,15,2028,46614.335095710696,56215.81937380825
province,green_growth,Jiangsu,15,2029,48158.58049874712,56271.23398382264
province,green_growth,Jiangsu,15,2030,49746.061312735874,56259.66494788259
province,green_growth,Jiangsu,15,2031,49689.50191952751,54225.01418717846
province,green_growth,Jiangsu,15,2032,49920.13548967595,52496.86674090255
province,green_growth,Jiangsu,15,2033,50359.26389695892,50961.41326485398
province,green_growth,Jiangsu,15,2034,50948.29006679994,49536.87327924458
province,green_growth,Jiangsu,15,2035,51645.769157995426,48166.758952916105
province,green_growth,Jiangxi,16,2024,12844.343915211404,20236.1444499458
province,green_growth,Jiangxi,16,2025,13431.043087083277,21053.841059736307
province,green_growth,Jiangxi,16,2026,14043.248689136233,21916.184669409682
province,green_growth,Jiangxi,16,2027,14682.217176998747,22811.624356359287
province,green_growth,Jiangxi,16,2028,15173.200340949665,23005.161857697683
province,green_growth,Jiangxi,16,2029,15677.766664366409,23181.94073073316
province,green_growth,Jiangxi,16,2030,16196.319039050162,23341.012674781723
province,green_growth,Jiangxi,16,2031,16191.422178417139,22691.803854969457
province,green_growth,Jiangxi,16,2032,16273.317144167173,22161.17749241557
province,green_growth,Jiangxi,16,2033,16417.66915519338,21706.632847621077
province,green_growth,Jiangxi,16,2034,16607.58819776282,21299.077495719575
province,green_growth,Jiangxi,16,2035,16830.581984343833,20917.56407277832
province,green_growth,Jilin,17,2024,7608.414228681306,10308.863202764976
province,green_growth,Jilin,17,2025,7968.957386975666,10734.100162513136
province,green_growth,Jilin,17,2026,8345.869771902111,11183.960226491445
province,green_growth,Jilin,17,2027,8739.74874594784,11651.214941528919
province,green_growth,Jilin,17,2028,9046.340576776094,11720.522789369497
province,green_growth,Jilin,17,2029,9361.653782212885,11777.796254115075
province,green_growth,Jilin,17,2030,9685.93712633728,11822.357291632263
province,green_growth,Jilin,17,2031,9805.002208110544,11578.818085034556
province,green_growth,Jilin,17,2032,9943.46880664365,11347.976603158057
province,green_growth,Jilin,17,2033,10096.364196565986,11122.046552584596
province,green_growth,Jilin,17,2034,10260.208034041618,10895.615316695434
province,green_growth,Jilin,17,2035,10432.58556608273,10664.911721405628
province,green_growth,Liaoning,18,2024,32377.68481227783,52527.413862538575
province,green_growth,Liaoning,18,2025,33868.54474137294,54677.17013698249
province,green_growth,Liaoning,18,2026,35425.600937806885,56945.37266082695
province,green_growth,Liaoning,18,2027,37051.85076774127,59302.74113799823
province,green_growth,Liaoning,18,2028,38306.12707289477,59873.006926395756
province,green_growth,Liaoning,18,2029,39596.07389632626,60403.56697690127
province,green_growth,Liaoning,18,2030,40922.738474026984,60891.96447574089
province,green_growth,Liaoning,18,2031,41056.36999005208,59462.50904251983
province,green_growth,Liaoning,18,2032,41377.74689897473,58286.92222685318
province,green_growth,Liaoning,18,2033,41835.28789666346,57272.251594070505
province,green_growth,Liaoning,18,2034,42390.36567679423,56350.947755289904
province,green_growth,Liaoning,18,2035,43017.06351493405,55477.98166251204
province,green_growth,Ningxia,19,2024,8696.058387500725,13418.800293197295
province,green_growth,Ningxia,19,2025,9089.734922768304,13954.106102617681
province,green_growth,Ningxia,19,2026,9500.735479944267,14519.213490107
province,green_growth,Ningxia,19,2027,9929.910876950418,15106.273611031223
province,green_growth,Ningxia,19,2028,10259.189860564104,15222.277615633415
province,green_growth,Ningxia,19,2029,10597.83619869153,15327.120061292482
province,green_growth,Ningxia,19,2030,10946.14811466003,15420.166674717064
province,green_growth,Ningxia,19,2031,10927.298852025597,14960.236481457057
province,green_growth,Ningxia,19,2032,10973.531792454976,14588.322339961554
province,green_growth,Ningxia,19,2033,11066.423186762106,14272.9187401379
province,green_growth,Ningxia,19,2034,11193.251352010659,13992.571011171358
province,green_growth,Ningxia,19,2035,11344.82902361917,13732.120815857013
province,green_growth,Qinghai,20,2024,4912.663910578025,6296.303671600495
province,green_growth,Qinghai,20,2025,5136.059293575814,6541.837506411638
province,green_growth,Qinghai,20,2026,5369.063477297392,6801.409084816409
province,green_growth,Qinghai,20,2027,5612.434367356965,7070.811694830292
province,green_growth,Qinghai,20,2028,5799.435799013685,7088.810159423063
province,green_growth,Qinghai,20,2029,5991.802066322755,7099.132334376973
province,green_growth,Qinghai,20,2030,6189.704338910638,7101.3707345726025
province,green_growth,Qinghai,20,2031,6187.351367982749,6853.2808450641505
province,green_growth,Qinghai,20,2032,6219.907703087263,6642.65959929247
province,green_growth,Qinghai,20,2033,6277.469663557362,6455.169458409971
province,green_growth,Qinghai,20,2034,6353.094039685809,6280.97086583509
province,green_growth,Qinghai,20,2035,6441.98028548424,6113.359096970146
province,green_growth,Shaanxi,21,2024,15841.30479299383,22291.026505032616
province,green_growth,Shaanxi,21,2025,16569.91008529767,23184.715341828865
province,green_growth,Shaanxi,21,2026,17331.317906564866,24129.97559643792
province,green_growth,Shaanxi,21,2027,18126.982723886453,25112.140526409235
province,green_growth,Shaanxi,21,2028,18741.17234046056,25259.836784654333
province,green_growth,Shaanxi,21,2029,19373.282519153105,25384.925671684938
province,green_growth,Shaanxi,21,2030,20023.85791587989,25486.083279378872
province,green_growth,Shaanxi,21,2031,20105.896003156104,24793.100361611865
province,green_growth,Shaanxi,21,2032,20278.54599940617,24201.752402909664
province,green_growth,Shaanxi,21,2033,20517.107303402052,23672.758699824393
province,green_growth,Shaanxi,21,2034,20804.101168091438,23178.803251240533
province,green_growth,Shaanxi,21,2035,21126.9889236897,22700.650927661547
province,green_growth,Shandong,22,2024,45378.84154694965,52538.326245128555
province,green_growth,Shandong,22,2025,47454.81266438097,54565.03508072308
province,green_growth,Shandong,22,2026,49624.66501788229,56716.100585496446
province,green_growth,Shandong,22,2027,51889.56811206917,58945.06686241825
province,green_growth,Shandong,22,2028,53631.824408639746,58911.95418631003
province,green_growth,Shandong,22,2029,55422.67738204834,58799.66033953202
province,green_growth,Shandong,22,2030,57263.481577222454,58604.10153689982
province,green_growth,Shandong,22,2031,57310.98086789119,56379.75935264096
province,green_growth,Shandong,22,2032,57660.66443051164,54436.93910591402
province,green_growth,Shandong,22,2033,58230.576897496554,52665.563901783134
province,green_growth,Shandong,22,2034,58962.030184523544,50988.67912663523
province,green_growth,Shandong,22,2035,59810.06136244266,49349.96522695797
province,green_growth,Shanghai,23,2024,12453.570788623118,18024.596739789547
province,green_growth,Shanghai,23,2025,13026.338684344097,18750.159593826713
province,green_growth,Shanghai,23,2026,13624.042905310667,19516.08262044627
province,green_growth,Shanghai,23,2027,14248.158095003086,20311.371455615605
province,green_growth,Shanghai,23,2028,14729.099874784348,20444.339133870522
province,green_growth,Shanghai,23,2029,15223.537740782249,20559.443454817636
province,green_growth,Shanghai,23,2030,15731.865891186933,20655.682874775317
province,green_growth,Shanghai,23,2031,15767.934786117004,20077.684450877397
province,green_growth,Shanghai,23,2032,15877.765043486312,19587.82175467296
province,green_growth,Shanghai,23,2033,16040.65912381612,19152.605721344276
province,green_growth,Shanghai,23,2034,16241.623043533229,18748.414607342143
province,green_growth,Shanghai,23,2035,16469.935787132858,18358.76832236199
province,green_growth,Shanxi,24,2024,20496.44501865847,34218.52473800326
province,green_growth,Shanxi,24,2025,21446.524058918363,35634.38284198798
province,green_growth,Shanxi,24,2026,22440.313389332365,37130.097998422745
province,green_growth,Shanxi,24,2027,23478.11271969155,38684.5538884854
province,green_growth,Shanxi,24,2028,24280.167577215518,39095.09643298648
province,green_growth,Shanxi,24,2029,25104.68275385144,39480.77490840533
province,green_growth,Shanxi,24,2030,25952.282554515084,39840.01956783121
province,green_growth,Shanxi,24,2031,26087.18340465666,39012.49165495215
province,green_growth,Shanxi,24,2032,26322.85176929737,38320.96134277432
province,green_growth,Shanxi,24,2033,26632.104094987346,37714.94343627618
province,green_growth,Shanxi,24,2034,26995.696282991183,37159.193686350794
province,green_growth,Shanxi,24,2035,27399.2793381865,36628.064628716114
province,green_growth,Sichuan,25,2024,23323.489125135737,34347.099410116294
province,green_growth,Sichuan,25,2025,24394.797652718076,35731.056340760544
province,green_growth,Sichuan,25,2026,25511.71623200183,37190.21061722813
province,green_growth,Sichuan,25,2027,26676.387200558056,38703.16547123733
province,green_growth,Sichuan,25,2028,27571.111109210276,38966.79847936721
province,green_growth,Sichuan,25,2029,28489.378286859413,39195.68223122858
province,green_growth,Sichuan,25,2030,29431.97471710603,39388.21856247431
province,green_growth,Sichuan,25,2031,29416.59863187584,38200.97875577554
province,green_growth,Sichuan,25,2032,29553.56937964157,37206.75712541212
province,green_growth,Sichuan,25,2033,29802.294394441513,36337.9329358089
province,green_growth,Sichuan,25,2034,30133.747114634556,35546.96877559896
province,green_growth,Sichuan,25,2035,30524.472375307316,34797.28328713215
province,green_growth,Tianjin,26,2024,9905.819190830825,14331.617274510005
province,green_growth,Tianjin,26,2025,10355.40530359171,14899.851010383949
province,green_growth,Tianjin,26,2026,10824.597061640085,15499.932030448283
province,green_growth,Tianjin,26,2027,11314.786252206834,16123.431135627236
province,green_growth,Tianjin,26,2028,11691.434632725048,16221.487814278813
province,green_growth,Tianjin,26,2029,12079.02327631871,16306.049581333884
province,green_growth,Tianjin,26,2030,12477.881847996687,16376.317662267045
province,green_growth,Tianjin,26,2031,12473.069075966758,15875.319327431684
province,green_growth,Tianjin,26,2032,12539.308463394265,15462.317705962456
province,green_growth,Tianjin,26,2033,12656.294919784406,15104.62594856067
province,green_growth,Tianjin,26,2034,12809.689325388279,14779.66186909517
province,green_growth,Tianjin,26,2035,12989.732290153152,14472.22044306354
province,green_growth,Xinjiang,27,2024,25533.617951382974,28521.24858522148
province,green_growth,Xinjiang,27,2025,26661.650799151077,29569.576486700775
province,green_growth,Xinjiang,27,2026,27835.87356332161,30678.96645657877
province,green_growth,Xinjiang,27,2027,29059.93503316765,31826.665434573686
province,green_growth,Xinjiang,27,2028,29988.619480414225,31718.594815520195
province,green_growth,Xinjiang,27,2029,30942.173594030628,31566.206946591406
province,green_growth,Xinjiang,27,2030,31921.490029653207,31367.57966417404
province,green_growth,Xinjiang,27,2031,31545.111988074153,29746.653495156894
province,green_growth,Xinjiang,27,2032,31440.248946444153,28400.84866052313
province,green_growth,Xinjiang,27,2033,31532.510635968018,27233.611831114817
province,green_growth,Xinjiang,27,2034,31767.416767946204,26176.59692748643
province,green_growth,Xinjiang,27,2035,32103.13703953406,25180.022610861055
province,green_growth,Yunnan,28,2024,13870.023009036928,22965.006171562592
province,green_growth,Yunnan,28,2025,14507.382677602722,23905.11275431311
province,green_growth,Yunnan,28,2026,15173.087774162474,24896.9051199176
province,green_growth,Yunnan,28,2027,15868.201615195736,25927.5226278458
province,green_growth,Yunnan,28,2028,16403.805772660588,26187.191264977704
province,green_growth,Yunnan,28,2029,16954.417044872647,26430.062599640598
province,green_growth,Yunnan,28,2030,17520.46575672784,26655.102114167476
province,green_growth,Yunnan,28,2031,17559.653562489697,26018.305386082364
province,green_growth,Yunnan,28,2032,17681.223926533763,25497.200007688178
province,green_growth,Yunnan,28,2033,17862.578740390603,25050.292752310026
province,green_growth,Yunnan,28,2034,18087.796744454452,24648.774096070756
province,green_growth,Yunnan,28,2035,18344.948912211417,24271.642265531897
province,green_growth,Zhejiang,29,2024,24932.86404099958,24185.04281075769
province,green_growth,Zhejiang,29,2025,26056.31909349187,25067.914458918025
province,green_growth,Zhejiang,29,2026,27229.41491317845,26007.810926598515
province,green_growth,Zhejiang,29,2027,28454.014916810745,26980.284893640088
province,green_growth,Zhejiang,29,2028,29391.754927032747,26766.677520597423
province,green_growth,Zhejiang,29,2029,30355.941533951085,26505.794422248833
province,green_growth,Zhejiang,29,2030,31347.398782978347,26195.347380421896
province,green_growth,Zhejiang,29,2031,31239.29975136052,24866.064163466865
province,green_growth,Zhejiang,29,2032,31335.730321828312,23700.046541344458
province,green_growth,Zhejiang,29,2033,31580.224344348047,22632.492177935146
province,green_growth,Zhejiang,29,2034,31931.707194821873,22183.21642442061
province,green_growth,Zhejiang,29,2035,32360.14980581995,22402.547424727116
province,low_carbon,Anhui,0,2024,18712.973763800048,27372.25352280711
province,low_carbon,Anhui,0,2025,19483.677622572864,28344.894061428866
province,low_carbon,Anhui,0,2026,20286.369565442616,29372.06740082621
province,low_carbon,Anhui,0,2027,21121.980628889312,30435.549974839396
province,low_carbon,Anhui,0,2028,21898.85765568248,31403.22566346443
province,low_carbon,Anhui,0,2029,22707.633794916917,32405.6564871341
province,low_carbon,Anhui,0,2030,23072.75242158072,31846.21372786312
province,low_carbon,Anhui,0,2031,23424.780373250578,31216.144491287563
province,low_carbon,Anhui,0,2032,23770.26457026747,30544.12548967448
province,low_carbon,Anhui,0,2033,24113.131618892894,29835.950472196724
province,low_carbon,Anhui,0,2034,24455.028659847423,29093.953071915694
province,low_carbon,Anhui,0,2035,24797.318129976196,28319.82789611372
province,low_carbon,Beijing,1,2024,6995.351574564427,6808.270028810675
province,low_carbon,Beijing,1,2025,7281.786963638957,7029.227688841266
province,low_carbon,Beijing,1,2026,7579.872349705535,7281.325765667722
province,low_carbon,Beijing,1,2027,7889.929859112617,7566.468328479928
province,low_carbon,Beijing,1,2028,8177.779019991866,7829.350383274676
province,low_carbon,Beijing,1,2029,8477.138495277171,8102.306929411915
province,low_carbon,Beijing,1,2030,8588.460479624782,8194.879195349067
province,low_carbon,Beijing,1,2031,8697.524543042751,8277.897197131702
province,low_carbon,Beijing,1,2032,8803.815596929075,8357.754818713549
province,low_carbon,Beijing,1,2033,8905.151654742605,8432.406040190132
province,low_carbon,Beijing,1,2034,8995.65017472373,8496.330813884439
province,low_carbon,Beijing,1,2035,9048.215159918338,8524.081406575764
province,low_carbon,Chongqing,2,2024,9998.542689712569,15210.588451178422
province,low_carbon,Chongqing,2,2025,10411.707973670478,15756.459797352898
province,low_carbon,Chongqing,2,2026,10842.314908141068,16332.977487026143
province,low_carbon,Chongqing,2,2027,11290.996613342711,16930.629731616154
province,low_carbon,Chongqing,2,2028,11708.804964401066,17475.98320628447
province,low_carbon,Chongqing,2,2029,12144.19004937173,18041.658214184266
province,low_carbon,Chongqing,2,2030,12367.211951601937,17793.82759795977
province,low_carbon,Chongqing,2,2031,12578.613771437285,17498.74537701868
province,low_carbon,Chongqing,2,2032,12782.7953014286,17173.820255155446
province,low_carbon,Chongqing,2,2033,12982.642140435959,16823.82351875598
province,low_carbon,Chongqing,2,2034,13179.89862639652,16451.552017745995
province,low_carbon,Chongqing,2,2035,13375.915965411396,16058.998210649434
province,low_carbon,Fujian,3,2024,15149.60581650109,19527.45382373955
province,low_carbon,Fujian,3,2025,15761.847141474802,20191.468142095877
province,low_carbon,Fujian,3,2026,16399.82050379215,20895.08319914908
province,low_carbon,Fujian,3,2027,17064.553155352183,21623.76463126043
province,low_carbon,Fujian,3,2028,17682.131515818746,22283.806938293546
province,low_carbon,Fujian,3,2029,18325.814844214492,22968.007341047647
province,low_carbon,Fujian,3,2030,18550.379604577665,22380.743308446785
province,low_carbon,Fujian,3,2031,18790.558414165946,21775.33308870926
province,low_carbon,Fujian,3,2032,19043.16474204644,21160.84814480153
province,low_carbon,Fujian,3,2033,19305.63646497807,20532.787352782903
province,low_carbon,Fujian,3,2034,19575.84077704881,19887.57398086049
province,low_carbon,Fujian,3,2035,19852.46084853983,19222.827821741535
province,low_carbon,Gansu,4,2024,8739.504443379237,11358.77813515733
province,low_carbon,Gansu,4,2025,9104.014108603717,11760.247318954225
province,low_carbon,Gansu,4,2026,9484.11810771958,12185.527445178868
province,low_carbon,Gansu,4,2027,9880.516091940686,12626.361495967332
province,low_carbon,Gansu,4,2028,10250.428995420647,13028.039593646152
province,low_carbon,Gansu,4,2029,10636.246928372022,13444.695372393771
province,low_carbon,Gansu,4,2030,10872.613234361987,13234.308555746655
province,low_carbon,Gansu,4,2031,11089.918953840346,12970.492610865613
province,low_carbon,Gansu,4,2032,11294.71394158529,12671.935548491583
province,low_carbon,Gansu,4,2033,11491.221504755542,12344.962480415685
province,low_carbon,Gansu,4,2034,11682.315737837962,11993.70854900211
province,low_carbon,Gansu,4,2035,11870.152684964074,11621.058227058886
province,low_carbon,Guangdong,5,2024,33276.00040325536,40898.14770347143
province,low_carbon,Guangdong,5,2025,34630.70057384641,42288.18556056073
province,low_carbon,Guangdong,5,2026,36042.89874271011,43762.869436027766
province,low_carbon,Guangdong,5,2027,37515.34653009975,45290.71710273644
province,low_carbon,Guangdong,5,2028,38885.615120973176,46675.50805198375
province,low_carbon,Guangdong,5,2029,40314.50195525518,48111.261996261426
province,low_carbon,Guangdong,5,2030,40922.30404354683,46920.22053556673
province,low_carbon,Guangdong,5,2031,41543.71017905682,45653.56281911384
province,low_carbon,Guangdong,5,2032,42177.31383077804,44340.520633330714
province,low_carbon,Guangdong,5,2033,42821.85448379918,42978.085595430704
province,low_carbon,Guangdong,5,2034,43475.965463369765,41563.38803665107
province,low_carbon,Guangdong,5,2035,44139.084157740326,40094.54910718853
province,low_carbon,Guangxi,6,2024,14116.617083629071,21205.311106846955
province,low_carbon,Guangxi,6,2025,14693.660857643425,21955.451165436807
province,low_carbon,Guangxi,6,2026,15295.720004839306,22749.05610638577
province,low_carbon,Guangxi,6,2027,15923.788856591247,23572.820037729263
province,low_carbon,Guangxi,6,2028,16509.005827046727,24324.740010347632
province,low_carbon,Guangxi,6,2029,17119.691127467806,25105.897989668985
province,low_carbon,Guangxi,6,2030,17415.068214859733,24723.51861726572
province,low_carbon,Guangxi,6,2031,17706.902718649922,24294.26826188751
province,low_carbon,Guangxi,6,2032,17997.492939129035,23835.564007993267
province,low_carbon,Guangxi,6,2033,18287.9071999366,23348.947662707513
province,low_carbon,Guangxi,6,2034,18578.97269567137,22835.461081104368
province,low_carbon,Guangxi,6,2035,18871.55338952971,22296.03192877305
province,low_carbon,Guizhou,7,2024,11421.175855571915,19959.018796576733
province,low_carbon,Guizhou,7,2025,11897.398165899516,20696.773373944143
province,low_carbon,Guizhou,7,2026,12394.896171290302,21476.326762715307
province,low_carbon,Guizhou,7,2027,12914.198245132271,22286.613091309868
province,low_carbon,Guizhou,7,2028,13399.45204685202,23031.179212205752
province,low_carbon,Guizhou,7,2029,13906.00106374606,23805.474674905654
province,low_carbon,Guizhou,7,2030,14236.757038140813,23704.983535080326
province,low_carbon,Guizhou,7,2031,14540.281972558654,23517.670212542816
province,low_carbon,Guizhou,7,2032,14825.816110548389,23273.195531734258
province,low_carbon,Guizhou,7,2033,15099.413665011085,22983.346066653427
province,low_carbon,Guizhou,7,2034,15365.366642547624,22656.156336104526
province,low_carbon,Guizhou,7,2035,15626.872958740043,22297.281864869743
province,low_carbon,Hainan,8,2024,3050.6303617393896,3794.8333246894854
province,low_carbon,Hainan,8,2025,3172.8805663316234,3921.713862567833
province,low_carbon,Hainan,8,2026,3300.2102386855904,4056.224224320103
province,low_carbon,Hainan,8,2027,3432.770482211564,4195.362342262557
province,low_carbon,Hainan,8,2028,3555.71576832833,4320.978881372357
province,low_carbon,Hainan,8,2029,3683.7643604876507,4451.057675295537
province,low_carbon,Hainan,8,2030,3716.4089266078063,4316.462366103756
province,low_carbon,Hainan,8,2031,3754.1791006766484,4181.481840998584
province,low_carbon,Hainan,8,2032,3795.3666537114204,4046.546116702946
province,low_carbon,Hainan,8,2033,3838.4550972028273,3930.8544638015255
province,low_carbon,Hainan,8,2034,3881.905729161384,3965.9568283626513
province,low_carbon,Hainan,8,2035,3923.7773777565862,3999.2395414626417
province,low_carbon,Hebei,9,2024,41225.417573165985,74383.99427179903
province,low_carbon,Hebei,9,2025,42908.003658513066,77079.23452290685
province,low_carbon,Hebei,9,2026,44662.64395564101,79921.72947202934
province,low_carbon,Hebei,9,2027,46491.91699260086,82872.93972748549
province,low_carbon,Hebei,9,2028,48194.6695352875,85574.14727744568
province,low_carbon,Hebei,9,2029,49970.70374233216,88381.36529021656
province,low_carbon,Hebei,9,2030,50769.30267231395,87416.29171275656
province,low_carbon,Hebei,9,2031,51571.823287319414,86341.21701922484
province,low_carbon,Hebei,9,2032,52379.07166585811,85197.36812233904
province,low_carbon,Hebei,9,2033,53191.34378524616,83984.53665274773
province,low_carbon,Hebei,9,2034,54010.17609193804,82704.35733731814
province,low_carbon,Hebei,9,2035,54836.92378373665,81357.90321108975
province,low_carbon,Heilongjiang,10,2024,14341.122913331665,20545.290927146307
province,low_carbon,Heilongjiang,10,2025,14926.818478991197,21265.84755202688
province,low_carbon,Heilongjiang,10,2026,15534.724736073176,22024.26004108506
